RPAIR,Score,EC,KO
RP03735,0.132,1.2.1.2 1.2.1.43,K00122 K00123 K00124 K00125 K00126 K00127 K05299 K08348 K08349 K08350 K15022
RP07593,0.116,4.2.1.1 4.2.1.104,K01673 K01725
RP07752,0.116,4.2.1.1,K01672 K01673 K01674
RP06096,0.110,,K14371 K15988 K16000 K16001 K16002 K16003 K16007
RP06365,0.110,2.3.1.94 4.1.1.41,K10817 K11264
RP13953,0.100,1.3.1.85,K14446 K15988
RP07403,0.096,2.3.1.47,K00652
RP08578,0.096,1.13.12.4,K00467
RP06372,0.088,1.2.1.27,K00140
RP05983,0.088,2.3.1.50,K00654
RP14248,0.088,4.1.1.95,K13560
RP13653,0.086,1.14.13.-,K12154
RP05860,0.083,4.1.1.2,K01569
RP07259,0.081,4.1.1.5,K01575
RP07258,0.081,4.1.1.5,K01575
RP10643,0.081,4.1.1.86,K13745
RP13665,0.079,1.14.13.-,K12154
RP06265,0.074,4.1.1.17,K01581
RP13670,0.073,1.14.13.-,K12154
RP06563,0.071,1.14.13.118,K13401
RP14715,0.068,1.14.13.117,K14984
RP05927,0.067,4.1.1.18,K01582
RP13673,0.067,1.14.13.-,K12154
RP13482,0.067,4.1.1.11 4.1.1.15,K01579 K01580
RP07032,0.067,4.1.1.15 4.1.1.29,K01580 K01594
RP05986,0.065,4.1.1.19,K01583 K01584 K01585 K02626
RP08483,0.063,4.1.1.15,K01580
RP08629,0.062,4.1.1.77,K01617
RP14332,0.062,4.1.1.-,K13747
RP06699,0.060,4.1.1.73,K07246
RP13676,0.060,1.14.13.-,K12154 K12155
RP14330,0.059,4.1.1.-,K13747
RP06397,0.058,1.1.1.85,K00052
RP06930,0.057,4.2.1.41,K01707
RP06162,0.055,4.1.1.20,K01586 K12526
RP13679,0.054,1.14.13.-,K12154 K12155
RP07442,0.052,4.1.1.36,K01598 K13038
RP15782,0.052,1.14.13.117 1.14.13.118,K13401 K14984
RP06674,0.049,4.1.1.15 4.1.1.29,K01580 K01594
RP15774,0.049,1.14.13.117 1.14.13.118,K13401 K14984
RP10067,0.049,4.1.1.85,K03078 K03081
RP10647,0.048,1.1.1.262,K00097
RP07387,0.047,4.1.1.39,K01601 K01602
RP09019,0.045,4.1.1.81,K04720
RP12599,0.045,4.1.1.90,K10106
RP08484,0.045,1.1.1.42,K00031
RP06463,0.045,4.1.1.22 4.1.1.28,K01590 K01593
RP08354,0.044,4.1.1.28,K01593
RP08890,0.043,1.1.1.262,K00097
RP06054,0.043,4.1.1.68,K05921
RP06775,0.042,1.1.1.87,K05824 K10978
RP15843,0.041,1.1.1.85,K00052
RP06816,0.041,4.1.1.65,K01613
RP06128,0.040,1.11.1.21 1.11.1.7 1.14.13.124 4.1.1.28 4.1.1.53,K00430 K01593 K03782 K11188 K12153
