reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09883(r)/3.7.1A3(rev)/3.7.1.17;	140/3.7.1A1(rev);	0.306122	0.413793	0.40625	0.405405	0.368421	0.416667	0.276596	0.206897	0.166667
R02603/3.7.1A3(rev)/3.7.1.14;	140/3.7.1A1(rev);	0.295833	0.413793	0.387097	0.4	0.297297	0.290323	0.193548	0.166667	0.136364
R05364(r)/3.7.1A3(rev)/;	140/3.7.1A1(rev);	0.28821	0.413793	0.40625	0.378378	0.243243	0.222222	0.208333	0.181818	0.142857
R02901(r)/3.7.1A4(rev)/3.7.1.4;	140/3.7.1A1(rev);	0.270195	0.346154	0.423077	0.454545	0.357143	0.25	0.216667	0.169231	0.176471
R02901(r)/3.7.1A4(rev)/3.7.1.4;	140/3.7.1A1(rev);	0.270195	0.346154	0.423077	0.454545	0.357143	0.25	0.216667	0.169231	0.176471
R02901(r)/3.7.1A4(rev)/3.7.1.4;	140/3.7.1A1(rev);	0.270195	0.346154	0.423077	0.454545	0.357143	0.25	0.216667	0.169231	0.176471
R02901(r)/3.7.1A4(rev)/3.7.1.4;	140/3.7.1A1(rev);	0.270195	0.346154	0.423077	0.454545	0.357143	0.25	0.216667	0.169231	0.176471
R02901(r)/3.7.1A4(rev)/3.7.1.4;	140/3.7.1A1(rev);	0.270195	0.346154	0.423077	0.454545	0.357143	0.25	0.216667	0.169231	0.176471
R02901(r)/3.7.1A4(rev)/3.7.1.4;	140/3.7.1A1(rev);	0.270195	0.346154	0.423077	0.454545	0.357143	0.25	0.216667	0.169231	0.176471
R03781(r)/3.7.1A1(rev)/3.7.1.7;	140/3.7.1A1(rev);	0.27	0.37037	0.37037	0.387097	0.321429	0.259259	0.190476	0.0952381	0
R05366(r)/3.7.1A3(rev)/;	140/3.7.1A1(rev);	0.261261	0.413793	0.387097	0.342857	0.235294	0.185185	0.166667	0.136364	0.1
R00987(r)/3.7.1A2(rev)/3.7.1.3;	140/3.7.1A1(rev);	0.246753	0.37037	0.366667	0.325	0.23913	0.191489	0.191489	0.210526	0.151515
R00987(r)/3.7.1A2(rev)/3.7.1.3;	140/3.7.1A1(rev);	0.246753	0.37037	0.366667	0.325	0.23913	0.191489	0.191489	0.210526	0.151515
R02668(r)/3.7.1A2(rev)/3.7.1.3;	140/3.7.1A1(rev);	0.24024	0.37037	0.366667	0.325	0.255319	0.2	0.185185	0.204545	0.121951
R02668(r)/3.7.1A2(rev)/3.7.1.3;	140/3.7.1A1(rev);	0.236527	0.37037	0.366667	0.325	0.229167	0.176471	0.185185	0.204545	0.15
R01364/3.7.1A1(rev)/3.7.1.2;	140/3.7.1A1(rev);	0.225532	0.37037	0.37037	0.323529	0.228571	0.166667	0.133333	0.125	0.0454545
R03936(r)/3.7.1A2(rev)/3.7.1.3;	140/3.7.1A1(rev);	0.22093	0.37037	0.366667	0.325	0.229167	0.169811	0.157895	0.170213	0.119048
R03936(r)/3.7.1A2(rev)/3.7.1.3;	140/3.7.1A1(rev);	0.22093	0.37037	0.366667	0.325	0.229167	0.169811	0.157895	0.170213	0.119048
R07802(r)/3.7.1A3(rev)/;	140/3.7.1A1(rev);	0.211796	0.413793	0.363636	0.325581	0.222222	0.189655	0.129032	0.12766	0.0851064
