reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R05442/1.14.13A2/;	151/1.14.13A1;	0.798305	0.9375	0.809524	0.702703	0.737705	0.738636	0.779661	0.830508	0.862595
R03560/1.14.13A1/;	151/1.14.13A1;	0.796928	0.9375	0.818182	0.684211	0.721311	0.747126	0.777778	0.827586	0.868217
R03560/1.14.13A1/;	151/1.14.13A1;	0.796928	0.9375	0.818182	0.684211	0.721311	0.747126	0.777778	0.827586	0.868217
R03560/1.14.13A1/;	151/1.14.13A1;	0.795533	0.9375	0.809524	0.675676	0.716667	0.744186	0.777778	0.827586	0.868217
R03560/1.14.13A1/;	151/1.14.13A1;	0.795533	0.9375	0.809524	0.675676	0.716667	0.744186	0.777778	0.827586	0.868217
R03562/1.14.13A1/;	151/1.14.13A1;	0.795533	0.9375	0.809524	0.675676	0.728814	0.735632	0.777778	0.820513	0.875
R03562/1.14.13A1/;	151/1.14.13A1;	0.795533	0.9375	0.809524	0.675676	0.728814	0.735632	0.777778	0.820513	0.875
R03562/1.14.13A1/;	151/1.14.13A1;	0.795533	0.9375	0.809524	0.675676	0.728814	0.735632	0.777778	0.820513	0.875
R03562/1.14.13A1/;	151/1.14.13A1;	0.795533	0.9375	0.809524	0.675676	0.728814	0.735632	0.777778	0.820513	0.875
R10702/1.14.13A2/1.14.13.227;	151/1.14.13A1;	0.79304	0.9375	0.714286	0.636364	0.72549	0.74026	0.759259	0.839286	0.875
R10042/1.14.13A2/;	151/1.14.13A1;	0.792683	0.9375	0.809524	0.666667	0.724138	0.741176	0.758621	0.824561	0.875
R10042/1.14.13A2/;	151/1.14.13A1;	0.792683	0.9375	0.809524	0.666667	0.724138	0.741176	0.758621	0.824561	0.875
R10042/1.14.13A2/;	151/1.14.13A1;	0.792683	0.9375	0.809524	0.666667	0.724138	0.741176	0.758621	0.824561	0.875
R10042/1.14.13A2/;	151/1.14.13A1;	0.792683	0.9375	0.809524	0.666667	0.724138	0.741176	0.758621	0.824561	0.875
R05444/1.14.13A6/1.14.13.69;	151/1.14.13A1;	0.786106	0.9375	0.590909	0.606061	0.72549	0.74026	0.759259	0.839286	0.875
R11448/1.14.13A2/1.14.13.230;	151/1.14.13A1;	0.785844	0.9375	0.714286	0.617647	0.685185	0.730769	0.759259	0.839286	0.875
R05288/1.14.13A2/;	151/1.14.13A1;	0.784874	0.9375	0.809524	0.694444	0.728814	0.730337	0.756098	0.801653	0.861538
R05288/1.14.13A2/;	151/1.14.13A1;	0.784874	0.9375	0.809524	0.694444	0.728814	0.730337	0.756098	0.801653	0.861538
R05288/1.14.13A2/;	151/1.14.13A1;	0.784874	0.9375	0.809524	0.694444	0.728814	0.730337	0.756098	0.801653	0.861538
R05443/1.14.13A2/;	151/1.14.13A1;	0.784874	0.9375	0.809524	0.694444	0.704918	0.711111	0.775	0.816667	0.854962
R05443/1.14.13A2/;	151/1.14.13A1;	0.784874	0.9375	0.809524	0.694444	0.704918	0.711111	0.775	0.816667	0.854962
R02254/1.14.13A1/1.14.13.14;	151/1.14.13A1;	0.784539	0.9375	0.809524	0.675676	0.721311	0.741573	0.75	0.806452	0.860294
R02254/1.14.13A1/1.14.13.14;	151/1.14.13A1;	0.784539	0.9375	0.809524	0.675676	0.721311	0.741573	0.75	0.806452	0.860294
R05666/1.14.13A2/1.14.13.236;	151/1.14.13A1;	0.783276	0.9375	0.809524	0.666667	0.7	0.727273	0.75	0.811966	0.875
R05666/1.14.13A2/1.14.13.236;	151/1.14.13A1;	0.783276	0.9375	0.809524	0.666667	0.7	0.727273	0.75	0.811966	0.875
R02254/1.14.13A1/1.14.13.14;	151/1.14.13A1;	0.780063	0.9375	0.818182	0.692308	0.734375	0.736842	0.757812	0.796875	0.835714
R02254/1.14.13A1/1.14.13.14;	151/1.14.13A1;	0.780063	0.9375	0.818182	0.692308	0.734375	0.736842	0.757812	0.796875	0.835714
R07020/1.14.13A1/;	151/1.14.13A1;	0.779883	0.9375	0.818182	0.666667	0.714286	0.745098	0.771429	0.794326	0.836601
R07194/1.14.13A6/1.14.13.69;	151/1.14.13A1;	0.779385	0.9375	0.608696	0.555556	0.698113	0.74026	0.759259	0.839286	0.875
R05729,R05730/1.14.13A6/1.14.13.69;	151/1.14.13A1;	0.779385	0.9375	0.608696	0.555556	0.698113	0.74026	0.759259	0.839286	0.875
R11901/1.14.13A6/1.14.13.69;	151/1.14.13A1;	0.776173	0.9375	0.541667	0.555556	0.698113	0.74026	0.759259	0.839286	0.875
R05425/1.14.13A2/1.14.12.12;	151/1.14.13A1;	0.775748	0.9375	0.73913	0.641026	0.709677	0.730337	0.766667	0.815126	0.835821
R10795/1.14.13A1/1.14.13.199;	151/1.14.13A1;	0.775618	0.9375	0.714286	0.666667	0.722222	0.716049	0.741071	0.818966	0.842105
R05442/1.14.13A2/;	151/1.14.13A1;	0.774247	0.9375	0.809524	0.657895	0.68254	0.719101	0.764706	0.8	0.848485
R05443/1.14.13A2/;	151/1.14.13A1;	0.772955	0.9375	0.809524	0.694444	0.704918	0.711111	0.745902	0.786885	0.854962
R05443/1.14.13A2/;	151/1.14.13A1;	0.772955	0.9375	0.809524	0.694444	0.704918	0.711111	0.745902	0.786885	0.854962
R07665/1.14.13A2/;	151/1.14.13A1;	0.772955	0.9375	0.809524	0.694444	0.704918	0.711111	0.745902	0.786885	0.854962
R07665/1.14.13A2/;	151/1.14.13A1;	0.772955	0.9375	0.809524	0.694444	0.704918	0.711111	0.745902	0.786885	0.854962
R03568/1.14.13A1/1.14.13.7;	151/1.14.13A1;	0.771667	0.9375	0.809524	0.641026	0.693548	0.719101	0.739837	0.793388	0.868217
R03568/1.14.13A1/1.14.13.7;	151/1.14.13A1;	0.771667	0.9375	0.809524	0.641026	0.693548	0.719101	0.739837	0.793388	0.868217
