RPAIR,Score,EC,KO
RP13558,0.099,4.2.3.124,K13546
RP01154,0.095,5.3.1.5,K01805
RP01736,0.090,5.3.1.4,K01804
RP01508,0.090,5.3.1.5,K01805
RP01891,0.090,5.3.1.12,K01812
RP01545,0.090,5.3.1.12,K01812
RP14213,0.086,5.3.1.6,K01808
RP02940,0.086,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.086,5.3.1.8,K01809 K15916 K16011
RP02869,0.086,5.3.1.26,K01819
RP02454,0.086,5.3.1.9,K01810 K06859 K13810 K15916
RP10987,0.085,,K12449
RP01348,0.070,1.13.99.1,K00469
RP10933,0.069,5.5.1.4,K01858
RP13341,0.052,2.3.1.94,K10817
RP12912,0.051,,K16007
RP13548,0.044,1.21.-.-,K11784
RP14605,0.040,1.14.13.-,K15966
RP09043,0.037,1.14.13.22,K03379
RP05496,0.037,4.2.3.18,K12927
RP01787,0.036,2.2.1.2,K00616 K13810
RP05498,0.034,4.2.3.32,K14041
RP05497,0.033,4.2.3.32,K14041
RP15452,0.032,5.3.3.18,K15866
