RPAIR,Score,EC,KO
RP01529,0.054,4.2.3.1,K01733
RP11090,0.045,4.2.3.25,K15086
RP11089,0.045,4.2.3.26,K15087
RP13640,0.044,4.2.3.46,K14173
RP12982,0.042,4.2.3.48,K14175
RP15051,0.042,4.2.3.49,K15793
RP10678,0.042,4.3.3.6,K06215 K08681
RP11142,0.040,4.2.3.23,K14179
RP02996,0.039,1.14.11.4,K00473 K13645 K13646 K13647
RP15064,0.039,4.2.3.60,K15802
RP11143,0.039,4.2.3.75,K10187 K15803
RP12979,0.039,4.2.3.71,K15801
RP15053,0.037,4.2.3.59,K15796
RP10369,0.032,4.2.1.24,K01698
RP02179,0.028,1.14.11.1,K00471
RP09553,0.028,,K12702
RP14370,0.022,4.2.3.29,K14037
RP14371,0.022,4.2.3.30,K14038
RP02096,0.022,4.2.1.43,K13876
RP14440,0.022,4.2.1.-,K14259
RP01068,0.021,4.1.99.2,K01668
RP14698,0.020,2.5.1.77,K11780 K11781
RP03060,0.020,1.14.11.8,K00474
RP02097,0.019,4.2.1.41,K01707
RP14249,0.018,1.14.14.13,K13561
RP13123,0.018,1.14.14.1,K07411
