RPAIR,Score,EC,KO
RP01377,0.119,4.1.1.61,K01612
RP01123,0.116,4.1.1.46,K14333
RP11614,0.111,4.1.1.-,K03182 K03186
RP04981,0.111,4.1.1.55,K04102
RP14551,0.107,,K15063
RP01649,0.107,4.1.1.55,K04102
RP01120,0.107,1.14.13.1,K00480
RP01248,0.106,1.14.12.13,K08686
RP00543,0.106,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP03032,0.105,1.14.13.114,K14974
RP09286,0.105,1.14.13.1,K00480
RP09393,0.103,1.14.13.1,K00480
RP09641,0.100,1.14.13.1,K00480
RP03120,0.082,4.1.1.48,K01609 K01656 K13498 K13501
RP04595,0.077,4.1.1.-,K03182 K03186
RP05236,0.075,1.14.13.1 1.14.13.135,K00480
RP05467,0.046,4.2.3.20,K15096
RP01909,0.046,4.2.3.16,K15088
RP05585,0.044,4.2.3.108,K07385
RP15064,0.044,4.2.3.60,K15802
RP11143,0.044,4.2.3.75,K10187 K15803
RP15063,0.044,4.2.3.55,K15794
RP15287,0.043,4.2.3.38,K14177
RP15054,0.043,4.2.3.40,K15795
RP15053,0.043,4.2.3.59,K15796
RP12985,0.043,4.2.3.56,K14186
RP12980,0.042,4.2.3.- 4.2.3.104,K14184
RP11144,0.042,4.2.3.22,K10187 K15803
RP05354,0.039,4.2.3.120,K07384
RP12780,0.039,1.11.1.21 1.11.1.6,K03781 K03782
RP05353,0.038,4.2.3.119,K07384
RP15747,0.037,4.2.3.130,K16188
RP02273,0.036,1.13.11.27,K00457
RP01947,0.036,4.2.3.8,K12929
RP01904,0.036,4.2.3.10,K15097
