RPAIR,Score,EC,KO
RP13558,0.094,4.2.3.124,K13546
RP05467,0.081,4.2.3.20,K15096
RP01909,0.081,4.2.3.16,K15088
RP11142,0.079,4.2.3.23,K14179
RP05585,0.077,4.2.3.108,K07385
RP15063,0.077,4.2.3.55,K15794
RP15287,0.076,4.2.3.38,K14177
RP15064,0.075,4.2.3.60,K15802
RP15053,0.075,4.2.3.59,K15796
RP15054,0.075,4.2.3.40,K15795
RP11143,0.075,4.2.3.75,K10187 K15803
RP03918,0.074,4.2.3.12,K01737
RP12980,0.073,4.2.3.- 4.2.3.104,K14184
RP12985,0.073,4.2.3.56,K14186
RP11144,0.071,4.2.3.22,K10187 K15803
RP11090,0.068,4.2.3.25,K15086
RP11089,0.068,4.2.3.26,K15087
RP05354,0.068,4.2.3.120,K07384
RP12982,0.066,4.2.3.48,K14175
RP15051,0.066,4.2.3.49,K15793
RP05353,0.065,4.2.3.119,K07384
RP15747,0.062,4.2.3.130,K16188
RP01947,0.060,4.2.3.8,K12929
RP12978,0.060,4.2.3.57,K14184 K15808
RP14031,0.059,4.1.99.-,K11782
RP05557,0.059,1.14.13.107,K14733
RP14685,0.059,1.14.13.107,K14733
RP13638,0.058,4.2.3.73,K14181
RP15048,0.056,4.2.3.76,K15806
RP09043,0.055,1.14.13.22,K03379
RP11141,0.055,4.2.3.24,K14178
RP02120,0.054,4.2.3.13,K14183
RP15066,0.053,4.2.3.67,K15809
RP02055,0.049,1.14.13.22,K03379
RP12999,0.046,1.14.14.1,K07411 K07412 K07424
RP14371,0.045,4.2.3.30,K14038
RP14370,0.045,4.2.3.29,K14037
RP01710,0.044,4.2.3.5,K01736
RP05498,0.043,4.2.3.32,K14041
RP02152,0.042,4.2.2.2 4.2.2.9,K01728
RP05497,0.041,4.2.3.32,K14041
RP14720,0.040,1.14.14.1,K07411
RP09372,0.040,1.10.99.3 1.14.13.90,K09838 K09839
RP15846,0.040,1.10.99.3 1.14.13.90,K09838 K09839
RP05499,0.039,4.2.3.32,K14041
RP09401,0.039,1.10.99.3 1.14.13.90,K09838 K09839
RP14360,0.039,4.2.3.44,K14042
RP14367,0.039,4.2.3.35,K14046
RP11877,0.038,,K12928
RP14366,0.038,4.2.3.34,K14045
RP11878,0.038,,K12928
RP05496,0.038,4.2.3.18,K12927
RP11876,0.037,4.2.3.42,K12928
RP15674,0.037,,K16037
RP01736,0.037,5.3.1.4,K01804
RP01508,0.037,5.3.1.5,K01805
RP14723,0.037,1.14.14.1,K07409 K07411 K07424
RP14722,0.037,1.14.14.1,K07409
RP14369,0.037,4.2.3.28,K14036
RP04693,0.036,4.2.3.19,K04121
RP15547,0.036,4.2.3.103,K16082
RP14364,0.036,4.2.3.33,K14044
RP01154,0.035,5.3.1.5,K01805
RP02493,0.035,4.2.1.44,K03335
RP05628,0.034,1.14.-.-,K14372
RP05630,0.034,1.14.-.-,K14372
RP05629,0.034,1.14.-.-,K14372
RP05631,0.034,1.14.-.-,K14372
RP00434,0.034,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.034,5.3.1.-,K02080
RP10987,0.034,,K12449
RP05266,0.033,,K03335
RP01891,0.033,5.3.1.12,K01812
RP01545,0.033,5.3.1.12,K01812
RP02940,0.032,5.3.1.9,K01810 K06859 K13810 K15916
RP14213,0.032,5.3.1.6,K01808
RP01780,0.032,5.3.1.8,K01809 K15916 K16011
RP02869,0.032,5.3.1.26,K01819
RP02454,0.032,5.3.1.9,K01810 K06859 K13810 K15916
RP03925,0.031,1.17.4.1,K10807 K10808
RP05617,0.029,,K16008
RP10678,0.029,4.3.3.6,K06215 K08681
