reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01268(r)/3.5.1A1(rev)/3.5.1.19;	183/3.5.1A1(rev);	0.453704	0.583333	0.5	0.4	0.411765	0.411765	0.411765	0.5	0.5
R02322(r)/3.5.1A1(rev)/3.5.1.42;	183/3.5.1A1(rev);	0.302469	0.583333	0.5	0.4	0.411765	0.368421	0.28	0.214286	0.111111
R01268/3.5.1A1/3.5.1.19;	183/3.5.1A1(rev);	0.286885	0.583333	0.25	0.235294	0.263158	0.263158	0.263158	0.285714	0.2
R05591(r)/3.5.5A1(rev)/3.5.5.1;	183/3.5.1A1(rev);	0.252174	0.583333	0.4	0.461538	0.375	0.222222	0.1	0	0
R05591(r)/3.5.5A1(rev)/3.5.5.1;	183/3.5.1A1(rev);	0.252174	0.583333	0.4	0.461538	0.375	0.222222	0.1	0	0
R05590(r)/3.5.1A1(rev)/3.5.1.4;	183/3.5.1A1(rev);	0.23622	0.583333	0.5	0.4	0.333333	0.2	0.0909091	0	0
R05590(r)/3.5.1A1(rev)/3.5.1.4;	183/3.5.1A1(rev);	0.23622	0.583333	0.5	0.4	0.333333	0.2	0.0909091	0	0
R03593(r)/3.5.5A1(rev)/3.5.5.2;	183/3.5.1A1(rev);	0.235714	0.583333	0.4	0.461538	0.3	0.142857	0.166667	0.125	0
R03540/3.5.1A1(rev)/3.5.1.107;	183/3.5.1A1(rev);	0.234694	0.583333	0.5	0.357143	0.285714	0.111111	0	0	0
R05551/3.5.1A1(rev)/3.5.1.4;	183/3.5.1A1(rev);	0.22619	0.583333	0.5	0.357143	0.142857	0	0	0	0
R05358(r)/3.5.5A1(rev)/3.5.5.7;	183/3.5.1A1(rev);	0.222222	0.583333	0.4	0.416667	0.153846	0	0	0	0
R04349(r)/3.5.5A1(rev)/3.5.5.6;	183/3.5.1A1(rev);	0.2	0.583333	0.4	0.461538	0.375	0.181818	0.0666667	0	0
