reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R08382(r)/1.2.1B1(rev)/1.1.1.315;	167/1.2.1B1(rev);	0.555085	0.666667	0.681818	0.631579	0.619048	0.574468	0.525547	0.525641	0.527778
R08379,R08380,R08383(r)/1.2.1B2(rev)/1.1.1.300;	167/1.2.1B1(rev);	0.555085	0.666667	0.681818	0.631579	0.619048	0.574468	0.525547	0.525641	0.527778
R02124(r)/1.2.1B1(rev)/1.1.1.1,1.1.1.105;	167/1.2.1B1(rev);	0.555085	0.666667	0.681818	0.631579	0.619048	0.574468	0.525547	0.525641	0.527778
R03048(r)/1.2.1B1(rev)/1.1.1.315;	167/1.2.1B1(rev);	0.555085	0.666667	0.681818	0.631579	0.619048	0.574468	0.525547	0.525641	0.527778
R06571/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.551389	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.515528	0.52973
R04136(r)/1.2.1B2(rev)/1.1.1.97;	167/1.2.1B1(rev);	0.550484	0.666667	0.681818	0.6	0.625	0.56701	0.524823	0.515528	0.527778
R07437/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.550139	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.5125	0.527174
R07437/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.550139	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.5125	0.527174
R02593(r)/1.2.1B2(rev)/1.1.1.194,1.1.1.195;	167/1.2.1B1(rev);	0.549861	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.515528	0.524064
R03054/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.548883	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.5125	0.521978
R03054/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.548883	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.5125	0.521978
R05282(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.548343	0.666667	0.681818	0.6	0.625	0.5625	0.528169	0.509202	0.52514
R05282(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.548343	0.666667	0.681818	0.6	0.625	0.5625	0.528169	0.509202	0.52514
R01763(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.547983	0.666667	0.681818	0.6	0.625	0.5625	0.521429	0.5125	0.52514
R01488(r)/1.2.1B2(rev)/1.1.1.91;	167/1.2.1B1(rev);	0.547983	0.666667	0.681818	0.6	0.625	0.5625	0.521429	0.5125	0.52514
R01487,R01763(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.547983	0.666667	0.681818	0.6	0.625	0.5625	0.521429	0.5125	0.52514
R01763(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.547983	0.666667	0.681818	0.6	0.625	0.5625	0.521429	0.5125	0.52514
R01487,R01763(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.547983	0.666667	0.681818	0.6	0.625	0.5625	0.521429	0.5125	0.52514
R01488(r)/1.2.1B2(rev)/1.1.1.91;	167/1.2.1B1(rev);	0.547983	0.666667	0.681818	0.6	0.625	0.5625	0.521429	0.5125	0.52514
R05348(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.547718	0.666667	0.681818	0.6	0.630769	0.56701	0.521429	0.5125	0.519337
R06571/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.547091	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.506173	0.521505
R06570/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.546832	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.509202	0.518519
R06570/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.546832	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.509202	0.518519
R05347(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.546207	0.666667	0.681818	0.6	0.625	0.56701	0.524823	0.506173	0.519337
R04136(r)/1.2.1B2(rev)/1.1.1.97;	167/1.2.1B1(rev);	0.546207	0.666667	0.681818	0.6	0.625	0.56701	0.524823	0.506173	0.519337
R02593(r)/1.2.1B2(rev)/1.1.1.194,1.1.1.195;	167/1.2.1B1(rev);	0.54558	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.506173	0.515957
R05348(r)/1.2.1B1(rev)/1.1.1.90;	167/1.2.1B1(rev);	0.54558	0.666667	0.681818	0.6	0.606061	0.55102	0.521429	0.5125	0.527778
R03918(r)/1.2.1B2(rev)/1.1.1.195;	167/1.2.1B1(rev);	0.54533	0.666667	0.681818	0.631579	0.612903	0.574468	0.521429	0.509202	0.513089
