reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00319(r)/1.13.12B1(rev)/1.13.12.4;	161/1.13.11A4(rev);	0.339286	0.466667	0.5	0.5	0	0	0	-nan	-nan
R00319/1.13.12B1/1.13.12.4;	161/1.13.11A4(rev);	0.315789	0.466667	0.5	0.384615	0	0	0	-nan	-nan
R05246/1.13.11A2/1.13.11.66;	161/1.13.11A4(rev);	0.247525	0.636364	0.416667	0.428571	0.266667	0.105263	0.047619	0	0
R05246/1.13.11A2/1.13.11.66;	161/1.13.11A4(rev);	0.247525	0.636364	0.416667	0.428571	0.266667	0.105263	0.047619	0	0
R07364(r)/1.13.11A4(rev)/1.13.11.54;	161/1.13.11A4(rev);	0.246914	0.636364	0.545455	0.428571	0.0625	0	0	0	0
R00816/1.13.11A2/1.13.11.2;	161/1.13.11A4(rev);	0.223301	0.636364	0.416667	0.375	0.235294	0.0588235	0	0	0
R05405/1.13.11A2/1.13.11.74;	161/1.13.11A4(rev);	0.223301	0.636364	0.416667	0.375	0.235294	0.0588235	0	0	0
R00817/1.13.11A2/1.13.11.1;	161/1.13.11A4(rev);	0.207207	0.636364	0.357143	0.333333	0.235294	0.0526316	0	0	0
R05406/1.13.11A2/1.13.11.2;	161/1.13.11A4(rev);	0.194915	0.636364	0.416667	0.333333	0.210526	0.0526316	0	0	0
R05295/1.13.11A2/1.13.11.2;	161/1.13.11A4(rev);	0.194915	0.636364	0.416667	0.333333	0.210526	0.0526316	0	0	0
R07827/1.13.11A2/1.13.11.39;	161/1.13.11A4(rev);	0.194915	0.636364	0.416667	0.375	0.210526	0.0434783	0	0	0
R10521/1.13.11A2/1.13.11.76;	161/1.13.11A4(rev);	0.194915	0.636364	0.416667	0.333333	0.210526	0.0526316	0	0	0
R01507/1.13.11A2/1.13.11.14;	161/1.13.11A4(rev);	0.190141	0.636364	0.416667	0.375	0.210526	0.12	0.0625	0	0
R02665/1.13.11A2/1.13.11.6;	161/1.13.11A4(rev);	0.190141	0.636364	0.416667	0.375	0.210526	0.12	0.0625	0	0
R09237/1.13.11A2/;	161/1.13.11A4(rev);	0.189394	0.636364	0.416667	0.333333	0.190476	0.0909091	0.0357143	0	0
R04061/1.13.11A2/1.13.11.37;	161/1.13.11A4(rev);	0.188976	0.636364	0.357143	0.333333	0.210526	0.0833333	0	0	0
R07364/1.13.11A4/1.13.11.54;	161/1.13.11A4(rev);	0.188235	0.636364	0.416667	0.25	0	0	0	0	0
R06839/1.13.11A2/;	161/1.13.11A4(rev);	0.179688	0.636364	0.357143	0.3	0.190476	0.047619	0	0	0
R08115/1.13.11A2/1.13.11.1;	161/1.13.11A4(rev);	0.179688	0.636364	0.357143	0.333333	0.210526	0.04	0	0	0
R08114/1.13.11A2/1.13.11.1;	161/1.13.11A4(rev);	0.179688	0.636364	0.357143	0.3	0.190476	0.047619	0	0	0
R05299/1.13.11A2/1.13.11.1;	161/1.13.11A4(rev);	0.179688	0.636364	0.357143	0.333333	0.210526	0.04	0	0	0
R04089/1.13.11A2/1.13.11.2;	161/1.13.11A4(rev);	0.179688	0.636364	0.357143	0.3	0.190476	0.047619	0	0	0
R04258/1.13.11A2/1.13.11.1;	161/1.13.11A4(rev);	0.179688	0.636364	0.357143	0.333333	0.210526	0.04	0	0	0
R00449(r)/1.13.12B1(rev)/1.13.12.2;	161/1.13.11A4(rev);	0.175824	0.466667	0.384615	0.25	0	0	0	0	0
R07364/1.13.11A2/1.13.11.54;	161/1.13.11A4(rev);	0.174419	0.636364	0.416667	0.176471	0	0	0	0	0
R01632/1.13.11A2/1.13.11.8;	161/1.13.11A4(rev);	0.171233	0.636364	0.416667	0.375	0.210526	0.130435	0	0	0
R01631/1.13.11A2/1.13.11.3;	161/1.13.11A4(rev);	0.170886	0.636364	0.357143	0.333333	0.210526	0.111111	0.0571429	0	0
R09782(r)/1.13.11A4(rev)/1.13.11.59;	161/1.13.11A4(rev);	0.17	0.777778	0.363636	0.2	0.125	0.0714286	0	0	0
R05409/1.13.11A2/;	161/1.13.11A4(rev);	0.157534	0.636364	0.357143	0.272727	0.16	0.0434783	0	0	0
R05407/1.13.11A2/;	161/1.13.11A4(rev);	0.157534	0.636364	0.357143	0.3	0.173913	0.037037	0	0	0
R00559(r)/1.13.12B1(rev)/1.13.12.1;	161/1.13.11A4(rev);	0.15534	0.466667	0.384615	0.25	0	0	0	0	0
R05404/1.13.11A2/1.13.11.2;	161/1.13.11A4(rev);	0.153333	0.636364	0.357143	0.272727	0.16	0.04	0	0	0
R03550/1.13.11A2/1.13.11.57,1.13.11.8;	161/1.13.11A4(rev);	0.151685	0.636364	0.357143	0.3	0.173913	0.103448	0.0526316	0	0
R03550/1.13.11A2/1.13.11.57,1.13.11.8;	161/1.13.11A4(rev);	0.151685	0.636364	0.357143	0.3	0.173913	0.103448	0.0526316	0	0
R00449/1.13.12B1/1.13.12.2;	161/1.13.11A4(rev);	0.150538	0.466667	0.384615	0.111111	0	0	0	0	0
R03303/1.13.11A2/1.13.11.15;	161/1.13.11A4(rev);	0.150327	0.636364	0.416667	0.333333	0.190476	0.04	0	0	0
R09782/1.13.11A4/1.13.11.59;	161/1.13.11A4(rev);	0.147059	0.777778	0.25	0.2	0.125	0	0	0	0
R09601(r)/1.13.11A4(rev)/1.13.11.75;	161/1.13.11A4(rev);	0.145299	0.777778	0.363636	0.230769	0.125	0.0588235	0	0	0
R10192(r)(p)/1.13.11A4(rev)/;	161/1.13.11A4(rev);	0.145299	0.777778	0.363636	0.230769	0.125	0.0588235	0	0	0
R00032(r)/1.13.11A4(rev)/1.13.11.63;	161/1.13.11A4(rev);	0.145299	0.777778	0.363636	0.230769	0.125	0.0588235	0	0	0
R01506/1.13.11A2/1.13.11.28;	161/1.13.11A4(rev);	0.14375	0.636364	0.357143	0.3	0.16	0.0344828	0	0	0
R00816/1.13.11A1/1.13.11.2;	161/1.13.11A4(rev);	0.140741	0.444444	0.25	0.166667	0.0869565	0	0	0	0
R00817/1.13.11A1/1.13.11.1;	161/1.13.11A4(rev);	0.140741	0.444444	0.25	0.166667	0.0952381	0	0	0	0
R05246/1.13.11A1/1.13.11.66;	161/1.13.11A4(rev);	0.140741	0.444444	0.25	0.166667	0.0952381	0	0	0	0
R05405/1.13.11A1/1.13.11.74;	161/1.13.11A4(rev);	0.140741	0.444444	0.25	0.166667	0.0869565	0	0	0	0
R05246/1.13.11A1/1.13.11.66;	161/1.13.11A4(rev);	0.140741	0.444444	0.25	0.166667	0.0952381	0	0	0	0
R09214/1.13.11A2/;	161/1.13.11A4(rev);	0.139394	0.636364	0.357143	0.272727	0.148148	0.0344828	0	0	0
R06833/1.13.11A2/;	161/1.13.11A4(rev);	0.139394	0.636364	0.357143	0.272727	0.148148	0.0344828	0	0	0
R02076/1.13.11A2/1.13.11.30;	161/1.13.11A4(rev);	0.139394	0.636364	0.416667	0.333333	0.190476	0.04	0	0	0
R09125/1.13.11A12/1.13.11.9;	161/1.13.11A4(rev);	0.138686	0.4	0.25	0.166667	0.0952381	0	0	0	0
R02075/1.13.11A2/1.13.11.29;	161/1.13.11A4(rev);	0.136095	0.636364	0.416667	0.375	0.210526	0.0434783	0	0	0
R08836/1.13.11A2/;	161/1.13.11A4(rev);	0.136095	0.636364	0.416667	0.375	0.210526	0.0434783	0	0	0
R00559/1.13.12B1/1.13.12.1;	161/1.13.11A4(rev);	0.133333	0.466667	0.384615	0.111111	0	0	0	0	0
R03365/1.13.11A2/1.13.11.22;	161/1.13.11A4(rev);	0.131429	0.636364	0.357143	0.333333	0.210526	0.037037	0	0	0
R06788/1.13.11A2/1.13.11.16;	161/1.13.11A4(rev);	0.129534	0.636364	0.357143	0.272727	0.148148	0.0967742	0	0	0
R10560(r)/1.13.11A4(rev)/1.13.11.70;	161/1.13.11A4(rev);	0.128788	0.777778	0.307692	0.176471	0.133333	0.0625	0	0	0
R11052(r)/1.13.11A4(rev)/1.13.11.82;	161/1.13.11A4(rev);	0.128788	0.777778	0.307692	0.176471	0.133333	0.0625	0	0	0
R05278/1.13.11A2/;	161/1.13.11A4(rev);	0.128492	0.636364	0.357143	0.333333	0.210526	0.0322581	0	0	0
R00032/1.13.11A4/1.13.11.63;	161/1.13.11A4(rev);	0.12605	0.777778	0.25	0.230769	0.125	0	0	0	0
R09601/1.13.11A4/1.13.11.75;	161/1.13.11A4(rev);	0.12605	0.777778	0.25	0.230769	0.125	0	0	0	0
R05299/1.13.11A1/1.13.11.1;	161/1.13.11A4(rev);	0.125786	0.444444	0.285714	0.142857	0.08	0	0	0	0
R05295/1.13.11A1/1.13.11.2;	161/1.13.11A4(rev);	0.125786	0.444444	0.285714	0.142857	0.0740741	0	0	0	0
R04089/1.13.11A1/1.13.11.2;	161/1.13.11A4(rev);	0.125786	0.444444	0.285714	0.142857	0.0740741	0	0	0	0
R09682(r)/1.13.11A4(rev)/1.13.11.51;	161/1.13.11A4(rev);	0.125	0.777778	0.363636	0.2	0.125	0.0625	0	0	0
R06952(r)/1.13.11A4(rev)/1.13.11.51;	161/1.13.11A4(rev);	0.125	0.777778	0.363636	0.2	0.125	0.0625	0	0	0
R06953(r)/1.13.11A4(rev)/1.13.11.51;	161/1.13.11A4(rev);	0.125	0.777778	0.363636	0.2	0.125	0.0625	0	0	0
R09134/1.13.11A2/1.13.11.1;	161/1.13.11A4(rev);	0.124324	0.636364	0.357143	0.272727	0.137931	0.0285714	0	0	0
R05405(r)/1.13.11A1(rev)/1.13.11.74;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0416667	0	0	0	0
R00816(r)/1.13.11A2(rev)/1.13.11.2;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0416667	0	0	0	0
R00817(r)/1.13.11A2(rev)/1.13.11.1;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0454545	0	0	0	0
R05246(r)/1.13.11A2(rev)/1.13.11.66;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0454545	0	0	0	0
R00816(r)/1.13.11A1(rev)/1.13.11.2;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0416667	0	0	0	0
R00817(r)/1.13.11A1(rev)/1.13.11.1;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0454545	0	0	0	0
R05246(r)/1.13.11A1(rev)/1.13.11.66;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0454545	0	0	0	0
R05405(r)/1.13.11A2(rev)/1.13.11.74;	161/1.13.11A4(rev);	0.124088	0.444444	0.25	0.12	0.0416667	0	0	0	0
R06788(r)/1.13.11A2(rev)/1.13.11.16;	161/1.13.11A4(rev);	0.123288	0.444444	0.285714	0.172414	0.09375	0.0909091	0.0555556	0	0
R06788(r)/1.13.11A1(rev)/1.13.11.16;	161/1.13.11A4(rev);	0.123288	0.444444	0.285714	0.172414	0.09375	0.0909091	0.0555556	0	0
R00690(r)/1.13.12B1(rev)/1.13.12.9;	161/1.13.11A4(rev);	0.122137	0.466667	0.384615	0.25	0	0	0	0	0
