reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R01738(r)/1.1.1A1(rev)/1.1.1.69;	191/1.1.1A1(rev);	0.72578	0.47619	0.76	0.809524	0.784615	0.711111	0.732143	0.716667	0.716418
R01740(r)/1.1.1A2(rev)/1.1.1.69;	191/1.1.1A1(rev);	0.72578	0.47619	0.76	0.809524	0.784615	0.711111	0.732143	0.716667	0.716418
R05683(r)/1.1.1A1(rev)/1.1.1.264,1.1.1.366;	191/1.1.1A1(rev);	0.72578	0.47619	0.76	0.809524	0.784615	0.711111	0.732143	0.716667	0.716418
R05684(r)/1.1.1A2(rev)/1.1.1.264;	191/1.1.1A1(rev);	0.72578	0.47619	0.76	0.809524	0.784615	0.711111	0.732143	0.716667	0.716418
R11637(r)/1.1.1A1(rev)/1.1.1.406;	191/1.1.1A1(rev);	0.723051	0.47619	0.76	0.809524	0.784615	0.707865	0.727273	0.711864	0.714286
R08878(r)/1.1.1A2(rev)/1.1.1.274,1.1.1.346;	191/1.1.1A1(rev);	0.711726	0.47619	0.76	0.809524	0.757576	0.692308	0.701754	0.702479	0.716418
R05823(r)/1.1.1A2(rev)/1.1.1.274;	191/1.1.1A1(rev);	0.711726	0.47619	0.76	0.809524	0.757576	0.692308	0.701754	0.702479	0.716418
R08573(r)/1.1.1A2(rev)/1.1.1.162;	191/1.1.1A1(rev);	0.711572	0.47619	0.76	0.804878	0.770492	0.682927	0.708738	0.701754	0.712121
R11342(r)/1.1.1A1(rev)/1.1.1.403;	191/1.1.1A1(rev);	0.711572	0.47619	0.76	0.804878	0.770492	0.682927	0.708738	0.701754	0.712121
R01739(r)/1.1.1A2(rev)/1.1.1.215;	191/1.1.1A1(rev);	0.709003	0.47619	0.769231	0.818182	0.764706	0.695652	0.701754	0.688525	0.703704
R08880(r)/1.1.1A2(rev)/1.1.1.215;	191/1.1.1A1(rev);	0.709003	0.47619	0.769231	0.818182	0.764706	0.695652	0.701754	0.688525	0.703704
R00871(r)/1.1.1A2(rev)/1.1.1.124;	191/1.1.1A1(rev);	0.708882	0.47619	0.76	0.809524	0.757576	0.688889	0.696429	0.697479	0.714286
R11035(r)/1.1.1A1(rev)/1.1.1.389;	191/1.1.1A1(rev);	0.708882	0.47619	0.76	0.804878	0.75	0.685393	0.699115	0.702479	0.716418
R01542(r)/1.1.1A1(rev)/1.1.1.125,1.1.1.127;	191/1.1.1A1(rev);	0.708882	0.47619	0.76	0.804878	0.75	0.685393	0.699115	0.702479	0.716418
R03733(r)/1.1.1A1(rev)/1.1.1.129;	191/1.1.1A1(rev);	0.705782	0.47619	0.76	0.809524	0.75	0.670588	0.695238	0.701754	0.712121
R01392(r)/1.1.1A2(rev)/1.1.1.79,1.1.1.81;	191/1.1.1A1(rev);	0.705575	0.47619	0.76	0.8	0.733333	0.675	0.705882	0.701754	0.712121
R01388(r)/1.1.1A1(rev)/1.1.1.26,1.1.1.29,1.1.1.81;	191/1.1.1A1(rev);	0.705575	0.47619	0.76	0.8	0.733333	0.675	0.705882	0.701754	0.712121
R01034(r)/1.1.1A1(rev)/1.1.1.6;	191/1.1.1A1(rev);	0.705467	0.47619	0.75	0.789474	0.754386	0.670886	0.705882	0.701754	0.712121
