reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R04567/2.3.1F1/2.3.1.129;	201/2.3.1D1;	0.237838	0.147541	0.166667	0.193878	0.269565	0.280488	0.270642	0.245211	0.221154
R04550/2.3.1F1/2.3.1.191;	201/2.3.1D1;	0.234641	0.129032	0.149254	0.173469	0.258621	0.27381	0.269912	0.249097	0.225519
R07248(r)/2.3.1D1/2.3.1.122;	201/2.3.1D1;	0.218605	0.172414	0.196721	0.215054	0.296296	0.277419	0.260664	0.217228	0.154303
R07248(r)/2.3.1D1/2.3.1.122;	201/2.3.1D1;	0.218605	0.172414	0.196721	0.215054	0.296296	0.277419	0.260664	0.217228	0.154303
R07248/2.3.1D1/2.3.1.122;	201/2.3.1D1;	0.212355	0.206897	0.25	0.241758	0.320755	0.298013	0.245098	0.194757	0.125698
R07248/2.3.1D4/2.3.1.122;	201/2.3.1D1;	0.212355	0.206897	0.25	0.241758	0.320755	0.298013	0.245098	0.194757	0.125698
R04550/2.3.1D3/2.3.1.191;	201/2.3.1D1;	0.208464	0.129032	0.136364	0.153061	0.207207	0.232704	0.246445	0.224806	0.205788
R04567/2.3.1D1/2.3.1.129;	201/2.3.1D1;	0.20346	0.133333	0.140625	0.159574	0.222222	0.228758	0.226601	0.219008	0.196552
R01806/2.3.1F1/2.3.1.44;	201/2.3.1D1;	0.19697	0.147541	0.166667	0.173469	0.226087	0.238095	0.229075	0.209738	0.154088
R04333(r)/2.3.1D1/2.3.1.72;	201/2.3.1D1;	0.194488	0.172414	0.196721	0.21978	0.307692	0.262821	0.233645	0.176692	0.109375
R04498(r)/2.3.1D1/2.3.1.143;	201/2.3.1D1;	0.19319	0.172414	0.196721	0.215054	0.284404	0.245399	0.232456	0.188811	0.116147
R04333(r)/2.3.1D1/2.3.1.72;	201/2.3.1D1;	0.189804	0.172414	0.196721	0.21978	0.307692	0.262821	0.227907	0.16791	0.102484
R05332/2.3.1F1/2.3.1.157;	201/2.3.1D1;	0.189277	0.129032	0.149254	0.161616	0.208696	0.223602	0.22381	0.193416	0.164234
R01807/2.3.1F1/2.3.1.45;	201/2.3.1D1;	0.180795	0.147541	0.166667	0.181818	0.232759	0.242424	0.220264	0.181818	0.111111
R07248(r)/2.3.1D1/2.3.1.122;	201/2.3.1D1;	0.180743	0.172414	0.183333	0.179775	0.247525	0.222222	0.2	0.175732	0.132013
R06800/2.3.1F1/2.3.1.214;	201/2.3.1D1;	0.179926	0.147541	0.166667	0.181818	0.243478	0.230303	0.20362	0.184502	0.123919
R04498/2.3.1D1/2.3.1.143;	201/2.3.1D1;	0.178988	0.172414	0.196721	0.210526	0.263158	0.242775	0.22619	0.164706	0.109131
