RPAIR,Score,EC,KO
RP05280,0.280,2.-.-.-,K12633
RP03664,0.257,2.5.1.27,K10760
RP10594,0.247,,K10760
RP10497,0.227,,K10760
RP01293,0.215,4.3.2.2,K01756
RP05306,0.178,1.5.99.12,K00279
RP12202,0.176,2.3.1.5,K00622
RP14669,0.172,3.5.1.102,K14653
RP04205,0.165,2.1.2.3 6.3.4.-,K00602 K01492 K06863
RP00812,0.151,3.5.4.16,K01495
RP05279,0.150,2.3.-.-,K12632
RP13194,0.148,3.1.1.1,K01044 K03927
RP11451,0.140,6.3.4.18,K01589
RP09560,0.139,,K12725
RP09564,0.130,,K12715
RP09559,0.130,,K12709
RP05285,0.125,,K12636
RP15477,0.124,2.3.1.202,K15896
RP15894,0.124,2.3.1.203,K15913
RP15896,0.123,2.3.1.201,K13018
RP05278,0.120,,K12631
RP09561,0.115,,K12725
RP14255,0.111,4.3.2.6,K13564
RP04235,0.106,3.5.1.108,K02535 K16363
RP14252,0.100,2.3.2.19,K13563
RP14236,0.098,3.5.1.113,K17078
RP00461,0.090,2.3.1.4 3.5.1.25,K00621 K01443
RP04772,0.090,3.5.1.25,K02079
RP04196,0.088,2.3.1.191,K02536
