,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,76.062500,P17854,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain K12) OX=83333,1,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,1.0,0.0,0.54325,1.000000,1,0.771624,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
2,74.862500,B1XDH5,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain K12 / DH10B) OX=316385,2,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
3,74.862500,C4ZZR6,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496,2,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
4,73.862500,Q8FEI9,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,18.4,22.4,20.6,27974.84,5.7205,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
5,73.862500,Q8X7U3,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O157:H7 OX=83334,3,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,19.7,21.5,20.2,27951.81,5.4448,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
6,73.862500,B7N6Z6,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC) OX=585056,3,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
7,73.862500,B6I6F6,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain SE11) OX=409438,3,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,17.5,22.4,21.5,27972.78,5.4162,46.721,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
8,73.862500,A1AEU8,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O1:K1 / APEC OX=405955,3,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.2,18.9,22.4,20.6,28002.90,5.7205,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
9,73.862500,Q0TEA4,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663,3,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,18.4,22.4,20.6,27974.84,5.7205,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
10,73.862500,B1IUR7,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks) OX=481805,3,MNXR145904,MNXR145905_0.5432484505402624_0.9999999999999999|MNXR145906_0.5432484505402624_0.9999999999999999|MNXR173985_0.5432484505402624_0.9999999999999999|MNXR145903_0.5389820600032957_0.9999999999999999|MNXR145907_0.5324508318809554_0.9999999999999999,1.8.4.8,3.0,0.0,0.54325,1.000000,1,0.771624,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,C[C@H](OS(=O)(=O)O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>C[C@H](O)[C@@H]1C(=O)N2C(C(=O)O)=C(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)CO)C[C@H]12.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]N[C@@H](CS)C(=O)N[C@@H]([*])C(=O)N[C@@H]([*])C(=O)N[C@@H](CS)C([*])=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]N[C@H]1CSSC[C@@H](C([*])=O)NC(=O)[C@H]([*])NC(=O)[C@H]([*])NC1=O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
