,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,60.101220,P75728,3-demethoxyubiquinol 3-hydroxylase,Escherichia coli (strain K12) OX=83333,1.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,1.0,0.0,0.57722,0.646804,-1,0.612015,37.3,29.9,14.9,22.1,42953.49,7.1591,37.084,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
2,49.901220,Q9PD41,3-demethoxyubiquinol 3-hydroxylase,Xylella fastidiosa (strain 9a5c) OX=160492,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,52.7,16.9,15.4,22.9,24492.13,7.4750,44.240,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
3,49.901220,B6J3G0,3-demethoxyubiquinol 3-hydroxylase,Coxiella burnetii (strain CbuG_Q212) OX=434923,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,58.8,12.1,10.1,27.1,23944.33,7.3220,46.977,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
4,49.901220,Q5X963,3-demethoxyubiquinol 3-hydroxylase,Legionella pneumophila (strain Paris) OX=297246,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,69.0,19.3,8.1,11.7,23686.24,6.8576,46.948,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
5,49.901220,Q4FRJ8,3-demethoxyubiquinol 3-hydroxylase,Psychrobacter arcticus (strain DSM 17307 / VKM B-2377 / 273-4) OX=259536,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,55.1,16.7,14.1,22.2,23558.68,6.0671,46.729,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
6,49.901220,A9KB88,3-demethoxyubiquinol 3-hydroxylase,Coxiella burnetii (strain Dugway 5J108-111) OX=434922,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,58.8,12.1,9.5,27.6,23917.31,7.3220,46.977,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
7,49.901220,Q1IFZ3,3-demethoxyubiquinol 3-hydroxylase,Pseudomonas entomophila (strain L48) OX=384676,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,59.3,21.1,13.1,14.6,23942.32,6.4331,45.581,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
8,49.901220,Q83AL3,3-demethoxyubiquinol 3-hydroxylase,Coxiella burnetii (strain RSA 493 / Nine Mile phase I) OX=227377,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,58.3,12.6,10.1,27.1,23935.32,7.2719,46.977,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
9,49.901220,Q1QA35,3-demethoxyubiquinol 3-hydroxylase,Psychrobacter cryohalolentis (strain ATCC BAA-1226 / DSM 17306 / VKM B-2378 / K5) OX=335284,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,60.6,14.6,12.1,20.7,23616.78,6.3684,47.196,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
10,49.901220,B0TZT4,3-demethoxyubiquinol 3-hydroxylase,Francisella philomiragia subsp. philomiragia (strain ATCC 25017 / FSC 153 / O#319-036) OX=484022,11.0,MNXR163631,MNXR123648_0.43333654930760773_0.646804406072747|MNXR122720_0.4220594074752577_0.646804406072747|MNXR116102_0.4135453743622104_0.646804406072747|MNXR122736_0.4068960399183072_0.646804406072747|MNXR122728_0.4015627352353182_0.646804406072747,1.14.99.60,3.0,0.0,0.57722,0.646804,-1,0.612015,57.9,15.9,12.3,22.1,23759.99,8.6191,49.763,*C/C(C)=C/Cc1c(C)c(O)c(O)c(OC)c1O.[H]O[H]>>*C/C(C)=C/Cc1c(C)c(O)cc(OC)c1O.O=O,COc1c(O)c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O>>O=O.COc1cc(O)c(C)c(C/C=C(\C)CCC=C(C)C)c1O
