,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,70.5450,P06610,Thioredoxin/glutathione peroxidase BtuE,Escherichia coli (strain K12) OX=83333,1.0,MNXR100446,-,1.11.1.9,1.0,0.0,0.43290,1.0,1,0.716451,-,-,-,-,20469.56,4.5352,42.623,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].OO
2,65.2550,Q9XDP0,Protein-disulfide oxidoreductase DsbI,Lelliottia amnigena OX=61646,6.0,MNXR131835,MNXR145126_0.4304575204271358_0.9999999999999999|MNXR145133_0.42944637234929606_0.9999999999999999|MNXR145134_0.4293416291136286_0.9999999999999999|MNXR131837_0.4283900156868344_0.9999999999999999|MNXR175662_0.42767264000769095_0.9999999999999999,1.8.4.2,3.0,0.0,0.43110,1.0,1,0.715548,-,-,-,-,24491.78,6.7262,28.507,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],NCCC(O)=NC(Cc1cnc[nH]1)C(=O)O.[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]
3,63.1460,P22416,Glutathione S-transferase GST-7.3 (Fragment),Serratia marcescens OX=615 PE=1 SV=1,8.0,MNXR131080,-,1.11.1.12;2.5.1.18,1.0,0.0,0.42492,1.0,-1,0.712459,-,-,-,-,3442.85,8.5220,35.484,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]
4,61.5165,P44758,Hybrid peroxiredoxin hyPrx5,Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421,11.0,MNXR165022,MNXR192715_0.4523250592525682_0.9999999999999999|MNXR171843_0.4505972709089534_0.9999999999999999,1.11.1.27,1.0,0.0,0.45233,1.0,1,0.726163,-,-,-,-,26742.53,5.6856,46.473,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-].[*]O>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[*]OO
5,61.3450,O08368,Glutathione peroxidase,Pseudomonas wisconsinensis OX=57038,10.0,MNXR100446,-,1.11.1.9,3.0,0.0,0.43290,1.0,1,0.716451,-,-,-,-,24741.52,9.2648,43.694,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].OO
6,61.2550,P50024,Thiol:disulfide interchange protein DsbA,Legionella pneumophila OX=446,10.0,MNXR131835,MNXR145126_0.4304575204271358_0.9999999999999999|MNXR145133_0.42944637234929606_0.9999999999999999|MNXR145134_0.4293416291136286_0.9999999999999999|MNXR131837_0.4283900156868344_0.9999999999999999|MNXR175662_0.42767264000769095_0.9999999999999999,1.8.4.2,3.0,0.0,0.43110,1.0,1,0.715548,-,-,-,-,23145.92,9.2216,43.137,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],NCCC(O)=NC(Cc1cnc[nH]1)C(=O)O.[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]
7,60.1460,P82999,Glutathione S-transferase (Fragment),Pseudomonas sp. (strain M1) OX=95619 PE=1 SV=1,11.0,MNXR131080,-,1.11.1.12;2.5.1.18,1.0,0.0,0.42492,1.0,-1,0.712459,-200.0,-600.0,-200.0,-500.0,1817.00,5.2921,53.333,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]
8,60.1460,P83000,Glutathione S-transferase (Fragment),Pseudomonas sp. (strain M1) OX=95619 PE=1 SV=1,11.0,MNXR131080,-,1.11.1.12;2.5.1.18,1.0,0.0,0.42492,1.0,-1,0.712459,-,-,-,-,1607.94,9.7000,46.667,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]
9,59.4550,P0C2B2,Thiol:disulfide interchange protein DsbA,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR131835,MNXR145126_0.4304575204271358_0.9999999999999999|MNXR145133_0.42944637234929606_0.9999999999999999|MNXR145134_0.4293416291136286_0.9999999999999999|MNXR131837_0.4283900156868344_0.9999999999999999|MNXR175662_0.42767264000769095_0.9999999999999999,1.8.4.2,1.0,0.0,0.43110,1.0,1,0.715548,-,-,-,-,23375.09,6.3984,39.336,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],NCCC(O)=NC(Cc1cnc[nH]1)C(=O)O.[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-]>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]
10,59.3165,O69777,Peroxiredoxin,Rhizobium etli OX=29449 PE=3 SV=2,13.0,MNXR165022,MNXR192715_0.4523250592525682_0.9999999999999999|MNXR171843_0.4505972709089534_0.9999999999999999,1.11.1.27,3.0,0.0,0.45233,1.0,1,0.726163,-,-,-,-,20079.90,5.0089,43.017,CC(C)(OO)c1ccccc1.[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-]>>CC(C)(O)c1ccccc1.[H]O[H].[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-],[NH3+][C@@H](CCC(=O)N[C@@H](CSSC[C@H](NC(=O)CC[C@H]([NH3+])C(=O)[O-])C(=O)NCC(=O)[O-])C(=O)NCC(=O)[O-])C(=O)[O-].[*]O>>[NH3+][C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)[O-])C(=O)[O-].[*]OO
