,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,86.5135,Q8Z2S0,Stress response kinase A,Salmonella typhi OX=90370,8,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,44.2,16.7,20.8,23.4,38153.18,4.7776,44.817,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
2,85.5135,Q57HL7,Stress response kinase A,Salmonella choleraesuis (strain SC-B67) OX=321314,9,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,44.6,16.7,20.8,23.1,38168.19,4.7195,44.817,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
3,78.5135,B8DG65,Serine-protein kinase RsbW,Listeria monocytogenes serotype 4a (strain HCC23) OX=552536,16,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,67.4,18.4,4.3,21.3,17497.78,4.2163,48.408,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
4,78.5135,Q8G4G1,Probable serine/threonine-protein kinase pknA2,Bifidobacterium longum (strain NCC 2705) OX=206672,16,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,42.5,24.3,12.4,22.9,80088.28,4.9962,45.178,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
5,78.5135,Q9KFF1,Serine-protein kinase RsbW,Halalkalibacterium halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558,16,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,47.3,24.7,17.1,21.9,17992.30,4.1834,48.148,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
6,78.5135,P57993,Serine/threonine-protein kinase PknG,Mycobacterium leprae (strain TN) OX=272631,16,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,35.1,29.6,18.9,18.6,83469.73,5.6146,44.430,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
7,78.5135,A6LRL7,Anti-sigma F factor,Clostridium beijerinckii (strain ATCC 51743 / NCIMB 8052) OX=290402,16,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,66.9,13.4,12.6,19.7,15746.73,4.1315,50.350,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
8,77.7135,P9WI65,Serine/threonine-protein kinase PknK,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332,17,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,1.0,0.0,0.89627,1.0,-1,0.948135,48.9,20.5,11.8,20.3,119418.13,5.6086,42.162,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
9,77.7135,P9WI77,Serine/threonine-protein kinase PknE,Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332,17,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,1.0,0.0,0.89627,1.0,-1,0.948135,29.8,27.5,18.9,26.7,60512.23,5.9438,40.636,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
10,77.5135,P9WI70,Serine/threonine-protein kinase PknH,Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331,17,MNXR132048,-,2.7.10.2;2.7.11.1;2.7.11.12;2.7.11.13;2.7.11.17,3.0,0.0,0.89627,1.0,-1,0.948135,33.1,24.8,19.0,25.7,66725.82,6.5899,40.256,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>*C(N)C(=O)NC(*)C(=O)NC(*)C(=O)O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[*]C(N)C(=O)NC([*])C(=O)O
