,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,81.29304,P0A9J6,Ribokinase,Escherichia coli (strain K12) OX=83333,1.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,1.0,0.0,0.71122,0.936641,1,0.823931,42.7,26.3,10.9,25.6,32290.52,4.7309,41.748,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
2,81.29304,P23917,Fructokinase,Escherichia coli (strain K12) OX=83333,1.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,1.0,0.0,0.71122,0.936641,1,0.823931,31.8,31.1,17.1,25.5,32499.75,5.4104,41.391,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
3,80.09304,B1X9R0,Glucokinase,Escherichia coli (strain K12 / DH10B) OX=316385,2.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,3.0,0.0,0.71122,0.936641,1,0.823931,41.3,28.2,15.1,20.7,34723.09,6.5076,37.695,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
4,79.29304,P0A6V9,Glucokinase,Escherichia coli O157:H7 OX=83334,3.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,1.0,0.0,0.71122,0.936641,1,0.823931,41.3,28.2,15.1,20.7,34723.09,6.5076,37.695,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
5,79.09304,B7NPS4,Glucokinase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,3.0,0.0,0.71122,0.936641,1,0.823931,41.0,28.2,15.4,20.7,34723.09,6.5076,37.695,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
6,79.09304,P0A9J7,Ribokinase,Escherichia coli O157:H7 OX=83334,3.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,3.0,0.0,0.71122,0.936641,1,0.823931,42.7,26.3,10.9,25.6,32290.52,4.7309,41.748,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
7,79.09304,B7M6Q8,Glucokinase,Escherichia coli O8 (strain IAI1) OX=585034,3.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,3.0,0.0,0.71122,0.936641,1,0.823931,41.3,28.2,15.1,20.7,34723.09,6.5076,37.695,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
8,79.09304,B1LMI6,Glucokinase,Escherichia coli (strain SMS-3-5 / SECEC) OX=439855,3.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,3.0,0.0,0.71122,0.936641,1,0.823931,39.3,29.2,15.4,21.3,34735.09,6.4344,37.383,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
9,79.09304,B7LCE0,Glucokinase,Escherichia coli (strain 55989 / EAEC) OX=585055,3.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,3.0,0.0,0.71122,0.936641,1,0.823931,41.3,28.2,15.1,20.7,34723.09,6.5076,37.695,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
10,79.09304,Q1R8X8,Glucokinase,Escherichia coli (strain UTI89 / UPEC) OX=364106,3.0,MNXR151492,-,2.7.1.1;2.7.1.15;2.7.1.2;2.7.1.4,3.0,0.0,0.71122,0.936641,1,0.823931,41.0,28.2,15.1,21.0,34709.06,6.5076,37.695,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]>>Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+].[NH3+][C@@H](CCCC[NH2+]CC(=O)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])C(=O)[O-],O=C(CO)[C@@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-].Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O.[H+]>>O=C(CO)[C@@H](O)[C@H](O)[C@H](O)CO.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]1O
