,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,52.164373,P51020,4-hydroxy-2-oxovalerate aldolase,Escherichia coli (strain K12) OX=83333,1.0,MNXR131746,-,4.1.2;4.1.3.39,1.0,0.0,0.50027,0.565017,-1,0.532643,53.9,22.1,9.3,19.6,36470.43,6.0069,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
2,51.164373,Q47098,4-hydroxy-2-oxo-heptane-1;7-dioate aldolase,Escherichia coli OX=562,2.0,MNXR131746,-,4.1.2;4.1.3.39,1.0,0.0,0.50027,0.565017,-1,0.532643,40.2,34.6,15.9,15.9,28073.15,5.0862,37.786,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
3,49.964373,B6HZX8,4-hydroxy-2-oxovalerate aldolase,Escherichia coli (strain SE11) OX=409438,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,22.1,9.3,19.6,36470.43,6.0069,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
4,49.964373,Q8X5J8,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O157:H7 OX=83334,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,21.8,9.3,19.9,36438.48,6.1433,41.840,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
5,49.964373,B1J0S7,4-hydroxy-2-oxovalerate aldolase,Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks) OX=481805,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,22.1,9.3,19.6,36470.43,6.0069,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
6,49.964373,B7M300,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O8 (strain IAI1) OX=585034,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,22.1,9.3,19.6,36470.43,6.0069,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
7,49.964373,B7NK03,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.3,22.1,8.7,20.9,36466.43,6.0063,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
8,49.964373,B1LIN7,4-hydroxy-2-oxovalerate aldolase,Escherichia coli (strain SMS-3-5 / SECEC) OX=439855,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.3,22.1,8.7,20.9,36466.43,6.0063,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
9,49.964373,B7N8Q9,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC) OX=585056,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,22.1,9.3,19.6,36470.43,6.0069,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
10,49.964373,A7ZWZ9,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O9:H4 (strain HS) OX=331112,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,54.2,22.1,9.0,19.6,36479.44,6.1062,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
11,49.964373,B7MPB9,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O81 (strain ED1a) OX=585397,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,21.2,9.7,20.2,36484.42,5.8538,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
12,49.964373,B7L508,4-hydroxy-2-oxovalerate aldolase,Escherichia coli (strain 55989 / EAEC) OX=585055,3.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,22.1,9.3,19.6,36470.43,6.0069,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
13,48.964373,A7ZI99,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111,4.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,22.1,9.3,19.6,36470.43,6.0069,42.433,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
14,48.964373,B5Z2Q7,4-hydroxy-2-oxovalerate aldolase,Escherichia coli O157:H7 (strain EC4115 / EHEC) OX=444450,4.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.6,22.1,10.0,19.3,36466.53,6.2706,41.840,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
15,45.964373,Q3Z554,4-hydroxy-2-oxovalerate aldolase,Shigella sonnei (strain Ss046) OX=300269,7.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.0,22.1,9.3,20.6,36502.48,6.1433,42.136,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
16,44.964373,B5XQJ4,4-hydroxy-2-oxovalerate aldolase,Klebsiella pneumoniae (strain 342) OX=507522,8.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,56.8,22.4,9.0,16.8,35998.00,6.0377,39.645,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
17,43.964373,Q6D796,4-hydroxy-2-oxovalerate aldolase,Pectobacterium atrosepticum (strain SCRI 1043 / ATCC BAA-672) OX=218491,9.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,48.0,27.5,11.3,18.0,36890.17,5.9247,41.691,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
18,43.964373,A8GG86,4-hydroxy-2-oxovalerate aldolase,Serratia proteamaculans (strain 568) OX=399741,9.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,47.9,29.7,8.8,18.6,34905.01,5.5171,37.838,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
19,43.964373,A6TAC4,4-hydroxy-2-oxovalerate aldolase,Klebsiella pneumoniae subsp. pneumoniae (strain ATCC 700721 / MGH 78578) OX=272620,9.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,55.3,23.9,9.3,16.5,35981.10,6.4456,39.349,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
20,43.164373,P51016,4-hydroxy-2-oxovalerate aldolase,Pseudomonas sp. (strain CF600) OX=79676,10.0,MNXR131746,-,4.1.2;4.1.3.39,1.0,0.0,0.50027,0.565017,-1,0.532643,51.4,22.8,11.9,18.8,37470.64,6.1909,42.609,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
21,42.964373,P51014,4-hydroxy-2-oxovalerate aldolase,Pseudomonas sp. (strain KKS102) OX=307,10.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,19.9,10.1,20.8,38263.57,6.2269,43.750,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
22,41.964373,A6W1X1,4-hydroxy-2-oxovalerate aldolase,Marinomonas sp. (strain MWYL1) OX=400668,11.0,MNXR131746,-,4.1.2;4.1.3.39,3.0,0.0,0.50027,0.565017,-1,0.532643,53.9,27.2,8.0,15.8,36222.81,5.6960,41.298,CC(C)C=O.[C-]#N.[H+]>>CC(C)[C@@H](O)C#N,CC(C)C=O.[H+].CC(=O)C(=O)[O-]>>CC(C)C(O)CC(=O)C(=O)O
