,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,70.980500,P17854,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,1.0,0.0,0.44161,1.000000,1,0.720803,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
2,69.780500,C4ZZR6,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496,2.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
3,69.780500,B1XDH5,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain K12 / DH10B) OX=316385,2.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.6,18.4,22.4,20.6,27975.83,5.4352,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
4,68.780500,Q8FEI9,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.6,18.4,22.4,20.6,27974.84,5.7205,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
5,68.780500,B6I6F6,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain SE11) OX=409438,3.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.6,17.5,22.4,21.5,27972.78,5.4162,46.721,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
6,68.780500,B7LEI1,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain 55989 / EAEC) OX=585055,3.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.6,17.5,22.4,21.5,27972.78,5.4162,46.721,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
7,68.780500,B7MYR0,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O81 (strain ED1a) OX=585397,3.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.2,18.9,22.4,20.6,28002.90,5.7205,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
8,68.780500,B7NT99,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,46.1,17.5,22.4,21.1,27956.78,5.4162,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
9,68.780500,Q1R7T6,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli (strain UTI89 / UPEC) OX=364106,3.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.2,18.9,22.4,20.6,28002.90,5.7205,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
10,68.780500,B7MKM9,Phosphoadenosine 5'-phosphosulfate reductase,Escherichia coli O45:K1 (strain S88 / ExPEC) OX=585035,3.0,MNXR145907,MNXR145904_0.44155909584598746_0.9999999999999999|MNXR145905_0.44155909584598746_0.9999999999999999|MNXR145906_0.44155909584598746_0.9999999999999999|MNXR173985_0.44155909584598746_0.9999999999999999|MNXR145903_0.4414643031870182_0.9999999999999999,1.8.4.8,3.0,0.0,0.44161,1.000000,1,0.720803,45.2,18.9,22.4,20.6,28002.90,5.7205,46.311,CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](OS(=O)(=O)[O-])CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O.[H+]>>CC(C)[C@@H](C)C[C@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC(=O)[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O,[*]C(=O)C(CS)NC(=O)C([*])CS.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OS(=O)(=O)[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O>>O=S([O-])[O-].[*]C(=O)C1CSSCC([*])C(=O)N1.Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H]1O
