,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,NaN,P77806,Methionine aminotransferase,Escherichia coli (strain K12) OX=83333,1.0,MNXR150354,MNXR166733_0.628706785570366_nan|MNXR175682_0.628706785570366_nan|MNXR116183_0.5196274691077136_nan|MNXR150353_0.5196274691077136_nan,2.6.1.-;2.6.1.88,1.0,0.0,0.62871,NaN,1,0.628707,43.8,24.9,16.8,18.9,42962.94,6.1413,41.969,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],CSCC[C@H]([NH3+])C(=O)[O-].[*]C(=O)C(=O)[O-]>>[*][C@H]([NH3+])C(=O)[O-].CSCCC(=O)C(=O)[O-]
2,NaN,Q9M401,Branched-chain-amino-acid aminotransferase 3; chloroplastic,Arabidopsis thaliana OX=3702,29.0,MNXR150354,MNXR166733_0.628706785570366_nan|MNXR175682_0.628706785570366_nan|MNXR116183_0.5196274691077136_nan|MNXR150353_0.5196274691077136_nan,2.6.1.-;2.6.1.88,1.0,0.0,0.62871,NaN,1,0.628707,29.5,34.8,19.1,20.7,44972.49,8.2347,43.826,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],CSCC[C@H]([NH3+])C(=O)[O-].[*]C(=O)C(=O)[O-]>>[*][C@H]([NH3+])C(=O)[O-].CSCCC(=O)C(=O)[O-]
3,NaN,Q9C969,Aromatic aminotransferase ISS1,Arabidopsis thaliana OX=3702,29.0,MNXR150354,MNXR166733_0.628706785570366_nan|MNXR175682_0.628706785570366_nan|MNXR165885_0.5784761645330235_nan|MNXR174176_0.5784761645330235_nan|MNXR116183_0.5196274691077136_nan|MNXR150353_0.5196274691077136_nan|MNXR148017_0.47121634163070153_nan|MNXR178202_0.441896166788333_nan|MNXR144595_0.41707909553290395_nan,2.6.1.-;2.6.1.88,1.0,0.0,0.62871,NaN,1,0.628707,39.9,28.0,17.5,18.8,43761.56,6.3193,40.355,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],CSCC[C@H]([NH3+])C(=O)[O-].[*]C(=O)C(=O)[O-]>>[*][C@H]([NH3+])C(=O)[O-].CSCCC(=O)C(=O)[O-]
4,NaN,Q9LE06,Methionine aminotransferase BCAT4,Arabidopsis thaliana OX=3702,29.0,MNXR150354,MNXR166733_0.628706785570366_nan|MNXR175682_0.628706785570366_nan|MNXR116183_0.5196274691077136_nan|MNXR150353_0.5196274691077136_nan,2.6.1.-;2.6.1.88,1.0,0.0,0.62871,NaN,1,0.628707,31.4,26.9,26.3,20.1,39018.71,5.9510,41.808,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],CSCC[C@H]([NH3+])C(=O)[O-].[*]C(=O)C(=O)[O-]>>[*][C@H]([NH3+])C(=O)[O-].CSCCC(=O)C(=O)[O-]
5,NaN,P04693,Aromatic-amino-acid aminotransferase,Escherichia coli (strain K12) OX=83333,1.0,MNXR165885,MNXR174176_0.5784761645330235_nan|MNXR148017_0.47121634163070153_nan,2.6.1.57,1.0,0.0,0.57848,NaN,1,0.578476,47.8,23.4,15.2,17.8,43537.81,5.1375,39.043,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]C(=O)C(=O)[O-]>>O=C([O-])CCC(=O)C(=O)[O-].[*][C@H]([NH3+])C(=O)[O-]
6,NaN,O85746,Tyrosine aminotransferase,Klebsiella pneumoniae OX=573,7.0,MNXR165885,MNXR174176_0.5784761645330235_nan|MNXR148017_0.47121634163070153_nan|MNXR178202_0.441896166788333_nan,2.6.1.57,1.0,0.0,0.57848,NaN,1,0.578476,41.5,27.0,17.1,18.6,43431.66,6.4079,39.547,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]C(=O)C(=O)[O-]>>O=C([O-])CCC(=O)C(=O)[O-].[*][C@H]([NH3+])C(=O)[O-]
7,NaN,P74861,Aromatic-amino-acid aminotransferase,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR165885,MNXR174176_0.5784761645330235_nan|MNXR148017_0.47121634163070153_nan,2.6.1.57,3.0,0.0,0.57848,NaN,1,0.578476,37.5,30.2,17.8,18.6,43526.77,5.4218,39.295,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]C(=O)C(=O)[O-]>>O=C([O-])CCC(=O)C(=O)[O-].[*][C@H]([NH3+])C(=O)[O-]
8,NaN,M1Q842,NaN,Pseudomonas putida,11.0,MNXR165885,MNXR174176_0.5784761645330235_nan|MNXR148017_0.47121634163070153_nan,2.6.1.57,NaN,0.0,0.57848,NaN,1,0.578476,-,-,-,-,-,-,-,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]C(=O)C(=O)[O-]>>O=C([O-])CCC(=O)C(=O)[O-].[*][C@H]([NH3+])C(=O)[O-]
9,NaN,M1PYS0,NaN,Pseudomonas putida,11.0,MNXR165885,MNXR174176_0.5784761645330235_nan|MNXR148017_0.47121634163070153_nan,2.6.1.57,NaN,0.0,0.57848,NaN,1,0.578476,-,-,-,-,-,-,-,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]C(=O)C(=O)[O-]>>O=C([O-])CCC(=O)C(=O)[O-].[*][C@H]([NH3+])C(=O)[O-]
10,NaN,P43336,Aromatic-amino-acid aminotransferase,Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964,12.0,MNXR165885,MNXR174176_0.5784761645330235_nan|MNXR148017_0.47121634163070153_nan,2.6.1.57,3.0,0.0,0.57848,NaN,1,0.578476,44.9,28.5,16.4,14.4,43273.37,6.2384,39.348,*[C@H]([NH3+])C(=O)[O-].CSCCCCCCCCC(=O)C(=O)O>>*C(=O)C(=O)[O-].CSCCCCCCCC[C@H]([NH3+])C(=O)[O-],[NH3+][C@@H](CCC(=O)[O-])C(=O)[O-].[*]C(=O)C(=O)[O-]>>O=C([O-])CCC(=O)C(=O)[O-].[*][C@H]([NH3+])C(=O)[O-]
