,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,56.015064,P39451,Alcohol dehydrogenase; propanol-preferring,Escherichia coli (strain K12) OX=83333,1.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,1.0,0.0,0.71261,0.429691,1,0.571150,49.7,30.9,12.8,11.6,35379.57,6.3448,39.881,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
2,56.015064,Q46856,Alcohol dehydrogenase YqhD,Escherichia coli (strain K12) OX=83333,1.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,1.0,0.0,0.71261,0.429691,1,0.571150,43.7,25.1,12.1,23.5,42097.02,6.0511,42.636,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
3,55.815064,P76553,Probable alcohol dehydrogenase EutG,Escherichia coli (strain K12) OX=83333,1.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,3.0,0.0,0.71261,0.429691,1,0.571150,50.4,23.5,14.2,16.1,41031.36,6.4257,38.481,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
4,53.815064,Q1RFI7,S-(hydroxymethyl)glutathione dehydrogenase,Escherichia coli (strain UTI89 / UPEC) OX=364106,3.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,3.0,0.0,0.71261,0.429691,1,0.571150,30.3,29.7,22.1,22.4,39346.94,6.2318,40.921,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
5,53.815064,Q8X5J4,S-(hydroxymethyl)glutathione dehydrogenase,Escherichia coli O157:H7 OX=83334,3.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,3.0,0.0,0.71261,0.429691,1,0.571150,29.5,30.0,22.9,22.1,39332.91,6.2314,40.921,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
6,53.815064,Q8FKG1,S-(hydroxymethyl)glutathione dehydrogenase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,3.0,0.0,0.71261,0.429691,1,0.571150,30.3,29.7,22.1,22.4,39394.75,6.2318,40.921,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
7,53.815064,Q0TKS7,S-(hydroxymethyl)glutathione dehydrogenase,Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663,3.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,3.0,0.0,0.71261,0.429691,1,0.571150,30.3,29.7,22.1,22.4,39346.94,6.2318,40.921,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
8,53.815064,B1LIP1,S-(hydroxymethyl)glutathione dehydrogenase,Escherichia coli (strain SMS-3-5 / SECEC) OX=439855,3.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,3.0,0.0,0.71261,0.429691,1,0.571150,29.5,30.6,22.7,21.8,39390.95,6.0843,41.192,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
9,52.815064,A7ZIA4,S-(hydroxymethyl)glutathione dehydrogenase,Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111,4.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,3.0,0.0,0.71261,0.429691,1,0.571150,29.5,30.0,22.9,22.1,39332.91,6.2314,40.921,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
10,47.915064,P41795,Probable alcohol dehydrogenase EutG,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287,9.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,2.0,0.0,0.71261,0.429691,1,0.571150,52.5,23.5,11.9,16.4,40903.27,6.4242,36.456,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
11,46.015064,Q8GIX7,Alcohol dehydrogenase,Moraxella sp. (strain TAE123) OX=191545,11.0,MNXR118488,-,1.1.1.1;1.1.1.2;1.1.1.21,1.0,0.0,0.71261,0.429691,1,0.571150,37.6,32.0,17.4,18.0,35586.74,4.8302,38.166,OCCO>>CC=O.[H]O[H],O=CCO.NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.[H+]>>OCCO.NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](OP(=O)([O-])[O-])[C@@H]3O)[C@@H](O)[C@H]2O)c1
