,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,57.966463,P0ABL3,Periplasmic nitrate reductase; electron transfer subunit,Escherichia coli (strain K12) OX=83333,1.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,1.0,0.0,0.62407,0.557259,1,0.590664,22.6,27.8,38.3,23.3,16296.52,8.2186,44.966,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
2,57.966463,P33937,Periplasmic nitrate reductase,Escherichia coli (strain K12) OX=83333,1.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,1.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.9,20.3,22.2,93042.02,8.1472,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
3,56.766463,B1X8A2,Periplasmic nitrate reductase,Escherichia coli (strain K12 / DH10B) OX=316385,2.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.9,20.3,22.2,93042.02,8.1472,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
4,56.766463,C4ZU48,Periplasmic nitrate reductase,Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496,2.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.9,20.3,22.2,93042.02,8.1472,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
5,55.766463,Q8XE47,Periplasmic nitrate reductase,Escherichia coli O157:H7 OX=83334,3.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.9,20.3,22.2,93057.04,8.0188,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
6,55.766463,A1AD59,Periplasmic nitrate reductase,Escherichia coli O1:K1 / APEC OX=405955,3.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.1,20.9,20.3,22.7,93058.02,8.1472,44.324,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
7,55.766463,B7N5G7,Periplasmic nitrate reductase,Escherichia coli O17:K52:H18 (strain UMN026 / ExPEC) OX=585056,3.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.9,20.3,22.2,93056.05,8.1472,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
8,55.766463,B1LKV2,Periplasmic nitrate reductase,Escherichia coli (strain SMS-3-5 / SECEC) OX=439855,3.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.9,20.3,22.2,93070.08,8.1472,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
9,55.766463,Q8CVW4,Periplasmic nitrate reductase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.9,20.3,22.2,93056.05,8.1472,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
10,55.766463,B7NN18,Periplasmic nitrate reductase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR134344,MNXR136772_0.6240695553520901_0.5572592566508665|MNXR147053_0.5_0.6669946318202785,1.9.6.1,3.0,0.0,0.62407,0.557259,1,0.590664,38.5,20.7,20.6,22.2,93116.16,8.1472,44.203,O=N[O-].[H]O[H]>>C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4.O=[N+]([O-])O,O=[N+]([O-])[O-].C=Cc1c(C)c2n3c1C=C1C(C)=C(C)C4=[N+]1[Fe]31n3c(c(C)c(CCC(=O)O)c3=CC3=[N+]1C(=C2)C(C)=C3CCC(=O)O)=C4>>O=N[O-]
