,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,62.893974,P0AFG6,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,Escherichia coli (strain K12) OX=83333,1.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,1.0,0.0,0.72437,0.555509,1,0.639941,57.1,19.8,9.5,17.7,44011.39,5.5483,46.173,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
2,62.893974,P0AFG3,2-oxoglutarate dehydrogenase E1 component,Escherichia coli (strain K12) OX=83333,1.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,1.0,0.0,0.72437,0.555509,1,0.639941,34.6,21.5,20.6,25.1,105061.72,6.4651,47.267,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
3,60.893974,P0AFG7,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex,Escherichia coli O157:H7 OX=83334,3.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,1.0,0.0,0.72437,0.555509,1,0.639941,57.1,19.8,9.5,17.7,44011.39,5.5483,46.173,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
4,60.693974,P0A9P1,Dihydrolipoyl dehydrogenase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,3.0,0.0,0.72437,0.555509,1,0.639941,52.0,22.7,11.6,17.2,50688.49,6.0754,40.717,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
5,60.693974,P0AFG4,2-oxoglutarate dehydrogenase E1 component,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,3.0,0.0,0.72437,0.555509,1,0.639941,34.6,21.5,20.6,25.1,105061.72,6.4651,47.267,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
6,60.693974,P0AFG5,2-oxoglutarate dehydrogenase E1 component,Escherichia coli O157:H7 OX=83334,3.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,3.0,0.0,0.72437,0.555509,1,0.639941,34.6,21.5,20.6,25.1,105061.72,6.4651,47.267,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
7,60.693974,P0A9P2,Dihydrolipoyl dehydrogenase,Escherichia coli O157:H7 OX=83334,3.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,3.0,0.0,0.72437,0.555509,1,0.639941,52.0,22.7,11.6,17.2,50688.49,6.0754,40.717,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
8,57.693974,P0A9P3,Dihydrolipoyl dehydrogenase,Shigella flexneri OX=623,6.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,3.0,0.0,0.72437,0.555509,1,0.639941,52.0,22.7,11.6,17.2,50688.49,6.0754,40.717,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
9,53.693974,P57303,Dihydrolipoyl dehydrogenase,Buchnera aphidicola subsp. Acyrthosiphon pisum (strain APS) OX=107806,10.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,3.0,0.0,0.72437,0.555509,1,0.639941,38.5,30.6,18.6,15.8,51955.22,8.3564,45.032,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
10,53.693974,Q8K9N3,2-oxoglutarate dehydrogenase E1 component,Buchnera aphidicola subsp. Schizaphis graminum (strain Sg) OX=198804,10.0,MNXR133736,-,1.2.4.2;1.8.1.4;2.3.1.61;4.1.1.71,3.0,0.0,0.72437,0.555509,1,0.639941,37.0,27.3,19.7,17.6,107421.76,9.6455,51.029,N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)[O-].O=C=O>>N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCCC(=O)C(=O)[O-].[H]O[H],N#C[Fe-3](C#N)(C#N)(C#N)(C#N)C#N.O=C([O-])CCC(=O)C(=O)[O-]>>N#C[Fe-4](C#N)(C#N)(C#N)(C#N)C#N.O=C=O.O=C([O-])CCC(=O)[O-]
