,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,46.6095,B1X8W4,Nucleoside triphosphatase NudI,Escherichia coli (strain K12 / DH10B) OX=316385,2,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,52.8,21.6,18.4,20.0,16370.72,4.6363,46.099,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
2,45.6095,A1ADA3,Nucleoside triphosphatase NudI,Escherichia coli O1:K1 / APEC OX=405955,3,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,52.8,20.0,18.4,21.6,16370.72,4.6363,46.099,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
3,45.6095,Q1R692,dTTP/UTP pyrophosphatase,Escherichia coli (strain UTI89 / UPEC) OX=364106,3,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,37.6,38.7,10.5,22.1,21413.31,5.2921,45.178,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
4,45.6095,Q0TFJ1,Nucleoside triphosphatase NudI,Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663,3,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,49.6,20.0,19.2,24.0,16356.70,4.6287,46.099,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
5,45.6095,B7M5T3,Nucleoside triphosphatase NudI,Escherichia coli O8 (strain IAI1) OX=585034,3,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,52.8,20.0,18.4,21.6,16360.68,4.6363,46.809,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
6,44.6095,B7UFR3,Nucleoside triphosphatase NudI,Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521,4,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,52.8,20.0,18.4,21.6,16370.72,4.6363,46.099,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
7,40.6095,P58631,dTTP/UTP pyrophosphatase,Salmonella typhi OX=90370,8,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,40.3,39.2,12.7,16.6,21456.47,6.3552,43.655,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
8,40.6095,Q0T2N2,Nucleoside triphosphatase NudI,Shigella flexneri serotype 5b (strain 8401) OX=373384,8,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,52.8,20.0,18.4,21.6,16360.68,4.6363,46.809,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
9,39.6095,B2VEZ3,dITP/XTP pyrophosphatase,Erwinia tasmaniensis (strain DSM 17950 / CFBP 7177 / CIP 109463 / NCPPB 4357 / Et1/99) OX=465817,9,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,56.6,22.2,7.4,22.2,21438.40,5.8125,38.537,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
10,39.6095,Q5PJV0,dTTP/UTP pyrophosphatase,Salmonella paratyphi A (strain ATCC 9150 / SARB42) OX=295319,9,MNXR145805,-,3.6.1.-;3.6.1.19;3.6.1.66;3.6.1.9,3.0,0.0,0.47819,0.5,-1,0.489094,38.7,39.2,13.8,17.1,21374.27,6.0125,44.162,[H]O[H]>>Nc1ncnc2c1[nH]c(=O)n2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1>>O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1.O=P([O-])([O-])OP(=O)([O-])O.[H+]
