,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,95.334,P06992,Ribosomal RNA small subunit methyltransferase A,Escherichia coli (strain K12) OX=83333,1,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,1,0.0,0.92868,1.0,1,0.964338,31.9,36.6,14.0,23.7,30420.14,8.2300,42.125,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
2,94.134,P10738,rRNA adenine N-6-methyltransferase,Escherichia coli OX=562,2,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,31.0,38.4,19.2,18.3,28785.40,10.3762,54.286,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
3,93.134,Q1RGE6,Ribosomal RNA small subunit methyltransferase A,Escherichia coli (strain UTI89 / UPEC) OX=364106,3,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,31.5,37.0,14.0,23.7,30362.10,8.6540,41.758,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
4,93.134,B7L4H4,Ribosomal RNA small subunit methyltransferase A,Escherichia coli (strain 55989 / EAEC) OX=585055,3,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,33.9,35.0,13.6,23.7,30392.09,8.2300,42.125,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
5,93.134,Q8FL96,Ribosomal RNA small subunit methyltransferase A,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,31.5,37.0,14.0,23.7,30362.10,8.6540,41.758,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
6,93.134,B7M0E8,Ribosomal RNA small subunit methyltransferase A,Escherichia coli O8 (strain IAI1) OX=585034,3,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,31.9,36.6,14.0,23.7,30420.14,8.2300,42.125,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
7,92.134,A7ZHE4,Ribosomal RNA small subunit methyltransferase A,Escherichia coli O139:H28 (strain E24377A / ETEC) OX=331111,4,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,32.7,36.2,14.0,23.3,30420.18,8.6512,42.125,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
8,90.134,Q83MG8,Ribosomal RNA small subunit methyltransferase A,Shigella flexneri OX=623,6,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,31.9,36.2,14.0,24.1,30434.17,8.2300,42.125,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
9,89.134,Q326I2,Ribosomal RNA small subunit methyltransferase A,Shigella boydii serotype 4 (strain Sb227) OX=300268,7,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,31.9,36.6,14.0,23.7,30420.14,8.2300,42.125,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
10,89.134,A8ALP9,Ribosomal RNA small subunit methyltransferase A,Citrobacter koseri (strain ATCC BAA-895 / CDC 4225-83 / SGSC4696) OX=290338,7,MNXR114034,-,2.1.1.182;2.1.1.183;2.1.1.184,3,0.0,0.92868,1.0,1,0.964338,29.6,36.6,14.4,25.7,30512.20,8.2138,43.590,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O>>*[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@H]3[C@@H](O)[C@H](*)O[C@@H]3COP(=O)(O)O)O[C@@H](n3cnc4c(=N)n(C)cnc43)[C@@H]2O)[C@@H](O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O,CN(C)c1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]2O)[C@@H](OP(=O)(O)OC[C@H]2O[C@@H]([*])[C@H](O)[C@@H]2O)[C@H]1O.Nc1ncnc2c1ncn2[C@@H]1O[C@H](CSCC[C@H]([NH3+])C(=O)[O-])[C@@H](O)[C@H]1O>>C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O.[*][C@@H]1O[C@H](COP(=O)(O)O[C@@H]2[C@@H](COP(=O)(O)O[C@@H]3[C@@H](COP(=O)(O)O)O[C@@H]([*])[C@@H]3O)O[C@@H](n3cnc4c(N)ncnc43)[C@@H]2O)[C@@H](O)[C@H]1O
