,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,84.9,P06150,L-lactate dehydrogenase,Thermus caldophilus OX=272,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,50.0,27.9,7.5,20.1,32782.67,6.2646,35.484,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
2,84.9,P56511,L-lactate dehydrogenase,Lactiplantibacillus pentosus OX=1589,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,38.2,34.9,12.5,19.7,34219.84,4.6319,43.438,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
3,84.9,P13715,L-lactate dehydrogenase,Thermus aquaticus OX=271,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,45.2,29.9,7.8,22.4,33210.16,6.5302,37.419,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
4,84.9,P00343,L-lactate dehydrogenase,Lactobacillus casei OX=1582,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,43.9,31.6,9.7,20.0,35530.56,5.0846,44.479,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
5,84.9,A9BGZ9,L-lactate dehydrogenase,Petrotoga mobilis (strain DSM 10674 / SJ95) OX=403833,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,38.5,34.4,16.2,16.5,33346.30,5.7799,45.277,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
6,84.9,P14561,L-lactate dehydrogenase 1,Peribacillus psychrosaccharolyticus OX=1407,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,40.4,28.8,14.2,21.9,35249.22,4.7971,43.711,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
7,84.9,P00344,L-lactate dehydrogenase,Geobacillus stearothermophilus OX=1422,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,39.9,35.2,12.0,18.3,34862.81,5.6257,40.379,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
8,84.9,P30901,D-lactate dehydrogenase,Lactobacillus helveticus OX=1587 PE=1 SV=2,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,54.2,27.7,9.0,14.0,37779.20,5.7044,45.994,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
9,84.9,P26298,D-lactate dehydrogenase,Lactiplantibacillus pentosus OX=1589 PE=1 SV=1,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,57.9,25.9,8.2,13.0,37183.33,4.7032,46.386,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
10,84.9,P16115,L-lactate dehydrogenase,Thermotoga maritima (strain ATCC 43589 / DSM 3109 / JCM 10099 / NBRC 100826 / MSB8) OX=243274,15.0,MNXR101037,-,1.1.1;1.1.1.27;1.1.1.28,1.0,0.0,1.0,1.0,1,1.0,46.5,26.4,15.2,17.2,34994.43,7.1657,43.260,CC(=O)C(=O)[O-]>>C[C@H](O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.C[C@@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.CC(=O)C(=O)[O-]
