,Score,Seq. ID,Description,Organism Source,Tax. distance,Rxn. ID,Rxn. ID - additional,EC Number,Uniprot protein evidence,Consv. Score,Rxn Sim.,Rxn Sim RF.,Direction Used,Combined score,% helices,% sheets,% turns,% coils,Mol. Weight,Isoelec. Point,Polar %,Query,Hit
1,97.7,B1XHK9,Malate dehydrogenase,Escherichia coli (strain K12 / DH10B) OX=316385,2.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,39.5,33.8,7.4,24.7,32337.30,5.4603,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
2,96.7,Q1R6A3,Malate dehydrogenase,Escherichia coli (strain UTI89 / UPEC) OX=364106,3.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,39.5,33.8,7.4,24.7,32337.30,5.4603,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
3,96.7,Q0TCN0,Malate dehydrogenase,Escherichia coli O6:K15:H31 (strain 536 / UPEC) OX=362663,3.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,39.5,33.8,7.4,24.7,32351.33,5.4603,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
4,96.7,B7NKU9,Malate dehydrogenase,Escherichia coli O7:K1 (strain IAI39 / ExPEC) OX=585057,3.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,41.2,33.8,7.4,23.0,32337.34,5.9139,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
5,96.7,P61890,Malate dehydrogenase,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310,3.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,39.5,33.8,7.4,24.7,32337.30,5.4603,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
6,95.7,B7UJW8,Malate dehydrogenase,Escherichia coli O127:H6 (strain E2348/69 / EPEC) OX=574521,4.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,39.5,33.8,7.4,24.7,32337.30,5.4603,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
7,94.7,B7LRL0,Malate dehydrogenase,Escherichia fergusonii (strain ATCC 35469 / DSM 13698 / CCUG 18766 / IAM 14443 / JCM 21226 / LMG 7866 / NBRC 102419 / NCTC 12128 / CDC 0568-73) OX=585054,5.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,40.5,33.1,7.8,24.0,32420.47,5.9107,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
8,93.7,Q83Q04,Malate dehydrogenase,Shigella flexneri OX=623,6.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,39.2,33.8,7.8,24.7,32349.36,6.5453,39.423,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
9,91.7,Q59838,Malate dehydrogenase (Fragment),Salmonella muenchen OX=596,8.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,41.2,31.8,8.6,24.3,29502.96,5.7944,40.636,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
10,91.7,P0C1G5,Malate dehydrogenase (Fragment),Klebsiella pneumoniae subsp. rhinoscleromatis OX=39831,8.0,MNXR101439,-,1.1.1.27;1.1.1.299;1.1.1.37;1.1.1.82,3.0,0.0,1.0,1.0,-1,1.0,37.8,50.0,8.2,20.4,11912.81,8.4806,39.474,O=C([O-])C[C@H](O)C(=O)[O-]>>O=C([O-])CC(=O)C(=O)[O-],NC(=O)c1ccc[n+]([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)c1.O=C([O-])C[C@H](O)C(=O)[O-]>>[H+].NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1.O=C([O-])CC(=O)C(=O)[O-]
