reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.270026	0.269231	0.257143	0.321429	0.268657	0.285714	0.234848	0.264151	0.278607
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.270026	0.269231	0.257143	0.321429	0.268657	0.285714	0.234848	0.264151	0.278607
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.270026	0.269231	0.257143	0.321429	0.268657	0.285714	0.234848	0.264151	0.278607
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.270026	0.269231	0.257143	0.321429	0.268657	0.285714	0.234848	0.264151	0.278607
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.270026	0.269231	0.257143	0.321429	0.268657	0.285714	0.234848	0.264151	0.278607
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.270026	0.269231	0.257143	0.321429	0.268657	0.285714	0.234848	0.264151	0.278607
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.249047	0.269231	0.257143	0.321429	0.268657	0.285714	0.225564	0.233129	0.229665
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.249047	0.269231	0.257143	0.321429	0.268657	0.285714	0.225564	0.233129	0.229665
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.244304	0.269231	0.257143	0.321429	0.268657	0.285714	0.225564	0.22561	0.218009
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.244304	0.269231	0.257143	0.321429	0.268657	0.285714	0.225564	0.22561	0.218009
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.239596	0.269231	0.257143	0.321429	0.268657	0.272727	0.207407	0.210843	0.229665
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.239596	0.269231	0.257143	0.321429	0.268657	0.272727	0.207407	0.210843	0.229665
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.236478	0.269231	0.257143	0.321429	0.268657	0.272727	0.207407	0.210843	0.218009
R09444/2.8.2A1/2.8.2.14;	86/2.8.2A1;	0.236478	0.269231	0.257143	0.321429	0.268657	0.272727	0.207407	0.210843	0.218009
R09444(r)/2.8.2A1(rev)/2.8.2.14;	86/2.8.2A1;	0.21508	0.269231	0.257143	0.298246	0.164384	0.166667	0.198529	0.22561	0.22381
R09444(r)/2.8.2A1(rev)/2.8.2.14;	86/2.8.2A1;	0.21508	0.269231	0.257143	0.298246	0.164384	0.166667	0.198529	0.22561	0.22381
