reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R08100/1.14.12A3/1.14.12.10;	66/1.14.12A1;	0.492325	0.68	0.6875	0.641509	0.619048	0.540984	0.493976	0.430052	0.392405
R08100/1.14.12A2/1.14.12.10;	66/1.14.12A1;	0.485808	0.68	0.6875	0.641509	0.6	0.516129	0.493976	0.430052	0.386555
R05621/1.14.12A2/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R07188/1.14.12A2/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R07188/1.14.12A3/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R07188/1.14.12A2/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R07188/1.14.12A3/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R05622/1.14.12A1/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R05621/1.14.12A2/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R05621/1.14.12A3/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R05622/1.14.12A1/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R05621/1.14.12A3/1.14.12.10;	66/1.14.12A1;	0.485459	0.68	0.677419	0.64	0.6125	0.525424	0.487805	0.424084	0.391489
R08109/1.14.12A3/1.14.12.10;	66/1.14.12A1;	0.48317	0.68	0.6875	0.653846	0.621951	0.520325	0.476744	0.423469	0.384937
R08109/1.14.12A2/1.14.12.10;	66/1.14.12A1;	0.48317	0.68	0.6875	0.653846	0.621951	0.520325	0.476744	0.423469	0.384937
R08104/1.14.12A3/;	66/1.14.12A1;	0.474654	0.68	0.677419	0.625	0.608108	0.517857	0.475	0.411765	0.380952
R08104/1.14.12A2/;	66/1.14.12A1;	0.474654	0.68	0.677419	0.625	0.608108	0.517857	0.475	0.411765	0.380952
R08104/1.14.12A3/;	66/1.14.12A1;	0.474654	0.68	0.677419	0.625	0.608108	0.517857	0.475	0.411765	0.380952
