reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R07959/1.13.12A1/;	60/1.13.12A1;	0.775665	0.6	0.88	0.7	0.690476	0.735537	0.777778	0.8	0.847953
R07965/1.13.12A1/1.14.13.128;	60/1.13.12A1;	0.767532	0.6	0.88	0.7	0.686747	0.731092	0.765101	0.792453	0.836364
R07971/1.13.12A1/;	60/1.13.12A1;	0.737349	0.6	0.88	0.7	0.674419	0.700787	0.72561	0.741573	0.805556
R07963/1.13.12A1/;	60/1.13.12A1;	0.732673	0.6	0.88	0.7	0.670588	0.696	0.7125	0.751479	0.793103
R11875/1.13.12A1/1.14.13.239;	60/1.13.12A1;	0.622191	0.545455	0.689655	0.490909	0.463415	0.522523	0.635659	0.676259	0.772414
R07969/1.13.12A1/1.14.13.178;	60/1.13.12A1;	0.532731	0.6	0.689655	0.634615	0.527473	0.492537	0.485876	0.494792	0.586387
R07967/1.13.12A1/1.14.13.179;	60/1.13.12A1;	0.523862	0.6	0.689655	0.611111	0.494845	0.461538	0.483146	0.497382	0.592593
R07957/1.13.12A1/1.14.13.178;	60/1.13.12A1;	0.518519	0.6	0.689655	0.634615	0.532609	0.489051	0.488889	0.465686	0.54902
R07973/1.13.12A1/1.14.13.178;	60/1.13.12A1;	0.517993	0.6	0.689655	0.611111	0.537634	0.485507	0.464865	0.477387	0.562814
R07975/1.13.12A1/1.14.13.179;	60/1.13.12A1;	0.506922	0.6	0.689655	0.589286	0.505051	0.455782	0.47027	0.470297	0.557214
R07955/1.13.12A1/1.14.13.178;	60/1.13.12A1;	0.50368	0.6	0.689655	0.611111	0.542553	0.48227	0.468085	0.450237	0.523364
R07961/1.13.12A1/1.14.13.179;	60/1.13.12A1;	0.498943	0.6	0.689655	0.611111	0.484848	0.442953	0.455026	0.465686	0.554455
R07954/1.13.12A1/1.14.13.179;	60/1.13.12A1;	0.482759	0.6	0.689655	0.589286	0.49505	0.437908	0.443878	0.44186	0.518519
R07959(r)/1.13.12A1(rev)/;	60/1.13.12A1;	0.36284	0.6	0.62069	0.491228	0.378641	0.33758	0.339901	0.343891	0.327731
R07971(r)/1.13.12A1(rev)/;	60/1.13.12A1;	0.35272	0.6	0.62069	0.491228	0.371429	0.325153	0.328638	0.330472	0.321138
R07965(r)/1.13.12A1(rev)/1.14.13.128;	60/1.13.12A1;	0.351539	0.6	0.62069	0.491228	0.372549	0.329032	0.328283	0.325581	0.311688
R07963(r)/1.13.12A1(rev)/;	60/1.13.12A1;	0.34357	0.6	0.62069	0.491228	0.365385	0.31677	0.317308	0.321429	0.305439
R07969(r)/1.13.12A1(rev)/1.14.13.178;	60/1.13.12A1;	0.235669	0.6	0.484848	0.393443	0.311321	0.212121	0.190045	0.18595	0.207171
R07967(r)/1.13.12A1(rev)/1.14.13.179;	60/1.13.12A1;	0.232496	0.6	0.484848	0.403226	0.294643	0.201149	0.183857	0.186722	0.208835
R07957(r)/1.13.12A1(rev)/1.14.13.178;	60/1.13.12A1;	0.231449	0.6	0.484848	0.393443	0.317757	0.214286	0.191111	0.177165	0.19697
R07973(r)/1.13.12A1(rev)/1.14.13.178;	60/1.13.12A1;	0.228597	0.6	0.484848	0.380952	0.3	0.205882	0.183406	0.180723	0.200772
R07975(r)/1.13.12A1(rev)/1.14.13.179;	60/1.13.12A1;	0.22617	0.6	0.484848	0.390625	0.295652	0.195531	0.182609	0.178571	0.199234
R07961(r)/1.13.12A1(rev)/1.14.13.179;	60/1.13.12A1;	0.224525	0.6	0.484848	0.403226	0.289474	0.194444	0.180258	0.177165	0.198473
R07955(r)/1.13.12A1(rev)/1.14.13.178;	60/1.13.12A1;	0.224315	0.6	0.484848	0.380952	0.306306	0.208092	0.184549	0.172414	0.189781
R07954(r)/1.13.12A1(rev)/1.14.13.179;	60/1.13.12A1;	0.218333	0.6	0.484848	0.390625	0.290598	0.189189	0.179167	0.169811	0.188406
R02909/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0735981	0.375	0.478261	0.244898	0.178571	0.09375	0.0352941	0.00529101	0
R03097/1.13.11A2/;	60/1.13.12A1;	0.0726846	0.375	0.478261	0.244898	0.147727	0.0757576	0.0359281	0.0162162	0.00518135
R03628/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0723684	0.375	0.478261	0.244898	0.178571	0.100775	0.0391061	0.00956938	0
R05155(r)/1.13.11A10(rev)/1.13.11.48;	60/1.13.12A1;	0.0716648	0.391304	0.323529	0.15625	0.11	0.070922	0.0508475	0.0218579	0.00540541
R05720(r)/1.13.11A10(rev)/1.13.11.48;	60/1.13.12A1;	0.0716648	0.391304	0.323529	0.15625	0.11	0.070922	0.0508475	0.0218579	0.00540541
R02909/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0710956	0.375	0.478261	0.244898	0.164706	0.0769231	0.0352941	0.0106383	0
R07362/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0709459	0.375	0.478261	0.244898	0.174419	0.0895522	0.0342857	0.00507614	0
R00678/1.13.11A2/1.13.11.11,1.13.11.52;	60/1.13.12A1;	0.0709459	0.375	0.478261	0.244898	0.174419	0.0895522	0.0342857	0.00507614	0
R03097/1.13.11A2/;	60/1.13.12A1;	0.0701754	0.375	0.478261	0.244898	0.16092	0.0839695	0.0297619	0.00534759	0
R05155/1.13.11A10/1.13.11.48;	60/1.13.12A1;	0.0693069	0.391304	0.40625	0.213115	0.121212	0.0559441	0.0276243	0.0108108	0.00540541
R05155/1.13.11A10/1.13.11.48;	60/1.13.12A1;	0.0693069	0.391304	0.40625	0.213115	0.121212	0.0559441	0.0276243	0.0108108	0.00540541
R05720/1.13.11A10/1.13.11.48;	60/1.13.12A1;	0.0693069	0.391304	0.40625	0.213115	0.121212	0.0559441	0.0276243	0.0108108	0.00540541
R05720/1.13.11A10/1.13.11.48;	60/1.13.12A1;	0.0693069	0.391304	0.40625	0.213115	0.121212	0.0559441	0.0276243	0.0108108	0.00540541
R09125(r)/1.13.11A12(rev)/1.13.11.9;	60/1.13.12A1;	0.069209	0.391304	0.290323	0.173077	0.0897436	0.0666667	0.0526316	0.00719424	0
R00678/1.13.11A2/1.13.11.11,1.13.11.52;	60/1.13.12A1;	0.0685393	0.375	0.478261	0.244898	0.16092	0.0735294	0.0342857	0.0102041	0
R07362/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0685393	0.375	0.478261	0.244898	0.16092	0.0735294	0.0342857	0.0102041	0
R02702/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0684783	0.375	0.478261	0.244898	0.174419	0.0882353	0.0327869	0.00485437	0
R05719(r)/1.13.11A10(rev)/1.13.11.47;	60/1.13.12A1;	0.0677382	0.391304	0.30303	0.147541	0.103093	0.0740741	0.0470588	0.017341	0
R04915(r)/1.13.11A10(rev)/1.13.11.47;	60/1.13.12A1;	0.0677382	0.391304	0.30303	0.147541	0.103093	0.0740741	0.0470588	0.017341	0
R03628/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0665213	0.375	0.478261	0.244898	0.164706	0.0757576	0.0333333	0.00956938	0
R02702/1.13.11A2/1.13.11.52;	60/1.13.12A1;	0.0661605	0.375	0.478261	0.244898	0.16092	0.0724638	0.0327869	0.0097561	0
R05719/1.13.11A10/1.13.11.47;	60/1.13.12A1;	0.0640732	0.391304	0.387097	0.206897	0.114583	0.0507246	0.0229885	0.00571429	0
R04915/1.13.11A10/1.13.11.47;	60/1.13.12A1;	0.0640732	0.391304	0.387097	0.206897	0.114583	0.0507246	0.0229885	0.00571429	0
R04915/1.13.11A10/1.13.11.47;	60/1.13.12A1;	0.0640732	0.391304	0.387097	0.206897	0.114583	0.0507246	0.0229885	0.00571429	0
R05719/1.13.11A10/1.13.11.47;	60/1.13.12A1;	0.0640732	0.391304	0.387097	0.206897	0.114583	0.0507246	0.0229885	0.00571429	0
R00983(r)/1.13.11A11(rev)/1.13.11.23;	60/1.13.12A1;	0.0611511	0.363636	0.242424	0.152542	0.0957447	0.0769231	0.0245399	0.0122699	0.00588235
R00983/1.13.11A11/1.13.11.23;	60/1.13.12A1;	0.0523187	0.363636	0.366667	0.172414	0.0842105	0.037037	0.0121212	0	0
R00983/1.13.11A11/1.13.11.23;	60/1.13.12A1;	0.0523187	0.363636	0.366667	0.172414	0.0842105	0.037037	0.0121212	0	0
R02665/1.13.11A1/1.13.11.6;	60/1.13.12A1;	0.0520966	0.363636	0.272727	0.15	0.0860215	0.0403226	0.0133333	0	0
R02665(r)/1.13.11A2(rev)/1.13.11.6;	60/1.13.12A1;	0.0494297	0.363636	0.2	0.15	0.0860215	0.0403226	0.0133333	0	0
R02665(r)/1.13.11A1(rev)/1.13.11.6;	60/1.13.12A1;	0.0481013	0.363636	0.2	0.15	0.0744681	0.0403226	0.0133333	0	0
R05415/1.13.11A1/;	60/1.13.12A1;	0.0469274	0.363636	0.235294	0.131148	0.09375	0.0530303	0.0117647	0	0
R02076/1.13.11A1/1.13.11.30;	60/1.13.12A1;	0.0467626	0.363636	0.235294	0.116667	0.0879121	0.048	0.0124224	0	0
R03303/1.13.11A1/1.13.11.15;	60/1.13.12A1;	0.0457921	0.363636	0.235294	0.116667	0.076087	0.0409836	0.0130719	0	0
