RPAIR,Score,EC,KO
RP05467,0.082,4.2.3.20,K15096
RP01909,0.082,4.2.3.16,K15088
RP05585,0.078,4.2.3.108,K07385
RP15063,0.077,4.2.3.55,K15794
RP13558,0.077,4.2.3.124,K13546
RP15287,0.076,4.2.3.38,K14177
RP15064,0.076,4.2.3.60,K15802
RP15053,0.076,4.2.3.59,K15796
RP15054,0.076,4.2.3.40,K15795
RP11143,0.076,4.2.3.75,K10187 K15803
RP12980,0.074,4.2.3.- 4.2.3.104,K14184
RP12985,0.074,4.2.3.56,K14186
RP11144,0.072,4.2.3.22,K10187 K15803
RP05354,0.068,4.2.3.120,K07384
RP05353,0.066,4.2.3.119,K07384
RP15747,0.063,4.2.3.130,K16188
RP01904,0.062,4.2.3.10,K15097
RP12984,0.061,4.1.99.16 4.2.3.22,K10187
RP01947,0.061,4.2.3.8,K12929
RP12978,0.060,4.2.3.57,K14184 K15808
RP13638,0.059,4.2.3.73,K14181
RP14031,0.058,4.1.99.-,K11782
RP02118,0.058,4.2.3.9,K14180
RP14980,0.058,4.2.3.61,K15804
RP02117,0.057,4.2.3.6,K12249
RP15048,0.057,4.2.3.76,K15806
RP11141,0.056,4.2.3.24,K14178
RP09032,0.055,4.2.3.21,K14182
RP02120,0.054,4.2.3.13,K14183
RP15066,0.053,4.2.3.67,K15809
RP14685,0.048,1.14.13.107,K14733
RP05557,0.048,1.14.13.107,K14733
RP15038,0.045,4.2.3.50,K15798
RP05498,0.043,4.2.3.32,K14041
RP02055,0.042,1.14.13.22,K03379
RP09043,0.042,1.14.13.22,K03379
RP05497,0.042,4.2.3.32,K14041
RP01710,0.041,4.2.3.5,K01736
RP05499,0.040,4.2.3.32,K14041
RP14367,0.040,4.2.3.35,K14046
RP14360,0.040,4.2.3.44,K14042
RP11877,0.039,,K12928
RP14366,0.039,4.2.3.34,K14045
RP11878,0.039,,K12928
RP05496,0.038,4.2.3.18,K12927
RP11876,0.037,4.2.3.42,K12928
RP12999,0.037,1.14.14.1,K07411 K07412 K07424
RP14369,0.037,4.2.3.28,K14036
RP12981,0.037,4.2.3.58,K14185
RP14374,0.037,4.2.3.43,K14047
RP04693,0.036,4.2.3.19,K04121
RP15547,0.036,4.2.3.103,K16082
RP14364,0.036,4.2.3.33,K14044
RP15046,0.035,4.2.3.69,K15799
RP10678,0.035,4.3.3.6,K06215 K08681
RP02116,0.034,4.2.3.7,K12250
RP15068,0.034,4.2.3.70,K15807
RP14389,0.033,4.2.3.39,K14176
RP13006,0.033,5.3.1.-,K02080
RP00434,0.033,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP11146,0.032,4.2.3.37,K10156
RP11658,0.032,4.2.1.100,K07537
RP02493,0.032,4.2.1.44,K03335
RP09176,0.030,4.2.3.17,K12921
RP11797,0.030,4.2.1.-,K07534
RP15674,0.030,,K16037
RP09372,0.030,1.10.99.3 1.14.13.90,K09838 K09839
RP14116,0.030,2.6.1.86,K13063
RP15846,0.030,1.10.99.3 1.14.13.90,K09838 K09839
RP14722,0.030,1.14.14.1,K07409
RP14723,0.030,1.14.14.1,K07409 K07411 K07424
RP14720,0.029,1.14.14.1,K07411
RP09401,0.029,1.10.99.3 1.14.13.90,K09838 K09839
RP09096,0.028,,K16021
RP05617,0.028,,K16008
RP02750,0.028,4.2.1.10,K03785 K03786 K13830 K13832
RP09457,0.027,,K16436
RP05266,0.027,,K03335
RP05592,0.026,,K13314 K16435
RP14977,0.026,1.14.13.119,K15805
RP15452,0.026,5.3.3.18,K15866
RP14864,0.026,4.1.99.16,K10187
RP15257,0.026,1.14.13.129,K02294
