RPAIR,Score,EC,KO
RP02138,0.871,1.14.16.-,K03393
RP09275,0.821,1.14.13.89,K13260
RP01776,0.814,1.14.16.4,K00502
RP09387,0.799,1.14.13.89,K13260
RP03241,0.747,1.14.14.1,K00493 K07408 K07409 K07410 K14338
RP02681,0.744,1.14.13.53 1.14.13.89,K13260
RP09039,0.739,1.14.13.89,K13260
RP09291,0.732,,K14586
RP09029,0.722,1.14.13.21 1.14.13.88,K05280 K13083
RP09044,0.720,1.14.13.21 1.14.13.88,K05280 K13083
RP14568,0.689,1.14.14.-,K14630
RP16163,0.688,1.14.13.88,K13083
RP16159,0.670,1.14.13.88,K13083
RP05236,0.617,1.14.13.1 1.14.13.135,K00480
RP11829,0.565,1.14.13.89,K13260
RP11687,0.508,1.14.-.-,K14253
RP05044,0.435,1.14.12.-,K14599 K14600
RP05020,0.435,1.14.12.22,K15751 K15752 K15753
RP01117,0.370,1.14.13.- 1.14.13.7,K03380 K16242 K16243 K16244 K16245 K16246 K16249
RP03217,0.368,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP04849,0.359,1.14.13.7,K03380
RP08679,0.356,1.14.13.-,K15245 K15246
RP00780,0.352,1.14.13.71 1.14.18.1,K00505 K13385
RP03182,0.351,1.14.13.7,K03380
RP14178,0.347,1.14.13.-,K15506
RP05049,0.343,1.14.13.20,K10676
RP15830,0.336,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP01248,0.334,1.14.12.13,K08686
RP00543,0.334,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP03175,0.333,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP13756,0.331,,K03688
RP02171,0.330,1.14.13.- 1.14.18.1,K00505
RP11780,0.329,1.14.13.21,K05280
RP04507,0.329,1.14.13.88,K13083
RP01120,0.327,1.14.13.1,K00480
RP09575,0.326,1.14.13.127,K05712
RP09312,0.326,1.14.13.127,K05712
RP11309,0.325,1.14.13.21,K05280
RP02219,0.325,1.14.13.21 1.14.13.88,K05280 K13083
RP09241,0.324,1.14.13.88,K13083
RP08681,0.321,1.14.13.-,K15245 K15246
RP02777,0.320,1.14.13.21 1.14.13.88,K05280 K13083
RP03176,0.319,1.14.13.-,K15760 K15761 K15762 K15763 K15764 K15765
RP03618,0.318,1.14.13.20,K10676
RP03185,0.317,,K15760 K15761 K15762 K15763 K15764 K15765
RP00553,0.315,1.14.13.63,K10438
RP02416,0.315,1.14.14.9,K00483 K00484 K16901
RP00123,0.315,1.10.3.1 1.14.16.2 1.14.18.1,K00422 K00501 K00505
RP05085,0.314,1.14.13.-,K10437
RP09286,0.313,1.14.13.1,K00480
RP00474,0.313,1.14.13.2 1.14.13.33,K00481
RP09557,0.313,,K12706
RP09037,0.311,1.14.13.-,K09755
RP09057,0.311,1.14.13.-,K09755
RP09058,0.304,1.14.13.36,K09754
RP03195,0.304,1.14.13.-,K09755
RP01777,0.303,1.14.14.8,K16901
RP08684,0.303,1.14.13.-,K15245 K15246
RP02923,0.302,1.14.14.9,K00483 K00484 K16901
RP01876,0.301,1.14.13.9,K00486
RP13102,0.299,1.14.14.1,K07412 K07424
RP09103,0.298,1.14.13.36,K09754
RP11792,0.297,1.14.13.-,K13267
RP13883,0.295,1.14.13.11,K00487
RP09393,0.292,1.14.13.1,K00480
RP11165,0.292,1.3.7.9,K04107 K04108 K04109
RP02071,0.292,1.14.13.11,K00487
RP11483,0.289,1.14.13.50,K03391
RP01761,0.286,1.14.16.1,K00500
RP01415,0.285,1.14.13.12,K07824
RP13210,0.285,1.14.14.1,K07414
RP13057,0.283,1.14.14.1,K07414
RP15413,0.282,1.14.14.12,K16047 K16048
RP09641,0.279,1.14.13.1,K00480
RP11422,0.277,3.8.1.7,K14418
RP11428,0.277,3.8.1.7,K14418
RP13113,0.276,1.14.14.1,K07409 K07424
RP03032,0.271,1.14.13.114,K14974
RP01464,0.262,1.13.11.27,K00457
