RPAIR,Score,EC,KO
RP04508,0.462,2.3.3.14,K01655 K02594 K10977
RP01181,0.281,2.3.3.5,K01659
RP13230,0.270,2.3.3.-,K10977
RP12959,0.266,2.3.3.-,K10977
RP01366,0.265,2.3.3.13,K01649
RP00879,0.256,4.1.3.30,K03417
RP13562,0.252,2.3.3.-,K15741
RP13571,0.247,2.3.3.-,K15741
RP13580,0.244,2.3.3.-,K15742
RP13589,0.239,2.3.3.-,K15742
RP13598,0.234,2.3.3.-,K15742
RP00177,0.230,2.3.3.1 2.3.3.3 2.3.3.8 4.1.3.6,K01643 K01644 K01646 K01647 K01648 K15230 K15231
RP13607,0.227,2.3.3.-,K15742
RP10723,0.225,2.3.1.182,K09011
RP14063,0.210,,K12910
RP03148,0.209,1.1.99.2,K00109
RP01829,0.200,1.1.1.42,K00031
RP00305,0.178,1.1.1.286 1.1.1.41 1.1.1.42,K00030 K00031
