RPAIR,Score,EC,KO
RP04026,0.074,4.2.2.6,K01730
RP13558,0.062,4.2.3.124,K13546
RP04589,0.058,1.-.-.- 3.2.1.31,K01195
RP03918,0.056,4.2.3.12,K01737
RP01909,0.046,4.2.3.16,K15088
RP05467,0.046,4.2.3.20,K15096
RP05585,0.044,4.2.3.108,K07385
RP11143,0.044,4.2.3.75,K10187 K15803
RP15063,0.044,4.2.3.55,K15794
RP15287,0.044,4.2.3.38,K14177
RP15054,0.043,4.2.3.40,K15795
RP15053,0.043,4.2.3.59,K15796
RP12985,0.043,4.2.3.56,K14186
RP11144,0.043,4.2.3.22,K10187 K15803
RP05354,0.040,4.2.3.120,K07384
RP05353,0.039,4.2.3.119,K07384
RP15747,0.037,4.2.3.130,K16188
RP12978,0.036,4.2.3.57,K14184 K15808
RP15048,0.035,4.2.3.76,K15806
RP11141,0.035,4.2.3.24,K14178
RP02152,0.034,4.2.2.2 4.2.2.9,K01728
RP02120,0.034,4.2.3.13,K14183
RP15066,0.034,4.2.3.67,K15809
RP05499,0.033,4.2.3.32,K14041
RP01710,0.032,4.2.3.5,K01736
RP14367,0.031,4.2.3.35,K14046
RP14360,0.031,4.2.3.44,K14042
RP05496,0.031,4.2.3.18,K12927
RP14369,0.030,4.2.3.28,K14036
RP05266,0.029,,K03335
RP11877,0.029,,K12928
RP14366,0.029,4.2.3.34,K14045
RP11878,0.029,,K12928
RP01508,0.029,5.3.1.5,K01805
RP01736,0.029,5.3.1.4,K01804
RP11876,0.028,4.2.3.42,K12928
RP01154,0.028,5.3.1.5,K01805
RP14364,0.027,4.2.3.33,K14044
RP00434,0.027,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP13006,0.027,5.3.1.-,K02080
RP01545,0.026,5.3.1.12,K01812
RP01891,0.026,5.3.1.12,K01812
RP15547,0.026,4.2.3.103,K16082
RP04693,0.026,4.2.3.19,K04121
RP05592,0.025,,K13314 K16435
RP14213,0.025,5.3.1.6,K01808
RP02454,0.025,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.025,5.3.1.26,K01819
RP02940,0.025,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.025,5.3.1.8,K01809 K15916 K16011
RP00554,0.025,1.3.2.3 1.3.3.12,K00225 K05276
RP15844,0.025,1.1.3.8,K00103
RP10987,0.024,,K12449
RP01712,0.023,5.4.4.2,K01851 K02361 K02552 K14759
