RPAIR,Score,EC,KO
RP05355,0.361,2.4.1.64 2.4.1.8,K00691 K05342
RP00323,0.361,2.4.1.1 2.4.1.20 2.4.1.7,K00688 K00690 K00702 K16153
RP00037,0.345,2.4.1.175 2.4.1.290,K00747 K13499 K13500 K15914
RP00020,0.345,2.4.1.16 2.4.1.227 2.4.1.283 2.4.1.285 2.4.1.56 3.2.1.183 5.1.3.14,K00698 K01791 K02563 K03280 K12409 K13550 K13556
RP03848,0.329,2.4.99.18,K07151
RP13902,0.305,2.4.1.129,K03587 K05364 K05365
RP05916,0.301,2.7.7.8,K00962
RP05826,0.297,2.7.7.69 2.7.7.8,K00962 K14190
RP15446,0.297,3.6.1.57,K15897
RP00017,0.294,2.4.1.22 2.4.1.234 2.4.1.241 2.4.1.274 2.4.1.44 2.4.1.46 2.4.1.47 2.4.1.50,K00704 K03278 K03715 K04628 K07553 K07966 K07967 K09480 K11703 K13269 K13646
RP00012,0.294,2.4.1.- 2.4.1.11 2.4.1.111 2.4.1.115 2.4.1.117 2.4.1.12 2.4.1.120 2.4.1.126 2.4.1.13 2.4.1.14 2.4.1.15 2.4.1.157 2.4.1.170 2.4.1.178 2.4.1.195 2.4.1.202 2.4.1.203 2.4.1.208 2.4.1.215 2.4.1.238 2.4.1.249 2.4.1.263 2.4.1.276 2.4.1.284 2.4.1.297 2.4.1.298 2.4.1.34 2.4.1.58 2.4.1.63 2.4.1.66 2.4.1.80 2.4.1.85 2.4.1.91,K00693 K00694 K00695 K00696 K00697 K00706 K00720 K00729 K03276 K03279 K03429 K10757 K11820 K12338 K12356 K12930 K12933 K12939 K13030 K13068 K13078 K13227 K13228 K13235 K13263 K13492 K13493 K13495 K13496 K13550 K13646 K13677 K14595 K14596 K15774 K15775 K15776 K16039 K16055 K16150 K16153 K16266
RP05759,0.288,2.4.2.- 2.4.2.1 2.4.2.15 2.4.2.2 2.4.2.3,K00756 K00757 K03783 K03784 K03815
RP00114,0.288,2.4.1.21 2.4.1.245,K00703 K13057 K16148
RP00031,0.286,2.4.1.- 2.4.1.217 2.4.1.246 2.4.1.251 2.4.1.252 2.4.1.83,K00721 K05947 K09658 K09659 K13058 K13657 K13658
RP00658,0.285,2.7.7.53 2.7.7.8,K00962 K00988
RP05235,0.281,2.7.8.13,K01000
RP05614,0.281,,K15993
RP00718,0.277,2.4.1.- 2.4.1.236,K13080 K15787
RP03880,0.275,2.7.7.14,K00967
RP04255,0.274,2.4.1.182,K00748
RP01928,0.273,2.7.7.14,K00967
RP00382,0.271,2.7.7.23 2.7.7.44 2.7.7.48 2.7.7.52 2.7.7.6 2.7.7.64 2.7.7.9 3.6.1.19 3.6.1.8,K00963 K00972 K01519 K02428 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K04042 K04765 K11528 K12447 K13797 K13798 K14721
RP12858,0.271,2.4.2.4,K00758
RP00027,0.270,2.4.1.-,K14375
RP14057,0.270,,K12908
RP00634,0.269,2.7.7.39 3.6.1.16,K00980 K01517
RP06555,0.268,2.4.2.28,K00772
RP05238,0.266,2.7.7.60,K00991 K12506
RP01824,0.263,2.7.7.15,K00968
RP09129,0.263,,K12711 K12717 K12726 K12727
RP00411,0.262,2.7.7.41 3.6.1.26,K00981 K01521
RP00665,0.262,2.4.2.10 2.4.2.12 2.4.2.14 2.4.2.17 2.4.2.18 2.4.2.19 2.4.2.22 2.4.2.45 2.4.2.49 2.4.2.7 2.4.2.8 2.4.2.9 6.3.4.21,K00759 K00760 K00761 K00762 K00763 K00764 K00765 K00766 K00767 K00769 K02502 K02825 K03462 K03816 K13421 K13497 K13554 K14136 K15780
RP05233,0.261,2.7.8.13,K01000
RP05612,0.261,,K15989 K15990
RP16028,0.259,2.7.8.37,K05780 K06164 K06165 K06166
RP09314,0.259,,K06119
RP01194,0.259,2.7.7.14 2.7.7.15 2.7.7.33 2.7.7.38 2.7.7.39 2.7.7.41 2.7.7.43 2.7.7.48 2.7.7.6 2.7.7.60 2.7.7.72 2.7.7.81 3.6.1.65 3.6.1.8 6.3.2.5,K00967 K00968 K00974 K00978 K00979 K00980 K00981 K00983 K00985 K00991 K01922 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K04765 K07558 K12506 K12908 K13038 K13797 K13798 K14721 K15899
RP00172,0.258,2.4.1.43,K13648
RP00028,0.258,2.4.1.17 2.4.1.226 2.4.1.254 2.4.1.264 3.2.1.-,K00699 K00747 K03419 K12937 K13499 K13500 K13659
RP02328,0.256,2.7.7.15,K00968
RP05707,0.256,2.7.7.13 2.7.7.30 2.7.7.48 2.7.7.6 2.7.7.62 2.7.7.65 2.7.7.71 4.1.99.18 4.6.1.1 4.6.1.2,K00966 K00971 K00976 K01768 K01769 K02231 K02488 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K03637 K03639 K05851 K05873 K08041 K08042 K08043 K08044 K08045 K08046 K08047 K08048 K08049 K11029 K11265 K12318 K12319 K12320 K12321 K12323 K12324 K13069 K13797 K13798 K14721 K15669 K16011 K16881
RP00196,0.254,2.7.7.12 2.7.7.9 3.6.1.45 3.6.1.8 3.6.1.9,K00963 K00965 K01513 K04765
RP01064,0.254,3.6.1.19 3.6.1.8,K01519 K02428 K04765
RP06689,0.251,4.2.3.5,K01736
RP09177,0.249,2.4.1.-,K15961
RP14579,0.249,2.4.1.-,K15948
RP09126,0.249,2.4.1.-,K15936 K15937 K15938 K15939 K15960 K15964 K15965
RP05619,0.249,,K16009
RP06666,0.249,3.6.1.12,K16904
RP01204,0.248,3.6.1.17,K01518
RP02679,0.247,3.6.1.22 3.6.1.9,K01513 K03426
RP05735,0.246,2.4.2.1 2.4.2.2 2.4.2.23 2.4.2.4,K00756 K00758 K03783 K03784
RP00087,0.245,2.4.2.24 2.4.2.40 2.4.2.51,K00770 K13494 K17193
RP00009,0.245,1.2.1.31 2.7.7.1 2.7.7.18 2.7.7.19 2.7.7.2 2.7.7.27 2.7.7.3 2.7.7.4 2.7.7.48 2.7.7.6 2.7.7.63 2.7.7.70 2.7.7.72 2.7.7.73 2.7.7.75 3.6.1.8 4.6.1.1 6.1.1.1 6.1.1.10 6.1.1.11 6.1.1.12 6.1.1.13 6.1.1.14 6.1.1.15 6.1.1.16 6.1.1.17 6.1.1.18 6.1.1.19 6.1.1.2 6.1.1.20 6.1.1.21 6.1.1.22 6.1.1.23 6.1.1.24 6.1.1.26 6.1.1.27 6.1.1.3 6.1.1.4 6.1.1.5 6.1.1.6 6.1.1.7 6.1.1.9 6.2.1.- 6.2.1.1 6.2.1.11 6.2.1.12 6.2.1.14 6.2.1.16 6.2.1.17 6.2.1.2 6.2.1.20 6.2.1.25 6.2.1.26 6.2.1.27 6.2.1.28 6.2.1.3 6.2.1.30 6.2.1.31 6.2.1.32 6.2.1.33 6.2.1.36 6.2.1.7 6.3.1.1 6.3.1.5 6.3.2.1 6.3.2.11 6.3.2.26 6.3.2.36 6.3.2.38 6.3.2.39 6.3.2.5 6.3.3.4 6.3.4.10 6.3.4.11 6.3.4.15 6.3.4.19 6.3.4.5 6.3.4.9 6.3.5.- 6.3.5.1 6.3.5.2 6.3.5.4,K00143 K00952 K00953 K00954 K00955 K00956 K00957 K00958 K00969 K00974 K00975 K00985 K01768 K01866 K01867 K01868 K01869 K01870 K01872 K01873 K01874 K01875 K01876 K01878 K01879 K01880 K01881 K01883 K01884 K01885 K01886 K01887 K01889 K01890 K01892 K01893 K01895 K01896 K01897 K01904 K01906 K01907 K01908 K01909 K01911 K01912 K01914 K01916 K01918 K01922 K01940 K01942 K01947 K01950 K01951 K01953 K02201 K02318 K02999 K03000 K03001 K03002 K03003 K03004 K03005 K03006 K03007 K03008 K03009 K03010 K03011 K03012 K03013 K03014 K03015 K03016 K03017 K03018 K03019 K03020 K03021 K03022 K03023 K03024 K03025 K03026 K03027 K03040 K03041 K03042 K03043 K03044 K03045 K03046 K03047 K03048 K03049 K03050 K03051 K03052 K03053 K03054 K03055 K03056 K03058 K03059 K03060 K03148 K03272 K03367 K03524 K03800 K03831 K03894 K03895 K04075 K04105 K04110 K04116 K04566 K04567 K04568 K04765 K05851 K05873 K05939 K06210 K07558 K07587 K08041 K08042 K08043 K08044 K08045 K08046 K08047 K08048 K08049 K08295 K08748 K09698 K09722 K09759 K10526 K11029 K11265 K11627 K11753 K12674 K12701 K12709 K12719 K12720 K12725 K12743 K12911 K12912 K12913 K13038 K13522 K13776 K13797 K13798 K13799 K13811 K14085 K14163 K14164 K14188 K14244 K14417 K14466 K14467 K14469 K14656 K14721 K14747 K14755 K14760 K15013 K15018 K15376 K16876
RP11108,0.244,2.4.1.-,K15951 K15952
RP00384,0.240,3.6.1.- 3.6.1.13 3.6.1.21 3.6.1.53,K01515 K01517 K08312 K13987 K13988
RP03498,0.237,3.6.1.22 3.6.1.9,K01513 K03426
RP00613,0.236,2.7.7.3 3.6.1.9,K00954 K01513 K02201 K02318
RP03104,0.236,3.6.1.9,K01513
RP02517,0.235,3.6.1.17,K01518
RP10121,0.233,,K15960 K15962
RP05616,0.233,2.4.1.-,K14367 K15994
RP04072,0.230,3.6.1.29,K01522
RP05662,0.230,,K15998
RP14576,0.230,2.4.1.-,K15946 K15947
RP00775,0.229,2.4.99.12 2.4.99.13 2.4.99.14,K02527
RP00462,0.228,3.6.1.17,K01518
RP12292,0.220,2.4.2.53,K10012
RP00220,0.220,2.7.7.53 3.6.1.17 3.6.1.61,K00988 K01518
RP00743,0.220,2.7.7.2 3.6.1.18 3.6.1.9,K00953 K01513 K11753 K14656
RP05824,0.218,2.7.7.24 2.7.7.7,K00973 K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP05893,0.211,2.7.7.7 3.5.4.30 3.6.1.12 3.6.1.65,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K09887 K14159 K16904
RP00268,0.209,2.4.1.277 2.4.1.278,K14368 K15997 K16004 K16005 K16010
RP06135,0.209,2.7.7.7,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP06134,0.200,2.7.7.7,K02319 K02320 K02321 K02322 K02323 K02324 K02325 K02326 K02327 K02328 K02335 K02337 K02338 K02339 K02340 K02341 K02342 K02343 K02344 K02345 K02684 K02685 K03504 K03505 K03506 K03763 K14159
RP03853,0.186,2.4.2.27,K04341
RP13538,0.185,2.5.1.73,K06868
RP13297,0.185,2.9.1.2,K03341
RP04194,0.175,3.6.1.54,K03269
RP04822,0.131,2.7.8.26,K02233
RP00355,0.131,2.7.8.15 2.7.8.33,K01001 K02851
RP16015,0.128,2.7.8.36,K15915
RP00315,0.127,2.7.8.31 3.6.1.45 3.6.1.8 3.6.1.9,K01513 K04765 K13656
RP15316,0.125,2.4.2.43,K07264
RP03640,0.118,3.6.1.41,K01525
RP13559,0.113,4.2.3.124,K13546
