RPAIR,Score,EC,KO
RP15238,0.810,2.4.1.252,K13657
RP15240,0.753,2.4.1.251,K13658
RP15236,0.747,2.4.1.264,K13659
RP16021,0.689,2.4.1.290,K15914
RP13912,0.663,2.4.1.227,K02563
RP11616,0.650,2.4.1.227,K02563
RP13901,0.563,2.4.1.129,K03587 K05364 K05365
RP11356,0.441,2.1.1.64,K00591
RP15706,0.405,2.1.1.64,K00568
RP00773,0.364,3.2.1.23,K12309
RP00725,0.352,3.2.1.22,K01189 K07406 K07407
RP00666,0.352,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP14234,0.323,2.4.1.285,K13556
RP11150,0.323,3.2.1.15,K01184
RP03248,0.322,3.2.1.26,K01193
RP13374,0.319,3.2.1.165,K15855
RP02187,0.315,3.2.1.26,K01193
RP15698,0.315,2.1.1.114,K00591
RP00138,0.314,2.4.1.67 2.4.1.82 3.2.1.22,K01189 K06611 K06617 K07406 K07407
RP02451,0.310,2.4.1.15,K00697 K16055
RP00146,0.310,3.2.1.122 3.2.1.93,K01226 K01232
RP05615,0.310,2.4.1.-,K15994
RP12474,0.308,2.4.1.175,K00747 K13499 K13500
RP01590,0.305,2.4.1.25 2.4.1.8,K00691 K00705 K01196
RP01684,0.305,3.2.1.108 3.2.1.23,K01190 K01229 K12111 K12112 K12309
RP00324,0.305,2.4.1.20,K00702
RP02961,0.305,3.2.1.20,K01187 K12047 K12316 K12317 K15922
RP12670,0.305,3.2.1.21,K01188 K05349 K05350
RP00439,0.305,2.4.1.22,K00704 K07966 K07967
RP01135,0.304,3.2.1.122,K01232
RP02887,0.304,3.2.1.85,K01220
RP11963,0.301,2.4.1.226,K00747 K03419 K13499 K13500
RP14230,0.298,2.4.2.49,K13554
RP00453,0.297,2.4.1.245 2.4.1.64 3.2.1.28,K01194 K05342 K13057
RP12501,0.292,2.4.1.66,K13646
RP01310,0.288,3.2.1.23,K01190 K12308
RP04765,0.286,2.4.1.208,K13677
RP12726,0.282,3.2.1.26,K01193
RP11646,0.279,2.4.1.276,K14596
RP15890,0.278,2.4.1.284,K13550
RP03852,0.277,2.4.2.27,K04341
RP09413,0.273,2.4.1.236,K13080
RP01890,0.273,3.2.1.15 3.2.1.67,K01184 K01213
RP01092,0.273,2.4.1.14,K00696
RP14106,0.273,2.4.1.246,K13058
RP11796,0.272,2.4.1.236,K13080
RP00205,0.268,2.4.1.10 3.2.1.10 3.2.1.20 3.2.1.48,K00692 K01182 K01187 K01203 K12047 K12316 K12317 K15922
RP01109,0.268,3.2.1.20 3.2.1.26 3.2.1.48,K01187 K01193 K01203 K12047 K12316 K12317 K15922
RP02924,0.268,3.2.1.52,K01207
RP12311,0.266,3.2.1.67,K01213
RP00404,0.264,3.2.1.3 3.2.1.33,K01178 K01196 K12047
RP04415,0.263,3.2.1.23,K01190
RP11506,0.262,2.4.1.236,K13080
RP15162,0.260,2.4.2.52,K05966 K13927 K13930
RP00075,0.259,2.4.1.125 2.4.1.13 2.4.1.4 2.4.1.5 2.4.1.7 3.2.1.10 3.2.1.20 3.2.1.48,K00689 K00690 K00695 K01182 K01187 K01203 K05341 K12047 K12316 K12317 K15922
RP09523,0.259,2.4.1.-,K15939
RP05618,0.258,,K16009
RP09311,0.258,2.4.1.236,K13080
RP11892,0.257,2.4.1.297,K12933
RP01760,0.257,3.2.1.10 3.2.1.3,K01178 K01182 K01203 K12047
RP11748,0.253,2.4.1.297,K12933
RP05621,0.252,,K16010
RP14222,0.252,2.4.1.283,K13550
RP14603,0.251,2.4.1.-,K15965
RP11895,0.248,2.4.1.297,K12933
RP03642,0.247,3.2.1.18,K01186 K12357
RP05642,0.244,2.4.1.-,K14375
RP09458,0.244,2.4.1.-,K14375
