RPAIR,Score,EC,KO
RP15250,0.430,2.1.1.163,K03183
RP09497,0.418,2.1.1.-,K15963
RP14289,0.399,2.1.1.-,K13604
RP00586,0.381,4.1.99.1 4.2.1.122 4.2.1.20,K01667 K01695 K01696 K06001
RP02140,0.374,4.1.2.8 4.2.1.20,K01695 K01696 K06001 K13222
RP16289,0.353,2.5.1.106,K14132
RP13486,0.296,2.1.1.151,K03394 K13540
RP14446,0.294,2.1.1.-,K14251
RP01970,0.200,2.1.1.148 2.1.1.45,K00560 K03465 K13998
RP02677,0.185,2.1.1.37,K00558 K17398 K17399
RP11929,0.170,2.1.1.95,K05928
RP11400,0.166,2.1.1.95,K05928
RP09555,0.141,,K12705
RP01069,0.134,4.1.99.2,K01668
RP09220,0.130,,K12707
