reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R07959/1.13.12A1/;	752/1.13.12A1;	0.546065	0.6	0.88	0.7	0.662921	0.664234	0.565657	0.475207	0.437722
R07971/1.13.12A1/;	752/1.13.12A1;	0.528215	0.6	0.88	0.7	0.648352	0.647887	0.543269	0.45098	0.424138
R07965/1.13.12A1/1.14.13.128;	752/1.13.12A1;	0.52821	0.6	0.88	0.7	0.659091	0.647059	0.535714	0.455696	0.416667
R07963/1.13.12A1/;	752/1.13.12A1;	0.513158	0.6	0.88	0.7	0.644444	0.631206	0.514563	0.441296	0.403509
R11875/1.13.12A1/1.14.13.239;	752/1.13.12A1;	0.378788	0.545455	0.689655	0.490909	0.4	0.355072	0.375691	0.344037	0.342412
R07969/1.13.12A1/1.14.13.178;	752/1.13.12A1;	0.365854	0.6	0.689655	0.634615	0.494845	0.415584	0.34375	0.285185	0.294702
R07967/1.13.12A1/1.14.13.179;	752/1.13.12A1;	0.361135	0.6	0.689655	0.611111	0.451923	0.401235	0.342222	0.286245	0.296667
R07957/1.13.12A1/1.14.13.178;	752/1.13.12A1;	0.359322	0.6	0.689655	0.634615	0.5	0.414013	0.348018	0.27305	0.28254
R07973/1.13.12A1/1.14.13.178;	752/1.13.12A1;	0.358779	0.6	0.689655	0.611111	0.505051	0.411392	0.331897	0.277978	0.287097
R07975/1.13.12A1/1.14.13.179;	752/1.13.12A1;	0.358696	0.6	0.689655	0.589286	0.462264	0.406061	0.347826	0.27957	0.289389
R07955/1.13.12A1/1.14.13.178;	752/1.13.12A1;	0.35202	0.6	0.689655	0.611111	0.51	0.409938	0.33617	0.266436	0.273846
R07961/1.13.12A1/1.14.13.179;	752/1.13.12A1;	0.351037	0.6	0.689655	0.611111	0.443396	0.39521	0.337607	0.27305	0.284345
R07954/1.13.12A1/1.14.13.179;	752/1.13.12A1;	0.348387	0.6	0.689655	0.589286	0.453704	0.4	0.343096	0.267123	0.276074
R07959(r)/1.13.12A1(rev)/;	752/1.13.12A1;	0.284689	0.6	0.62069	0.491228	0.383178	0.357143	0.280992	0.226804	0.188235
R07971(r)/1.13.12A1(rev)/;	752/1.13.12A1;	0.28062	0.6	0.62069	0.491228	0.376147	0.352601	0.278884	0.221122	0.186782
R07965(r)/1.13.12A1(rev)/1.14.13.128;	752/1.13.12A1;	0.268982	0.6	0.62069	0.491228	0.377358	0.341317	0.259414	0.206294	0.170659
R07963(r)/1.13.12A1(rev)/;	752/1.13.12A1;	0.266719	0.6	0.62069	0.491228	0.37037	0.337209	0.258065	0.20678	0.169591
R07969(r)/1.13.12A1(rev)/1.14.13.178;	752/1.13.12A1;	0.176294	0.6	0.484848	0.393443	0.294643	0.211111	0.148855	0.112179	0.107649
R07975(r)/1.13.12A1(rev)/1.14.13.179;	752/1.13.12A1;	0.174982	0.6	0.484848	0.390625	0.302521	0.208333	0.148148	0.108696	0.104683
R07957(r)/1.13.12A1(rev)/1.14.13.178;	752/1.13.12A1;	0.174231	0.6	0.484848	0.393443	0.300885	0.213115	0.150376	0.108025	0.103825
R07967(r)/1.13.12A1(rev)/1.14.13.179;	752/1.13.12A1;	0.173462	0.6	0.484848	0.403226	0.290598	0.207447	0.139623	0.108974	0.105114
R07973(r)/1.13.12A1(rev)/1.14.13.178;	752/1.13.12A1;	0.172767	0.6	0.484848	0.380952	0.295652	0.205405	0.144444	0.109718	0.105263
R07954(r)/1.13.12A1(rev)/1.14.13.179;	752/1.13.12A1;	0.172511	0.6	0.484848	0.390625	0.297521	0.208122	0.154676	0.104478	0.100529
R07961(r)/1.13.12A1(rev)/1.14.13.179;	752/1.13.12A1;	0.171223	0.6	0.484848	0.403226	0.285714	0.207254	0.14652	0.104615	0.10137
R07955(r)/1.13.12A1(rev)/1.14.13.178;	752/1.13.12A1;	0.170592	0.6	0.484848	0.380952	0.301724	0.207447	0.145985	0.10574	0.101064
R05155/1.13.11A10/1.13.11.48;	752/1.13.12A1;	0.0619946	0.391304	0.40625	0.213115	0.125	0.0628931	0.0322581	0.0122951	0.003663
R05720/1.13.11A10/1.13.11.48;	752/1.13.12A1;	0.0619946	0.391304	0.40625	0.213115	0.125	0.0628931	0.0322581	0.0122951	0.003663
R05155/1.13.11A10/1.13.11.48;	752/1.13.12A1;	0.0619946	0.391304	0.40625	0.213115	0.125	0.0628931	0.0322581	0.0122951	0.003663
R05720/1.13.11A10/1.13.11.48;	752/1.13.12A1;	0.0619946	0.391304	0.40625	0.213115	0.125	0.0628931	0.0322581	0.0122951	0.003663
R03097/1.13.11A2/;	752/1.13.12A1;	0.059322	0.375	0.478261	0.244898	0.126316	0.0738255	0.0343137	0.0122449	0.00355872
R03628/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0588235	0.375	0.478261	0.244898	0.141304	0.0810811	0.037037	0.011194	0.00322581
R05720(r)/1.13.11A10(rev)/1.13.11.48;	752/1.13.12A1;	0.0581916	0.391304	0.323529	0.15625	0.103774	0.0628931	0.037037	0.0164609	0.00735294
R05155(r)/1.13.11A10(rev)/1.13.11.48;	752/1.13.12A1;	0.0581916	0.391304	0.323529	0.15625	0.103774	0.0628931	0.037037	0.0164609	0.00735294
R02909/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0581068	0.375	0.478261	0.244898	0.141304	0.0748299	0.0338164	0.00806452	0
R03628/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0578807	0.375	0.478261	0.244898	0.141304	0.0738255	0.037037	0.011194	0.00322581
R07362/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0564149	0.375	0.478261	0.244898	0.138298	0.0718954	0.0330189	0.0078125	0
R00678/1.13.11A2/1.13.11.11,1.13.11.52;	752/1.13.12A1;	0.0564149	0.375	0.478261	0.244898	0.138298	0.0718954	0.0330189	0.0078125	0
R02909/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0561272	0.375	0.478261	0.244898	0.141304	0.0748299	0.0288462	0.00401606	0
R02702/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0548187	0.375	0.478261	0.244898	0.138298	0.0709677	0.0318182	0.00754717	0
R05719/1.13.11A10/1.13.11.47;	752/1.13.12A1;	0.0545791	0.391304	0.387097	0.206897	0.107843	0.0584416	0.0236967	0.00425532	0
R04915/1.13.11A10/1.13.11.47;	752/1.13.12A1;	0.0545791	0.391304	0.387097	0.206897	0.107843	0.0584416	0.0236967	0.00425532	0
R04915/1.13.11A10/1.13.11.47;	752/1.13.12A1;	0.0545791	0.391304	0.387097	0.206897	0.107843	0.0584416	0.0236967	0.00425532	0
R05719/1.13.11A10/1.13.11.47;	752/1.13.12A1;	0.0545791	0.391304	0.387097	0.206897	0.107843	0.0584416	0.0236967	0.00425532	0
R07362/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0544959	0.375	0.478261	0.244898	0.138298	0.0718954	0.028169	0.00389105	0
R00678/1.13.11A2/1.13.11.11,1.13.11.52;	752/1.13.12A1;	0.0544959	0.375	0.478261	0.244898	0.138298	0.0718954	0.028169	0.00389105	0
R09125(r)/1.13.11A12(rev)/1.13.11.9;	752/1.13.12A1;	0.0533769	0.391304	0.290323	0.173077	0.0833333	0.0569106	0.0409357	0.00502513	0
R03097/1.13.11A2/;	752/1.13.12A1;	0.0533708	0.375	0.478261	0.244898	0.126316	0.0666667	0.0242718	0.00404858	0
R02702/1.13.11A2/1.13.11.52;	752/1.13.12A1;	0.0529568	0.375	0.478261	0.244898	0.138298	0.0709677	0.0271493	0.0037594	0
R00983(r)/1.13.11A11(rev)/1.13.11.23;	752/1.13.12A1;	0.0498562	0.363636	0.242424	0.152542	0.0792079	0.0604027	0.0301508	0.0135135	0.00387597
R05719(r)/1.13.11A10(rev)/1.13.11.47;	752/1.13.12A1;	0.0497238	0.391304	0.30303	0.147541	0.0865385	0.0584416	0.0285714	0.00854701	0
R04915(r)/1.13.11A10(rev)/1.13.11.47;	752/1.13.12A1;	0.0497238	0.391304	0.30303	0.147541	0.0865385	0.0584416	0.0285714	0.00854701	0
R04602(r)/1.13.11A1(rev)/1.13.11.36;	752/1.13.12A1;	0.0448944	0.363636	0.166667	0.112903	0.0882353	0.06	0.0283019	0.015748	0.00671141
R00983/1.13.11A11/1.13.11.23;	752/1.13.12A1;	0.0438513	0.363636	0.366667	0.172414	0.0792079	0.0394737	0.0148515	0	0
R00983/1.13.11A11/1.13.11.23;	752/1.13.12A1;	0.0438513	0.363636	0.366667	0.172414	0.0792079	0.0394737	0.0148515	0	0
R04602(r)/1.13.11A2(rev)/1.13.11.36;	752/1.13.12A1;	0.0403155	0.363636	0.166667	0.112903	0.0776699	0.0529801	0.0234742	0.0117647	0.00334448
R02665/1.13.11A1/1.13.11.6;	752/1.13.12A1;	0.0400802	0.363636	0.272727	0.15	0.07	0.027972	0.0106383	0.00478469	0
R02665(r)/1.13.11A1(rev)/1.13.11.6;	752/1.13.12A1;	0.0400802	0.363636	0.2	0.15	0.07	0.0425532	0.0160428	0	0
R02665(r)/1.13.11A2(rev)/1.13.11.6;	752/1.13.12A1;	0.039039	0.363636	0.2	0.15	0.07	0.0352113	0.0160428	0	0
R09125/1.13.11A12/1.13.11.9;	752/1.13.12A1;	0.0386681	0.391304	0.333333	0.150943	0.0581395	0.031746	0	0	0
R05415/1.13.11A1/;	752/1.13.12A1;	0.0380091	0.363636	0.235294	0.131148	0.0882353	0.0466667	0.00961538	0	0
R04602/1.13.11A1/1.13.11.36;	752/1.13.12A1;	0.0375874	0.363636	0.235294	0.112903	0.0673077	0.0529801	0.0186916	0.00389105	0
R02076/1.13.11A1/1.13.11.30;	752/1.13.12A1;	0.0373563	0.363636	0.235294	0.116667	0.0824742	0.041958	0.0100503	0	0
R05405/1.13.11A1/1.13.11.74;	752/1.13.12A1;	0.0365199	0.363636	0.25	0.109091	0.0568182	0.032	0.0115607	0.005	0
R03303/1.13.11A1/1.13.11.15;	752/1.13.12A1;	0.0363458	0.363636	0.235294	0.116667	0.0714286	0.0357143	0.0104712	0	0
R02075/1.13.11A1/1.13.11.29;	752/1.13.12A1;	0.0360874	0.363636	0.235294	0.116667	0.0714286	0.0413793	0.00995025	0	0
R08836/1.13.11A1/;	752/1.13.12A1;	0.0360874	0.363636	0.235294	0.116667	0.0714286	0.0413793	0.00995025	0	0
R10110(r)/1.13.11A2(rev)/1.13.11.64;	752/1.13.12A1;	0.0360531	0.363636	0.2	0.140625	0.0571429	0.0342466	0.015	0	0
R10110(r)/1.13.11A1(rev)/1.13.11.64;	752/1.13.12A1;	0.0360531	0.363636	0.2	0.140625	0.0571429	0.0342466	0.015	0	0
R10521/1.13.11A1/1.13.11.76;	752/1.13.12A1;	0.0355649	0.363636	0.235294	0.101695	0.0543478	0.0310078	0.0111732	0.00487805	0
R10110/1.13.11A1/1.13.11.64;	752/1.13.12A1;	0.0350711	0.363636	0.272727	0.140625	0.0571429	0.0272109	0.0049505	0	0
R05415(r)/1.13.11A1(rev)/;	752/1.13.12A1;	0.0342651	0.363636	0.166667	0.131148	0.0776699	0.0397351	0.00961538	0	0
R05415/1.13.11A1/;	752/1.13.12A1;	0.0342651	0.363636	0.235294	0.131148	0.0776699	0.0328947	0.00478469	0	0
