reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R00161/2.7.4A1/2.7.7.2;	721/2.7.4A1;	0.730022	1	1	1	0.869565	0.777778	0.529412	0.561798	0.652174
R03035/2.7.4A1/2.7.7.3;	721/2.7.4A1;	0.711579	1	1	1	0.833333	0.756757	0.486486	0.555556	0.645161
R11553/2.7.4A1/2.7.7.96;	721/2.7.4A1;	0.670635	1	1	1	0.869565	0.756757	0.486486	0.47619	0.550459
R03005/2.7.4A1/2.7.7.1,2.7.7.18;	721/2.7.4A1;	0.65	1	1	1	0.869565	0.756757	0.486486	0.458716	0.495868
R03005/2.7.4A1/2.7.7.1,2.7.7.18;	721/2.7.4A1;	0.65	1	1	1	0.869565	0.756757	0.486486	0.458716	0.495868
R00137/2.7.4A1/2.7.7.1,2.7.7.18;	721/2.7.4A1;	0.65	1	1	1	0.869565	0.756757	0.486486	0.458716	0.495868
R09726/2.7.4A1/2.7.7.75;	721/2.7.4A1;	0.64751	1	1	1	0.869565	0.756757	0.486486	0.46729	0.48
R00161/2.7.4A1/2.7.7.2;	721/2.7.4A1;	0.618182	1	1	1	0.869565	0.72973	0.333333	0.349515	0.55102
R00948/2.7.4A1/2.7.7.27;	721/2.7.4A1;	0.607914	1	1	0.962963	0.8	0.666667	0.423529	0.42735	0.491803
R03035/2.7.4A1/2.7.7.3;	721/2.7.4A1;	0.60355	1	1	1	0.833333	0.710526	0.309524	0.346154	0.545455
R05644/2.7.4A1/2.7.7.70;	721/2.7.4A1;	0.590909	1	1	0.962963	0.8	0.666667	0.413793	0.413223	0.454545
R00126/2.7.7A1(rev)/2.7.7.53;	721/2.7.4A1;	0.572477	0.8	0.722222	0.727273	0.6	0.593023	0.529412	0.461538	0.490909
R00126/2.7.7A1(rev)/2.7.7.53;	721/2.7.4A1;	0.572477	0.8	0.722222	0.727273	0.6	0.593023	0.529412	0.461538	0.490909
