reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R11785/3.1.3A1/3.1.3.105;	696/3.1.3A1;	0.441558	0.5	0.428571	0.463415	0.368421	0.413043	0.396825	0.430556	0.520548
R02706(r)/3.1.3A1/;	696/3.1.3A1;	0.414248	0.5	0.428571	0.463415	0.368421	0.413043	0.365079	0.385714	0.449275
R11251/3.1.3A1/;	696/3.1.3A1;	0.382586	0.5	0.428571	0.463415	0.368421	0.369565	0.333333	0.362319	0.357143
R00303/3.1.3A1/3.1.3.58,3.1.3.9;	696/3.1.3A1;	0.372032	0.5	0.428571	0.463415	0.368421	0.413043	0.34375	0.328571	0.294118
R01788/3.1.3A1/3.1.3.9;	696/3.1.3A1;	0.372032	0.5	0.428571	0.463415	0.368421	0.413043	0.34375	0.328571	0.294118
R02587/3.1.3A1/3.1.3.68;	696/3.1.3A1;	0.367292	0.5	0.428571	0.463415	0.368421	0.413043	0.322581	0.308824	0.30303
R02778/3.1.3A1/3.1.3.12;	696/3.1.3A1;	0.3525	0.5	0.428571	0.463415	0.368421	0.413043	0.333333	0.302632	0.246914
R10486/3.1.3A1/3.1.3.90;	696/3.1.3A1;	0.350746	0.5	0.428571	0.463415	0.368421	0.413043	0.333333	0.302632	0.240964
R08548/3.1.3A1/3.1.3.68;	696/3.1.3A1;	0.341026	0.5	0.428571	0.47619	0.384615	0.375	0.318841	0.28169	0.202899
R04373/3.1.4A1/3.1.4.45;	696/3.1.3A1;	0.340426	0.52	0.483871	0.510204	0.431034	0.404762	0.333333	0.278571	0.216216
R04373(r)/3.1.4A1(rev)/3.1.4.45;	696/3.1.3A1;	0.340426	0.52	0.483871	0.510204	0.431034	0.404762	0.333333	0.278571	0.216216
R08982/3.1.3A1/3.1.3.79;	696/3.1.3A1;	0.337349	0.5	0.428571	0.463415	0.368421	0.425532	0.362319	0.259259	0.195402
R00805/3.1.3A1/3.1.3.24;	696/3.1.3A1;	0.337349	0.5	0.428571	0.463415	0.368421	0.425532	0.362319	0.259259	0.195402
R02730/3.1.3A1/3.1.3.54;	696/3.1.3A1;	0.337349	0.5	0.428571	0.463415	0.368421	0.425532	0.362319	0.253012	0.2
R10547/3.1.3A1/3.1.3.92;	696/3.1.3A1;	0.336761	0.5	0.428571	0.463415	0.368421	0.382979	0.323077	0.273973	0.205479
R00762/3.1.3A1/3.1.3.11;	696/3.1.3A1;	0.330846	0.5	0.428571	0.47619	0.384615	0.375	0.318841	0.273973	0.177215
R04780/3.1.3A1/3.1.3.11;	696/3.1.3A1;	0.330846	0.5	0.428571	0.47619	0.384615	0.375	0.318841	0.273973	0.177215
R11281/3.1.3A1/;	696/3.1.3A1;	0.327543	0.5	0.428571	0.463415	0.368421	0.413043	0.333333	0.25	0.178571
R08899/3.1.3A1/3.1.3.88;	696/3.1.3A1;	0.327543	0.5	0.428571	0.463415	0.368421	0.413043	0.333333	0.25	0.178571
R07297/3.1.3A1/3.1.3.31,3.1.3.5;	696/3.1.3A1;	0.321149	0.5	0.428571	0.463415	0.368421	0.354167	0.283582	0.26087	0.176471
R10622/3.1.3A1/3.1.3.94;	696/3.1.3A1;	0.317697	0.5	0.448276	0.5	0.4	0.370968	0.341176	0.223404	0.127907
R07674/3.1.3A1/3.1.3.93;	696/3.1.3A1;	0.317697	0.5	0.448276	0.5	0.4	0.370968	0.341176	0.223404	0.127907
R00304,R00947/3.1.3A1/3.1.3.10;	696/3.1.3A1;	0.317697	0.5	0.448276	0.5	0.4	0.370968	0.341176	0.223404	0.127907
R00947/3.1.3A1/3.1.3.10;	696/3.1.3A1;	0.317697	0.5	0.448276	0.5	0.4	0.370968	0.341176	0.223404	0.127907
R11180/3.1.3A1/3.1.3.96;	696/3.1.3A1;	0.3125	0.5	0.428571	0.463415	0.368421	0.382979	0.323529	0.246914	0.146067
R00963/3.1.3A1/3.1.3.5;	696/3.1.3A1;	0.309353	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.246914	0.172414
R00511/3.1.3A1/3.1.3.5,3.1.3.91;	696/3.1.3A1;	0.309353	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.246914	0.172414
R02323/3.1.3A1/3.1.3.5;	696/3.1.3A1;	0.309179	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.253165	0.162791
R03346/3.1.3A1/3.1.3.5;	696/3.1.3A1;	0.309179	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.253165	0.162791
R03346/3.1.3A1/3.1.3.5;	696/3.1.3A1;	0.309179	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.253165	0.162791
R04479/3.1.3A1/;	696/3.1.3A1;	0.309179	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.253165	0.162791
R02323/3.1.3A1/3.1.3.5;	696/3.1.3A1;	0.309179	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.253165	0.162791
R04594/3.1.3A1/3.1.3.73;	696/3.1.3A1;	0.306413	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.246914	0.164835
R04594/3.1.3A1/3.1.3.73;	696/3.1.3A1;	0.306413	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.246914	0.164835
R08069/3.1.3A1/;	696/3.1.3A1;	0.306413	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.246914	0.164835
R00183/3.1.3A1/3.1.3.5;	696/3.1.3A1;	0.306413	0.5	0.428571	0.463415	0.368421	0.354167	0.285714	0.246914	0.164835
