reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R03562/1.14.13A1/;	748/1.14.13A1;	0.498728	0.75	0.7	0.705882	0.728814	0.574257	0.5	0.427778	0.392857
R03562/1.14.13A1/;	748/1.14.13A1;	0.498728	0.75	0.7	0.705882	0.728814	0.574257	0.5	0.427778	0.392857
R03562/1.14.13A1/;	748/1.14.13A1;	0.498728	0.75	0.7	0.705882	0.728814	0.574257	0.5	0.427778	0.392857
R03562/1.14.13A1/;	748/1.14.13A1;	0.498728	0.75	0.7	0.705882	0.728814	0.574257	0.5	0.427778	0.392857
R03560/1.14.13A1/;	748/1.14.13A1;	0.498728	0.75	0.7	0.705882	0.716667	0.58	0.5	0.430168	0.391111
R03560/1.14.13A1/;	748/1.14.13A1;	0.498728	0.75	0.7	0.705882	0.716667	0.58	0.5	0.430168	0.391111
R10042/1.14.13A2/;	748/1.14.13A1;	0.495495	0.75	0.7	0.69697	0.724138	0.575758	0.493333	0.423729	0.392857
R10042/1.14.13A2/;	748/1.14.13A1;	0.495495	0.75	0.7	0.69697	0.724138	0.575758	0.493333	0.423729	0.392857
R10042/1.14.13A2/;	748/1.14.13A1;	0.495495	0.75	0.7	0.69697	0.724138	0.575758	0.493333	0.423729	0.392857
R10042/1.14.13A2/;	748/1.14.13A1;	0.495495	0.75	0.7	0.69697	0.724138	0.575758	0.493333	0.423729	0.392857
R03568/1.14.13A1/1.14.13.7;	748/1.14.13A1;	0.487562	0.75	0.7	0.666667	0.693548	0.563107	0.481013	0.418478	0.391111
R03568/1.14.13A1/1.14.13.7;	748/1.14.13A1;	0.487562	0.75	0.7	0.666667	0.693548	0.563107	0.481013	0.418478	0.391111
R05666/1.14.13A2/1.14.13.236;	748/1.14.13A1;	0.485498	0.75	0.7	0.69697	0.7	0.553398	0.474359	0.414365	0.392857
R05666/1.14.13A2/1.14.13.236;	748/1.14.13A1;	0.485498	0.75	0.7	0.69697	0.7	0.553398	0.474359	0.414365	0.392857
R00815/1.14.13A1/1.14.13.7;	748/1.14.13A1;	0.485498	0.75	0.7	0.657143	0.688525	0.564356	0.480519	0.414365	0.391111
R00815/1.14.13A1/1.14.13.7;	748/1.14.13A1;	0.485498	0.75	0.7	0.657143	0.688525	0.564356	0.480519	0.414365	0.391111
R10043/1.14.13A2/;	748/1.14.13A1;	0.485498	0.75	0.7	0.657143	0.688525	0.564356	0.480519	0.414365	0.391111
R10043/1.14.13A2/;	748/1.14.13A1;	0.485498	0.75	0.7	0.657143	0.688525	0.564356	0.480519	0.414365	0.391111
R03608/1.14.13A1/;	748/1.14.13A1;	0.481572	0.75	0.636364	0.631579	0.651515	0.552381	0.487179	0.418478	0.387665
R03566/1.14.13A1/1.14.13.7;	748/1.14.13A1;	0.481572	0.75	0.636364	0.631579	0.661538	0.54717	0.487179	0.416216	0.389381
R10702/1.14.13A2/1.14.13.227;	748/1.14.13A1;	0.480692	0.75	0.6	0.612903	0.72549	0.543478	0.478873	0.428571	0.392857
R00815/1.14.13A1/1.14.13.7;	748/1.14.13A1;	0.480649	0.75	0.636364	0.621622	0.666667	0.553398	0.480519	0.414365	0.391111
R10043/1.14.13A2/;	748/1.14.13A1;	0.480649	0.75	0.636364	0.621622	0.666667	0.553398	0.480519	0.414365	0.391111
R10043/1.14.13A2/;	748/1.14.13A1;	0.480649	0.75	0.636364	0.621622	0.666667	0.553398	0.480519	0.414365	0.391111
R03560/1.14.13A1/;	748/1.14.13A1;	0.480649	0.75	0.636364	0.621622	0.666667	0.553398	0.480519	0.414365	0.391111
R03560/1.14.13A1/;	748/1.14.13A1;	0.480649	0.75	0.636364	0.621622	0.666667	0.553398	0.480519	0.414365	0.391111
R00815/1.14.13A1/1.14.13.7;	748/1.14.13A1;	0.480649	0.75	0.636364	0.621622	0.666667	0.553398	0.480519	0.414365	0.391111
R05444/1.14.13A6/1.14.13.69;	748/1.14.13A1;	0.48	0.75	0.55	0.633333	0.72549	0.543478	0.478873	0.428571	0.392857
R11448/1.14.13A2/1.14.13.230;	748/1.14.13A1;	0.477513	0.75	0.6	0.59375	0.685185	0.537634	0.478873	0.428571	0.392857
R02254/1.14.13A1/1.14.13.14;	748/1.14.13A1;	0.476364	0.75	0.7	0.705882	0.693548	0.552381	0.48125	0.403141	0.371308
R02254/1.14.13A1/1.14.13.14;	748/1.14.13A1;	0.476364	0.75	0.7	0.705882	0.693548	0.552381	0.48125	0.403141	0.371308
R05729,R05730/1.14.13A6/1.14.13.69;	748/1.14.13A1;	0.475561	0.75	0.5	0.575758	0.698113	0.543478	0.478873	0.428571	0.392857
R11901/1.14.13A6/1.14.13.69;	748/1.14.13A1;	0.475561	0.75	0.5	0.575758	0.698113	0.543478	0.478873	0.428571	0.392857
R07194/1.14.13A6/1.14.13.69;	748/1.14.13A1;	0.475561	0.75	0.5	0.575758	0.698113	0.543478	0.478873	0.428571	0.392857
R05249/1.14.13A1/1.14.13.219;	748/1.14.13A1;	0.474723	0.75	0.7	0.657143	0.666667	0.542857	0.4625	0.40107	0.391111
R06851/1.14.13A1/;	748/1.14.13A1;	0.474723	0.75	0.7	0.621622	0.666667	0.548077	0.4625	0.403226	0.391111
R11347/1.14.13A2/1.14.13.220;	748/1.14.13A1;	0.474723	0.75	0.7	0.657143	0.666667	0.542857	0.4625	0.40107	0.391111
R03608/1.14.13A1/;	748/1.14.13A1;	0.474723	0.75	0.7	0.657143	0.666667	0.537736	0.468354	0.403226	0.387665
R05441/1.14.13A1/1.14.13.20;	748/1.14.13A1;	0.474723	0.75	0.7	0.621622	0.666667	0.548077	0.4625	0.403226	0.391111
R05441/1.14.13A1/1.14.13.20;	748/1.14.13A1;	0.474723	0.75	0.7	0.621622	0.666667	0.548077	0.4625	0.403226	0.391111
R05249/1.14.13A1/1.14.13.219;	748/1.14.13A1;	0.474723	0.75	0.7	0.657143	0.666667	0.542857	0.4625	0.40107	0.391111
R11347/1.14.13A2/1.14.13.220;	748/1.14.13A1;	0.474723	0.75	0.7	0.657143	0.666667	0.542857	0.4625	0.40107	0.391111
R06851/1.14.13A1/;	748/1.14.13A1;	0.474723	0.75	0.7	0.621622	0.666667	0.548077	0.4625	0.403226	0.391111
R07710/1.14.13A1/1.14.13.172;	748/1.14.13A1;	0.472422	0.75	0.7	0.705882	0.661538	0.546296	0.472393	0.401042	0.372881
