RPAIR,Score,EC,KO
RP01398,0.290,2.1.1.1,K00541
RP11919,0.216,1.13.12.- 1.14.14.1,K07409
RP11717,0.212,1.13.12.- 2.1.1.159 2.1.1.160,K12730 K12731
RP11720,0.192,1.13.12.- 1.14.14.1,K07409
RP11716,0.185,1.13.12.- 2.1.1.160,K12731
RP02004,0.182,2.1.1.8,K00546
RP11341,0.168,2.1.1.158,K12729
RP13153,0.116,1.14.14.1,K07411
RP00166,0.106,2.4.2.1 2.4.2.2 2.4.2.23 2.4.2.4,K00756 K00758 K03783 K03784
RP00631,0.103,2.4.2.1 3.2.2.1 3.2.2.3,K01239 K01240 K03783 K03784
RP13152,0.103,2.4.2.4,K00758
RP00522,0.103,2.4.2.2 2.4.2.4 2.4.2.6,K00756 K00758 K08728
RP00454,0.099,2.4.2.2 3.2.2.8,K00756 K10213
RP02111,0.098,2.4.2.1 3.2.2.3,K01240 K03783 K03784
RP13154,0.098,2.4.2.4,K00758
RP00416,0.097,2.4.2.2 2.4.2.3 3.2.2.3,K00756 K00757 K01240
RP13245,0.097,2.4.2.8,K00760
RP16127,0.096,2.4.2.1,K03783 K03784
RP13156,0.095,2.4.2.3,K00757
RP00627,0.093,2.4.2.12,K03462
RP02963,0.091,2.4.2.19,K00767
RP04157,0.091,3.2.2.9,K01243
RP11966,0.090,2.4.2.1,K03783 K03784
RP02466,0.090,2.4.2.1 2.4.2.4,K03783 K03784
RP02306,0.090,2.4.2.1,K03783 K03784
RP00331,0.089,2.4.2.21 6.3.4.21,K00763 K00768
RP01202,0.088,2.4.2.9,K00761 K02825
RP01880,0.088,2.4.2.1 2.4.2.4,K03783 K03784
