RPAIR,Score,EC,KO
RP15835,0.557,3.2.2.3,K01240
RP01261,0.505,3.2.-.- 4.2.1.70,K01718 K16329 K16330
RP03485,0.485,3.2.2.5 3.2.2.6 3.5.1.-,K01242 K11121
RP03632,0.483,3.2.2.5 3.2.2.6,K01242
RP04030,0.455,3.2.2.4,K01241
RP01203,0.446,2.4.2.9,K00761 K02825
RP01811,0.444,2.4.2.10,K00762 K13421
RP12937,0.433,2.4.2.10,K13421
RP01990,0.427,3.2.2.8,K10213
RP01401,0.426,3.2.2.1 3.2.2.3,K01239 K01240
RP01290,0.421,3.2.2.3,K01240
RP16029,0.417,2.7.8.37,K05780 K06164 K06165 K06166
RP01322,0.415,2.4.2.8,K00760 K15780
RP12934,0.412,2.4.2.8,K00760
RP04092,0.412,2.4.2.7 2.4.2.8,K00759 K00760
RP01370,0.408,2.4.2.22 2.4.2.7 2.4.2.8,K00759 K00760 K00769 K03816 K15780
RP12936,0.408,2.4.2.8,K00760
RP12935,0.408,2.4.2.8,K00760
RP04021,0.402,2.4.2.7,K00759
RP06864,0.397,2.4.2.22 2.4.2.8,K00760 K00769 K03816 K15780
RP01744,0.393,3.2.2.1 3.2.2.2 3.2.2.8,K01239 K10213
RP01385,0.390,3.2.2.1 3.2.2.7 3.2.2.8,K01239 K10213
RP01483,0.386,3.2.2.16 3.2.2.9,K01243 K01244
RP01683,0.386,3.2.2.1 3.2.2.8,K01239 K10213
RP04184,0.381,3.2.2.9,K01243
RP13545,0.377,3.2.2.26,K11783
RP11152,0.375,2.4.2.2,K00756
RP01996,0.374,3.2.2.1,K01239
RP11063,0.370,2.4.2.2 2.4.2.3,K00756 K00757
RP12989,0.368,2.4.2.1,K03783 K03784
RP13196,0.366,2.4.2.4,K00758
RP01809,0.362,2.4.2.1 2.4.2.15,K03783 K03784
RP12990,0.360,2.4.2.3,K00757
RP11016,0.359,2.4.2.1,K03783 K03784
RP02001,0.356,2.4.2.1 2.4.2.15,K03783 K03784
RP01484,0.356,2.4.2.28,K00772
RP11186,0.346,2.4.2.- 2.4.2.1,K03783 K03784 K03815
RP01277,0.338,2.4.2.17,K00765 K02502
RP10805,0.327,2.4.1.-,K13493
RP07840,0.268,2.4.1.111,K12356
RP10782,0.264,2.4.1.170,K13263
RP10781,0.262,2.4.1.170,K13263
RP07094,0.259,2.4.1.111,K12356
RP09787,0.258,2.4.1.170,K13263
RP07253,0.256,2.4.1.170,K13263
RP10780,0.256,2.4.1.298,K12338
RP09122,0.255,2.4.1.115,K12930
RP15390,0.253,2.4.1.-,K15787
RP13879,0.252,2.4.1.-,K13235
RP10794,0.252,2.4.1.170,K13263
RP09796,0.251,2.4.1.234,K13269
RP09788,0.251,2.4.1.91,K10757
RP10793,0.251,2.4.1.170,K13263
RP10803,0.249,2.4.1.-,K13078
RP10779,0.247,2.4.1.298,K12338
RP13803,0.246,2.4.1.-,K15776
RP09121,0.245,2.4.1.115,K12930
RP09870,0.245,,K12711
RP09869,0.245,,K12717
RP15391,0.244,2.4.1.-,K15787
RP06875,0.243,2.4.1.91,K10757
RP13881,0.241,2.4.1.-,K13235
RP16232,0.241,2.4.1.298,K12338
RP07631,0.240,2.4.1.111,K12356
RP10800,0.238,2.4.1.298,K12338
RP10783,0.237,2.4.1.170,K13263
RP09123,0.236,2.4.1.115,K12930
RP13826,0.233,2.4.1.-,K15775
RP13814,0.233,2.4.1.-,K15774
RP12698,0.231,2.4.1.17,K00699
RP10796,0.230,2.4.1.238 2.4.1.249,K12939
RP06978,0.220,2.4.1.17,K00699
RP07339,0.218,2.4.1.17,K00699
RP09821,0.210,2.4.1.17,K00699
RP10801,0.210,2.4.1.238,K12939
RP08056,0.208,2.4.1.17,K00699
RP12696,0.200,2.4.1.17,K00699
RP10802,0.200,2.4.1.238,K12939
RP01278,0.175,2.4.2.14,K00764
