RPAIR,Score,EC,KO
RP13558,0.121,4.2.3.124,K13546
RP03918,0.048,4.2.3.12,K01737
RP05467,0.047,4.2.3.20,K15096
RP01909,0.047,4.2.3.16,K15088
RP11142,0.046,4.2.3.23,K14179
RP12979,0.046,4.2.3.71,K15801
RP15063,0.046,4.2.3.55,K15794
RP15287,0.045,4.2.3.38,K14177
RP15054,0.045,4.2.3.40,K15795
RP15053,0.045,4.2.3.59,K15796
RP15064,0.045,4.2.3.60,K15802
RP11143,0.045,4.2.3.75,K10187 K15803
RP12980,0.045,4.2.3.- 4.2.3.104,K14184
RP12985,0.044,4.2.3.56,K14186
RP02152,0.039,4.2.2.2 4.2.2.9,K01728
RP01947,0.039,4.2.3.8,K12929
