RPAIR,Score,EC,KO
RP14031,0.123,4.1.99.-,K11782
RP10201,0.075,1.14.14.1,K07412 K07415
RP10200,0.074,1.14.14.1,K07412 K07415
RP10228,0.073,1.14.14.1,K07415
RP01115,0.071,1.3.1.25,K05783
RP01465,0.070,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP00623,0.070,1.3.1.43 1.3.1.78 1.3.1.79,K00220 K15226 K15227
RP00334,0.070,1.3.1.12 1.3.1.13,K00210 K00211 K00220 K04517 K14187
RP01056,0.070,4.2.1.51 4.2.1.91,K01713 K04518 K05359 K14170
RP04916,0.070,1.3.1.68,K05783
RP04911,0.069,1.3.1.-,K05783
RP12231,0.069,1.3.1.25,K05783
RP12234,0.069,1.3.1.25,K05783
RP00829,0.069,1.3.1.67,K05783
RP12235,0.069,1.3.1.25,K05783
RP15453,0.068,1.14.13.149,K02609 K02610 K02611 K02612 K02613
RP01909,0.050,4.2.3.16,K15088
RP05467,0.050,4.2.3.20,K15096
RP05585,0.047,4.2.3.108,K07385
RP15064,0.047,4.2.3.60,K15802
RP11143,0.047,4.2.3.75,K10187 K15803
RP15063,0.047,4.2.3.55,K15794
RP15287,0.046,4.2.3.38,K14177
RP15053,0.046,4.2.3.59,K15796
RP15054,0.046,4.2.3.40,K15795
RP12985,0.046,4.2.3.56,K14186
RP12980,0.045,4.2.3.- 4.2.3.104,K14184
RP11144,0.045,4.2.3.22,K10187 K15803
RP00722,0.042,1.14.13.40,K09461
RP05354,0.042,4.2.3.120,K07384
RP05353,0.041,4.2.3.119,K07384
RP01643,0.040,4.2.1.118,K09483 K15652
RP09095,0.040,4.2.1.144,K16016
RP00396,0.039,1.14.18.1,K00505
RP15747,0.039,4.2.3.130,K16188
RP01947,0.039,4.2.3.8,K12929
RP01904,0.039,4.2.3.10,K15097
RP12984,0.038,4.1.99.16 4.2.3.22,K10187
RP12978,0.038,4.2.3.57,K14184 K15808
RP04844,0.037,1.3.1.-,K15237 K15238
