RPAIR,Score,EC,KO
RP01103,0.140,4.4.1.1 4.4.1.8,K01758 K01760 K14155 K17217
RP01812,0.140,4.4.1.15,K05396
RP14635,0.073,4.4.1.16,K01763 K11717
RP01405,0.073,4.4.1.2,K17217
RP00021,0.067,1.4.1.1 2.6.1.- 2.6.1.18 2.6.1.2 2.6.1.37 2.6.1.44 2.6.1.51 2.6.1.58 2.6.1.66 2.6.1.77 2.6.1.84 2.6.1.96 2.6.1.99,K00259 K00814 K00822 K00827 K00830 K00835 K03430 K03851 K05821 K09469 K12252 K12256 K14260 K14272 K16871 K16903
RP00120,0.067,2.6.1.21,K00824
RP00068,0.067,1.4.99.1,K00285
RP03578,0.062,1.4.1.9,K00263
RP00842,0.060,2.6.1.1,K00811 K00812 K00813 K11358 K14454 K14455
RP02866,0.057,2.6.1.62,K00833
RP13699,0.056,4.4.1.-,K11819
RP14666,0.055,2.6.1.-,K00816
RP00558,0.050,1.4.3.2 2.6.1.- 2.6.1.5 2.6.1.57,K00815 K00816 K00832 K03334 K08969
RP00298,0.049,1.4.3.3 2.6.1.21,K00273 K00824
RP01029,0.048,4.4.1.11,K01761
RP04403,0.048,4.4.1.1 4.4.1.11,K01758 K01761
RP02184,0.048,4.4.1.1 4.4.1.8,K01758 K01760 K14155 K17217
RP04549,0.048,4.4.1.8,K01760 K14155
RP01408,0.048,4.4.1.8,K01760 K14155
RP13657,0.047,4.4.1.-,K11819
RP00097,0.046,1.4.1.23 1.4.1.8 1.4.1.9 2.6.1.42 2.6.1.6 2.6.1.66,K00263 K00271 K00826 K00835 K14260
RP00133,0.046,2.6.1.100 2.6.1.101 2.6.1.50,K05957 K13547
RP02042,0.044,1.4.1.9 1.4.3.2 2.6.1.42,K00263 K00826 K03334
RP00622,0.043,2.6.1.1,K00811 K00812 K00813 K11358 K14454 K14455
RP00424,0.043,1.4.1.9 2.6.1.42 2.6.1.6 2.6.1.67,K00263 K00826
