RPAIR,Score,EC,KO
RP02146,0.034,1.14.14.1,K07434
RP12730,0.034,1.14.14.1,K07434
RP15846,0.026,1.10.99.3 1.14.13.90,K09838 K09839
RP11852,0.023,2.1.1.271,K05936
RP11851,0.023,2.1.1.131,K05934 K13540 K13541
RP04783,0.021,2.1.1.131,K05934 K13540 K13541
RP14685,0.017,1.14.13.107,K14733
RP05557,0.017,1.14.13.107,K14733
RP04589,0.017,1.-.-.- 3.2.1.31,K01195
RP15674,0.017,,K16037
RP12999,0.017,1.14.14.1,K07411 K07412 K07424
RP14864,0.016,4.1.99.16,K10187
RP09372,0.016,1.10.99.3 1.14.13.90,K09838 K09839
RP09401,0.016,1.10.99.3 1.14.13.90,K09838 K09839
RP05499,0.016,4.2.3.32,K14041
RP14366,0.015,4.2.3.34,K14045
RP11877,0.015,,K12928
RP11878,0.015,,K12928
RP14360,0.015,4.2.3.44,K14042
RP14367,0.015,4.2.3.35,K14046
RP11876,0.015,4.2.3.42,K12928
RP05496,0.015,4.2.3.18,K12927
RP02087,0.015,5.3.99.5,K01832
RP14659,0.015,,K15928
RP14369,0.015,4.2.3.28,K14036
RP14364,0.015,4.2.3.33,K14044
RP15547,0.014,4.2.3.103,K16082
RP04693,0.014,4.2.3.19,K04121
RP15452,0.013,5.3.3.18,K15866
RP05467,0.013,4.2.3.20,K15096
RP01909,0.013,4.2.3.16,K15088
RP05585,0.012,4.2.3.108,K07385
RP15063,0.012,4.2.3.55,K15794
RP15287,0.012,4.2.3.38,K14177
RP11144,0.012,4.2.3.22,K10187 K15803
RP05354,0.012,4.2.3.120,K07384
RP05353,0.012,4.2.3.119,K07384
RP15747,0.012,4.2.3.130,K16188
RP01904,0.012,4.2.3.10,K15097
RP12984,0.012,4.1.99.16 4.2.3.22,K10187
RP12978,0.012,4.2.3.57,K14184 K15808
RP13638,0.012,4.2.3.73,K14181
RP02118,0.012,4.2.3.9,K14180
RP14980,0.012,4.2.3.61,K15804
RP15048,0.012,4.2.3.76,K15806
RP11141,0.012,4.2.3.24,K14178
RP02117,0.012,4.2.3.6,K12249
RP02120,0.012,4.2.3.13,K14183
RP15066,0.012,4.2.3.67,K15809
RP09032,0.012,4.2.3.21,K14182
RP05497,0.011,4.2.3.32,K14041
RP15038,0.011,4.2.3.50,K15798
RP10678,0.011,4.3.3.6,K06215 K08681
