RPAIR,Score,EC,KO
RP09479,0.039,,K15968
RP02854,0.035,1.3.3.3 1.3.99.22,K00228 K02495
RP12780,0.034,1.11.1.21 1.11.1.6,K03781 K03782
RP14572,0.034,,K15943
RP09525,0.034,,K15943
RP09530,0.033,,K15943
RP14698,0.027,2.5.1.77,K11780 K11781
RP14605,0.022,1.14.13.-,K15966
RP13793,0.021,1.14.21.-,K13389
RP14546,0.019,,K15061
RP05482,0.015,1.14.13.81,K04034 K04035
RP04582,0.015,4.1.1.37,K01599
RP02832,0.015,4.1.1.37,K01599
RP05258,0.014,1.13.11.-,K11945
RP15859,0.014,1.14.13.81,K04035
RP12045,0.013,,K09879
RP14597,0.013,,K15930
RP14086,0.012,1.14.12.20,K13071
RP04334,0.012,1.14.21.4,K13391
RP14549,0.012,,K15062
