RPAIR,Score,EC,KO
RP12452,0.145,2.1.1.43 2.1.1.59 2.1.1.60,K06101 K09186 K09187 K09188 K09189 K11419 K11420 K11421 K11422 K11423 K11424 K11425 K11427 K11428 K11429 K11431 K11433 K14959 K15588
RP15847,0.134,1.14.11.27,K10276
RP12450,0.126,2.1.1.43 2.1.1.59 2.1.1.60,K06101 K09186 K09187 K09188 K09189 K11419 K11420 K11421 K11422 K11423 K11424 K11425 K11427 K11428 K11429 K11431 K11433 K14959 K15588
RP14309,0.095,,K13621 K13623
RP16242,0.085,2.1.1.98,K00586
RP13114,0.073,1.14.14.1,K07409 K07424
RP09194,0.071,2.1.1.103,K05929
RP01429,0.068,2.1.1.16 2.1.1.71,K00550 K00551 K00570
RP13138,0.067,1.14.14.1,K07413 K07414 K07424
RP10959,0.063,1.4.3.4,K00274
RP09221,0.059,2.1.1.103,K05929
RP13159,0.058,1.14.14.1,K07424
RP03039,0.055,2.1.1.16 2.1.1.71,K00550 K00551 K00570
RP02530,0.048,2.1.1.157 2.1.1.161 2.1.1.162 2.1.1.5,K00544 K13042
