RPAIR,Score,EC,KO
RP05596,0.348,,K13320
RP03140,0.262,3.2.1.21,K01188 K05349 K05350
RP13323,0.245,4.2.1.126,K07106
RP01541,0.226,3.2.1.31,K01195 K14756
RP01034,0.217,2.5.1.7,K00790
RP02556,0.214,2.1.1.101,K15996
RP02557,0.202,2.1.1.102,K15995
RP01309,0.197,3.2.1.22,K01189 K07406 K07407
RP05115,0.183,2.1.1.254,K14369
RP05620,0.181,2.1.1.239,K13320
RP05108,0.173,2.1.1.254,K14369
RP15155,0.170,3.2.1.169,K15719
RP04558,0.157,3.2.1.21,K01188 K05349 K05350
RP15828,0.157,3.2.1.21,K01188 K05349 K05350
RP02607,0.154,3.2.1.22,K01189 K07406 K07407
RP15827,0.151,3.2.1.21,K01188 K05349 K05350
RP09569,0.145,,K12712
RP09567,0.145,,K12718
RP05212,0.139,2.1.1.114 2.1.1.64,K00568 K00591
RP15157,0.136,3.2.1.169,K15719
RP05283,0.135,2.1.1.38,K12635
RP05636,0.134,2.1.1.-,K14374
RP05638,0.134,2.1.1.-,K14374
RP05637,0.131,2.1.1.-,K14374
RP05639,0.130,2.1.1.-,K14374
RP02307,0.119,3.2.1.118 3.2.1.21,K01188 K05349 K05350 K13032
RP14160,0.118,2.1.1.241,K13230
RP09493,0.116,2.1.1.-,K15959
RP15162,0.115,2.4.2.52,K05966 K13927 K13930
RP15817,0.113,3.2.1.21,K01188 K05349 K05350
RP01713,0.112,3.2.1.10,K01182 K01203
RP01307,0.112,3.2.1.22,K01189 K07406 K07407
RP01435,0.112,3.2.1.22,K01189 K07406 K07407
RP01557,0.109,3.2.1.46 3.2.1.62,K01202
RP01554,0.109,3.2.1.45 3.2.1.62,K01201 K17108
RP04108,0.109,3.2.1.22,K01189 K07406 K07407
RP04730,0.109,3.2.1.86,K01223
RP04729,0.108,3.2.1.86,K01222
RP02660,0.108,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
