RPAIR,Score,EC,KO
RP03918,0.048,4.2.3.12,K01737
RP15685,0.045,4.1.2.50,K01737
RP05467,0.038,4.2.3.20,K15096
RP01909,0.038,4.2.3.16,K15088
RP05585,0.036,4.2.3.108,K07385
RP15064,0.036,4.2.3.60,K15802
RP11143,0.036,4.2.3.75,K10187 K15803
RP15063,0.036,4.2.3.55,K15794
RP15287,0.036,4.2.3.38,K14177
RP15053,0.036,4.2.3.59,K15796
RP15054,0.036,4.2.3.40,K15795
RP12985,0.036,4.2.3.56,K14186
RP12980,0.035,4.2.3.- 4.2.3.104,K14184
RP11144,0.035,4.2.3.22,K10187 K15803
RP09599,0.033,1.1.1.288,K09841
RP15747,0.032,4.2.3.130,K16188
RP05499,0.029,4.2.3.32,K14041
RP15066,0.029,4.2.3.67,K15809
RP14687,0.028,3.3.2.8,K10533
RP14367,0.028,4.2.3.35,K14046
RP14360,0.028,4.2.3.44,K14042
RP02152,0.028,4.2.2.2 4.2.2.9,K01728
RP05496,0.027,4.2.3.18,K12927
RP05497,0.027,4.2.3.32,K14041
RP14369,0.027,4.2.3.28,K14036
RP14366,0.027,4.2.3.34,K14045
RP11877,0.027,,K12928
RP11878,0.027,,K12928
RP11876,0.026,4.2.3.42,K12928
RP01710,0.026,4.2.3.5,K01736
RP14364,0.025,4.2.3.33,K14044
RP13558,0.025,4.2.3.124,K13546
RP04589,0.025,1.-.-.- 3.2.1.31,K01195
RP04693,0.024,4.2.3.19,K04121
RP15547,0.024,4.2.3.103,K16082
RP05629,0.024,1.14.-.-,K14372
RP05631,0.024,1.14.-.-,K14372
RP05628,0.024,1.14.-.-,K14372
RP05630,0.024,1.14.-.-,K14372
RP02493,0.023,4.2.1.44,K03335
RP10933,0.022,5.5.1.4,K01858
RP04026,0.022,4.2.2.6,K01730
RP10678,0.021,4.3.3.6,K06215 K08681
RP09593,0.020,5.3.99.9,K14594
RP09405,0.020,5.3.99.9,K14594
RP00250,0.019,1.10.3.3 1.10.99.3 1.11.1.11 1.14.17.1 1.14.17.4 1.3.2.3,K00225 K00423 K00434 K00503 K05933 K09839
RP05617,0.019,,K16008
RP15452,0.019,5.3.3.18,K15866
RP13006,0.019,5.3.1.-,K02080
RP00434,0.019,2.6.1.16 3.5.99.6,K00820 K02564 K12410
RP01348,0.018,1.13.99.1,K00469
RP14651,0.018,,K03635 K03636
RP14685,0.018,1.14.13.107,K14733
RP05557,0.018,1.14.13.107,K14733
RP05605,0.018,,K13322
RP14200,0.018,1.1.1.-,K12451
RP14864,0.018,4.1.99.16,K10187
RP13890,0.018,4.3.1.-,K13309
RP05586,0.017,4.2.3.108,K07385
RP05296,0.017,1.1.1.271,K02377
RP09053,0.017,4.1.1.-,K13484 K13485 K16838 K16840
RP15670,0.017,2.1.3.-,K16035
RP01736,0.017,5.3.1.4,K01804
RP01508,0.017,5.3.1.5,K01805
RP14116,0.016,2.6.1.86,K13063
RP01154,0.016,5.3.1.5,K01805
RP02055,0.016,1.14.13.22,K03379
RP09043,0.016,1.14.13.22,K03379
RP01025,0.016,1.1.3.8,K00103
RP11658,0.016,4.2.1.100,K07537
RP10987,0.016,,K12449
RP14977,0.016,1.14.13.119,K15805
RP09093,0.015,,K16020
RP02749,0.015,4.2.3.4,K01735 K13829 K13830
RP01545,0.015,5.3.1.12,K01812
RP01891,0.015,5.3.1.12,K01812
RP14208,0.015,5.3.1.-,K13324
RP12999,0.015,1.14.14.1,K07411 K07412 K07424
RP04903,0.015,1.14.20.1,K12744
RP15613,0.015,5.3.99.-,K06606
RP11797,0.015,4.2.1.-,K07534
RP04829,0.015,,K12746
RP15846,0.015,1.10.99.3 1.14.13.90,K09838 K09839
RP15190,0.015,4.2.1.115,K15894
RP02940,0.015,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.015,5.3.1.26,K01819
RP14213,0.015,5.3.1.6,K01808
RP01780,0.015,5.3.1.8,K01809 K15916 K16011
RP02454,0.015,5.3.1.9,K01810 K06859 K13810 K15916
RP15257,0.015,1.14.13.129,K02294
RP10990,0.015,1.1.1.305,K10011
