reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R05294/1.14.12A6/1.14.12.14;	465/1.14.12A6;	0.526494	0.625	0.71875	0.764706	0.716216	0.584071	0.518072	0.464286	0.406926
R05294/1.14.12A6/1.14.12.14;	465/1.14.12A6;	0.526494	0.625	0.71875	0.764706	0.716216	0.584071	0.518072	0.464286	0.406926
R01636/1.14.12A6/1.14.12.8;	465/1.14.12A6;	0.496296	0.625	0.71875	0.764706	0.679487	0.558333	0.497143	0.429245	0.371542
R01636/1.14.12A6/1.14.12.8;	465/1.14.12A6;	0.496296	0.625	0.71875	0.764706	0.679487	0.558333	0.497143	0.429245	0.371542
R05444/1.14.13A6/1.14.13.69;	465/1.14.12A6;	0.434625	0.47619	0.428571	0.488372	0.580645	0.485149	0.447368	0.396825	0.382609
R10702/1.14.13A2/1.14.13.227;	465/1.14.12A6;	0.433575	0.47619	0.413793	0.477273	0.580645	0.485149	0.447368	0.396825	0.382609
R11448/1.14.13A2/1.14.13.230;	465/1.14.12A6;	0.430972	0.47619	0.413793	0.466667	0.553846	0.480392	0.447368	0.396825	0.382609
R11901/1.14.13A6/1.14.13.69;	465/1.14.12A6;	0.430972	0.47619	0.4	0.456522	0.5625	0.485149	0.447368	0.396825	0.382609
R07194/1.14.13A6/1.14.13.69;	465/1.14.12A6;	0.430972	0.47619	0.4	0.456522	0.5625	0.485149	0.447368	0.396825	0.382609
R05729,R05730/1.14.13A6/1.14.13.69;	465/1.14.12A6;	0.430972	0.47619	0.4	0.456522	0.5625	0.485149	0.447368	0.396825	0.382609
R05623/1.14.13A10/1.14.13.148;	465/1.14.12A6;	0.426523	0.409091	0.34375	0.428571	0.580645	0.485149	0.447368	0.396825	0.382609
R07089/1.14.13A5/;	465/1.14.12A6;	0.426366	0.47619	0.375	0.411765	0.545455	0.485149	0.447368	0.396825	0.382609
R02823/1.14.13A6/1.14.13.25;	465/1.14.12A6;	0.42586	0.47619	0.375	0.428571	0.529412	0.480392	0.447368	0.396825	0.382609
R09148/1.14.13A2/1.14.13.25;	465/1.14.12A6;	0.425355	0.47619	0.363636	0.396226	0.553846	0.485149	0.447368	0.396825	0.382609
R11447/1.14.13A1/1.14.13.229;	465/1.14.12A6;	0.425355	0.47619	0.363636	0.396226	0.553846	0.485149	0.447368	0.396825	0.382609
R10042/1.14.13A2/;	465/1.14.12A6;	0.425115	0.47619	0.482759	0.543478	0.549296	0.438596	0.409639	0.39267	0.382609
R10042/1.14.13A2/;	465/1.14.12A6;	0.425115	0.47619	0.482759	0.543478	0.549296	0.438596	0.409639	0.39267	0.382609
R10042/1.14.13A2/;	465/1.14.12A6;	0.425115	0.47619	0.482759	0.543478	0.549296	0.438596	0.409639	0.39267	0.382609
R10042/1.14.13A2/;	465/1.14.12A6;	0.425115	0.47619	0.482759	0.543478	0.549296	0.438596	0.409639	0.39267	0.382609
R09425/1.14.13A1/1.14.14.1;	465/1.14.12A6;	0.42285	0.45	0.392857	0.466667	0.552239	0.480769	0.43871	0.386598	0.372881
R09421/1.14.13A1/1.14.14.1;	465/1.14.12A6;	0.42285	0.45	0.392857	0.466667	0.552239	0.480769	0.43871	0.386598	0.372881
R09421/1.14.13A1/1.14.14.1;	465/1.14.12A6;	0.42285	0.45	0.392857	0.466667	0.552239	0.480769	0.43871	0.386598	0.372881
R09425/1.14.13A1/1.14.14.1;	465/1.14.12A6;	0.42285	0.45	0.392857	0.466667	0.552239	0.480769	0.43871	0.386598	0.372881
R10795/1.14.13A1/1.14.13.199;	465/1.14.12A6;	0.42204	0.47619	0.413793	0.466667	0.560606	0.462264	0.433121	0.386598	0.374468
R03560/1.14.13A1/;	465/1.14.12A6;	0.420635	0.47619	0.482759	0.553191	0.547945	0.431034	0.4	0.384615	0.380952
R03560/1.14.13A1/;	465/1.14.12A6;	0.420635	0.47619	0.482759	0.553191	0.547945	0.431034	0.4	0.384615	0.380952
R05666/1.14.13A2/1.14.13.236;	465/1.14.12A6;	0.420635	0.47619	0.482759	0.543478	0.555556	0.435897	0.395349	0.384615	0.382609
R05666/1.14.13A2/1.14.13.236;	465/1.14.12A6;	0.420635	0.47619	0.482759	0.543478	0.555556	0.435897	0.395349	0.384615	0.382609
R03562/1.14.13A1/;	465/1.14.12A6;	0.420635	0.47619	0.482759	0.553191	0.555556	0.42735	0.4	0.382653	0.382609
