reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R11604/1.4.3A1/1.4.3.25;	392/1.4.3B1;	0.242009	0.375	0.318182	0.48	0.3	0.172414	0.16129	0.133333	0.0714286
R02923/1.4.3A1/1.4.3.3;	392/1.4.3B1;	0.242009	0.375	0.318182	0.48	0.3	0.172414	0.16129	0.133333	0.0714286
R02457/1.4.3A1/1.4.3.3;	392/1.4.3B1;	0.237624	0.375	0.318182	0.48	0.3	0.172414	0.133333	0.0833333	0
R00250,R00279/1.4.3A1/1.4.3.11,1.4.3.15,1.4.3.7;	392/1.4.3B1;	0.226415	0.375	0.318182	0.48	0.3	0.16129	0.117647	0.0714286	0
R02197/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.207729	0.375	0.318182	0.444444	0.264706	0.125	0.0714286	0	0
R11604(r)/1.4.3A1(rev)/1.4.3.25;	392/1.4.3B1;	0.198238	0.375	0.208333	0.37037	0.258065	0.133333	0.125	0.0967742	0.0714286
R02923(r)/1.4.3A1(rev)/1.4.3.3;	392/1.4.3B1;	0.198238	0.375	0.208333	0.37037	0.258065	0.133333	0.125	0.0967742	0.0714286
R00447/1.4.3A1/1.4.3.14;	392/1.4.3B1;	0.198157	0.375	0.318182	0.48	0.3	0.133333	0.0588235	0	0
R02457(r)/1.4.3A1(rev)/1.4.3.3;	392/1.4.3B1;	0.196172	0.375	0.208333	0.37037	0.258065	0.133333	0.0967742	0.0833333	0
R00648/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.190476	0.375	0.318182	0.48	0.3	0.0967742	0	0	0
R00250,R00279(r)/1.4.3A1(rev)/1.4.3.11,1.4.3.15,1.4.3.7;	392/1.4.3B1;	0.187215	0.375	0.208333	0.37037	0.258065	0.125	0.0857143	0.0714286	0
R07400/1.4.3A1/1.4.3.3;	392/1.4.3B1;	0.181435	0.375	0.318182	0.48	0.3	0.133333	0.0555556	0	0
R02197(r)/1.4.3A1(rev)/1.4.3.2;	392/1.4.3B1;	0.179245	0.375	0.208333	0.344828	0.264706	0.0909091	0.0714286	0	0
R00357,R00359/1.4.3A1/1.4.3.1,1.4.3.15,1.4.3.16,1.4.3.2;	392/1.4.3B1;	0.179245	0.375	0.318182	0.48	0.242424	0.0588235	0	0	0
R00447(r)/1.4.3A1(rev)/1.4.3.14;	392/1.4.3B1;	0.165919	0.375	0.208333	0.37037	0.258065	0.0967742	0.0588235	0	0
R05861/1.4.3A1/1.4.3.19,1.4.3.3;	392/1.4.3B1;	0.164021	0.375	0.318182	0.4	0.178571	0	0	0	0
R00689/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.163498	0.375	0.318182	0.48	0.28125	0.111111	0.0454545	0	0
R00689/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.163498	0.375	0.318182	0.48	0.28125	0.111111	0.0454545	0	0
R00648(r)/1.4.3A1(rev)/1.4.3.2;	392/1.4.3B1;	0.162791	0.375	0.208333	0.37037	0.258065	0.0967742	0	0	0
R00481/1.4.3B1/1.4.3.16;	392/1.4.3B1;	0.158879	0.347826	0.26087	0.37037	0.242424	0.0588235	0	0	0
R00357,R00359(r)/1.4.3A1(rev)/1.4.3.1,1.4.3.15,1.4.3.16,1.4.3.2;	392/1.4.3B1;	0.157407	0.375	0.208333	0.37037	0.242424	0.0588235	0	0	0
R00729/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.156364	0.375	0.318182	0.48	0.28125	0.111111	0.0454545	0	0
R00729/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.156364	0.375	0.318182	0.48	0.28125	0.111111	0.0454545	0	0
R00481(r)/1.4.3B1(rev)/1.4.3.16;	392/1.4.3B1;	0.153488	0.347826	0.208333	0.37037	0.242424	0.0588235	0	0	0
R07400(r)/1.4.3A1(rev)/1.4.3.3;	392/1.4.3B1;	0.152263	0.375	0.208333	0.37037	0.258065	0.0967742	0.0555556	0	0
R04025/1.4.3A1/1.4.3.4;	392/1.4.3B1;	0.141414	0.375	0.227273	0.16	0.115385	0.0769231	0.0714286	0.0769231	0.047619
R09075/1.4.3A1/1.5.3.15;	392/1.4.3B1;	0.140271	0.375	0.26087	0.185185	0.137931	0.0645161	0.0625	0.0666667	0.04
R07415/1.4.3A1/;	392/1.4.3B1;	0.14	0.375	0.227273	0.16	0.115385	0.0769231	0.0714286	0.0769231	0.0434783
R05861(r)/1.4.3A1(rev)/1.4.3.19,1.4.3.3;	392/1.4.3B1;	0.139896	0.375	0.208333	0.296296	0.178571	0	0	0	0
R00360/1.4.3B1/1.1.5.4;	392/1.4.3B1;	0.137615	0.291667	0.26087	0.37037	0.138889	0.0588235	0	0	0
R00689(r)/1.4.3A1(rev)/1.4.3.2;	392/1.4.3B1;	0.137546	0.375	0.208333	0.37037	0.242424	0.0810811	0.0454545	0	0
R00689(r)/1.4.3A1(rev)/1.4.3.2;	392/1.4.3B1;	0.137546	0.375	0.208333	0.37037	0.242424	0.0810811	0.0454545	0	0
R07151/1.4.3B1/1.1.3.27;	392/1.4.3B1;	0.137097	0.291667	0.26087	0.344828	0.162162	0.0857143	0.0588235	0	0
R02233/1.4.3A1/1.4.3.12;	392/1.4.3B1;	0.136564	0.375	0.318182	0.296296	0.15625	0.0555556	0	0	0
R00677/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.136508	0.375	0.318182	0.48	0.28125	0.105263	0.0384615	0	0
R00677/1.4.3A1/1.4.3.2;	392/1.4.3B1;	0.136508	0.375	0.318182	0.48	0.28125	0.105263	0.0384615	0	0
R05334/1.4.3A1/1.4.3.21;	392/1.4.3B1;	0.135417	0.375	0.227273	0.16	0.115385	0.0769231	0.0714286	0.0434783	0
R03425(r)/1.4.4A1(rev)/1.4.4.2;	392/1.4.3B1;	0.133333	0.482759	0.37931	0.243243	0.125	0.0232558	0	0	0
R00729(r)/1.4.3A1(rev)/1.4.3.2;	392/1.4.3B1;	0.131673	0.375	0.208333	0.37037	0.242424	0.0810811	0.0454545	0	0
R00729(r)/1.4.3A1(rev)/1.4.3.2;	392/1.4.3B1;	0.131673	0.375	0.208333	0.37037	0.242424	0.0810811	0.0454545	0	0
R01914/1.4.3A1/1.5.3.14,1.5.99.6;	392/1.4.3B1;	0.127358	0.375	0.26087	0.185185	0.137931	0.0645161	0.0322581	0	0
R01151/1.4.3A1/1.4.3.10,1.4.3.22;	392/1.4.3B1;	0.126316	0.375	0.227273	0.16	0.115385	0.0769231	0.037037	0	0
R10101/1.4.3A1/1.5.3.21;	392/1.4.3B1;	0.124378	0.375	0.26087	0.153846	0.111111	0.0689655	0.0333333	0	0
R02529/1.4.3A1/1.4.3.21,1.4.3.4;	392/1.4.3B1;	0.122995	0.375	0.227273	0.24	0.115385	0	0	0	0
R00360(r)/1.4.3B1(rev)/1.1.5.4;	392/1.4.3B1;	0.122172	0.291667	0.208333	0.275862	0.138889	0.0588235	0	0	0
R05863/1.4.3A1/1.4.3.19;	392/1.4.3B1;	0.121212	0.375	0.26087	0.259259	0.0689655	0	0	0	0
R11119/1.4.3B1/;	392/1.4.3B1;	0.119497	0.347826	0.26087	0.37037	0.242424	0.105263	0.0384615	0	0
R11119/1.4.3B1/;	392/1.4.3B1;	0.119497	0.347826	0.26087	0.37037	0.242424	0.105263	0.0384615	0	0
R05862/1.4.3A1/1.4.3.19;	392/1.4.3B1;	0.119171	0.375	0.26087	0.230769	0.0714286	0	0	0	0
R07151(r)/1.4.3B1(rev)/1.1.3.27;	392/1.4.3B1;	0.119048	0.291667	0.208333	0.258065	0.131579	0.0857143	0.0588235	0	0
R00366/1.4.3A1/1.4.3.19,1.4.3.3;	392/1.4.3B1;	0.117021	0.375	0.227273	0.24	0.0740741	0	0	0	0
R09560/1.4.3B1/1.4.3.23;	392/1.4.3B1;	0.116564	0.347826	0.26087	0.37037	0.242424	0.105263	0.0384615	0	0
