RPAIR,Score,EC,KO
RP14374,0.366,4.2.3.43,K14047
RP09176,0.346,4.2.3.17,K12921
RP02116,0.339,4.2.3.7,K12250
RP11146,0.327,4.2.3.37,K10156
RP09032,0.320,4.2.3.21,K14182
RP02117,0.305,4.2.3.6,K12249
RP15182,0.304,5.4.99.32,K15811
RP15560,0.303,5.4.99.56,K16205
RP02834,0.303,5.4.99.7,K01852
RP15207,0.300,5.4.99.31,K15821
RP15197,0.299,4.2.1.125,K15817
RP12981,0.298,4.2.3.58,K14185
RP15181,0.295,5.4.99.33,K15812
RP15195,0.289,4.2.1.124,K15823
RP14980,0.288,4.2.3.61,K15804
RP02118,0.288,4.2.3.9,K14180
RP14389,0.288,4.2.3.39,K14176
RP12984,0.286,4.1.99.16 4.2.3.22,K10187
RP13638,0.285,4.2.3.73,K14181
RP15046,0.282,4.2.3.69,K15799
RP15068,0.282,4.2.3.70,K15807
RP12978,0.273,4.2.3.57,K14184 K15808
RP09218,0.273,5.4.99.8,K01853
RP15483,0.264,3.1.7.10,K16086
RP15048,0.261,4.2.3.76,K15806
RP15210,0.252,5.4.99.37,K15810
RP15561,0.251,5.4.99.57,K16206
RP11107,0.244,5.5.1.14,K12928 K14043
RP05493,0.244,5.5.1.12,K12927 K14041 K14042
RP01949,0.244,5.5.1.13,K04120
RP11269,0.221,5.4.99.41,K15815 K15816
RP15253,0.217,4.2.1.128,K15816
RP12980,0.215,4.2.3.- 4.2.3.104,K14184
RP15556,0.211,5.4.99.52,K16204
RP15558,0.211,5.4.99.54,K16204
RP11267,0.204,5.4.99.40,K15815
RP11268,0.204,5.4.99.39,K15813 K15815
RP15290,0.204,5.4.99.35,K15819
RP11141,0.204,4.2.3.24,K14178
RP15208,0.203,5.4.99.34,K15818
RP15209,0.199,5.4.99.36,K15820
RP15038,0.199,4.2.3.50,K15798
RP05353,0.194,4.2.3.119,K07384
RP15066,0.194,4.2.3.67,K15809
RP01904,0.191,4.2.3.10,K15097
RP11223,0.190,5.4.99.17,K06045
RP02120,0.188,4.2.3.13,K14183
RP11222,0.188,4.2.1.129,K06045
RP05354,0.184,4.2.3.120,K07384
RP12985,0.180,4.2.3.56,K14186
RP01947,0.169,4.2.3.8,K12929
RP11144,0.156,4.2.3.22,K10187 K15803
RP01906,0.138,5.5.1.8,K15098
RP01909,0.112,4.2.3.16,K15088
RP05467,0.112,4.2.3.20,K15096
