RPAIR,Score,EC,KO
RP02297,0.558,1.14.13.- 1.14.15.-,K15757 K15758 K15760 K15761 K15762 K15763 K15764 K15765
RP05330,0.535,1.14.12.12 1.17.99.2,K10700 K14578 K14579 K14580 K14581 K17048 K17049
RP00840,0.486,1.14.15.-,K15757 K15758
RP00841,0.447,1.14.15.-,K15757 K15758
RP00827,0.418,1.14.15.-,K15757 K15758
RP04867,0.335,1.14.13.-,K10616 K15758
RP10164,0.328,1.14.13.68,K13029
RP02285,0.299,1.14.17.1,K00503
RP09553,0.265,,K12702
RP04884,0.261,1.14.13.-,K15768 K15769
RP15656,0.225,3.5.99.2,K03707
RP11280,0.219,1.13.11.46,K16421
RP14772,0.194,1.14.14.1,K07408 K07412
RP09545,0.174,,K12708
