RPAIR,Score,EC,KO
RP14864,1.000,4.1.99.16,K10187
RP12008,0.512,1.1.1.170,K07748
RP02257,0.483,1.3.1.3,K00251
RP02256,0.483,1.3.1.22,K12343 K12344 K12345
RP00383,0.483,1.3.1.3 1.3.99.6,K00251
RP02043,0.483,1.3.1.22,K12343 K12344 K12345
RP14144,0.482,1.3.1.22,K12343 K12344 K12345
RP01792,0.482,1.3.1.22 1.3.99.5,K12343 K12344 K12345 K16051
RP01793,0.482,1.3.1.3,K00251
RP11984,0.480,1.3.1.22,K09591
RP12001,0.479,1.3.1.22,K09591
RP00460,0.478,1.3.1.3,K00251
RP04445,0.475,1.3.1.3,K00251
RP02576,0.474,1.3.1.3,K00251
RP00706,0.474,1.3.1.3,K00251
RP04447,0.468,1.3.1.3,K00251
RP11979,0.466,1.14.21.6,K00227
RP11980,0.466,1.14.21.6,K00227
RP11982,0.465,1.14.21.6,K00227
RP02931,0.465,1.14.21.6,K00227
RP00494,0.463,1.1.1.145 5.3.3.1,K00070 K01822
RP00776,0.462,1.1.1.145 5.3.3.1,K00070 K01822
RP00472,0.462,1.1.1.145 5.3.3.1,K00070 K01822
RP00661,0.461,1.1.1.145 5.3.3.1,K00070 K01822
RP00386,0.461,1.1.1.145 5.3.3.1,K00070 K01822
RP00795,0.461,1.1.1.145 5.3.3.1,K00070 K01822
RP00731,0.461,1.1.1.145 5.3.3.1,K00070 K01822
RP01523,0.460,1.1.1.145 1.1.3.6 5.3.3.1,K03333 K16045
RP00422,0.456,1.1.1.145 5.3.3.1,K00070 K01822
RP13719,0.456,1.1.1.181,K12408
RP13718,0.456,1.1.1.181,K12408
RP03893,0.456,1.1.1.181,K12408
RP13728,0.456,1.1.1.181,K12408
RP14036,0.455,1.1.1.181,K12408
RP11846,0.441,1.3.1.70,K00222
RP15452,0.440,5.3.3.18,K15866
RP05322,0.437,1.14.13.70,K05917
RP05246,0.432,1.3.1.70,K00222
RP05247,0.428,1.14.13.70,K05917
RP15674,0.419,,K16037
RP11338,0.397,1.14.11.31,K14976
RP14360,0.393,4.2.3.44,K14042
RP14367,0.393,4.2.3.35,K14046
RP05499,0.393,4.2.3.32,K14041
RP05496,0.384,4.2.3.18,K12927
RP11877,0.381,,K12928
RP14366,0.381,4.2.3.34,K14045
RP11878,0.381,,K12928
RP14369,0.378,4.2.3.28,K14036
RP11876,0.372,4.2.3.42,K12928
RP11981,0.371,1.3.1.21,K00213
RP11763,0.371,1.3.1.21,K00213
RP00371,0.371,1.3.1.21,K00213 K14938
RP14364,0.358,4.2.3.33,K14044
RP04903,0.355,1.14.20.1,K12744
RP04750,0.350,1.3.1.54,K05895
RP04829,0.349,,K12746
RP11854,0.348,1.3.1.54,K05895
RP11603,0.343,1.14.13.83,K02229
RP11277,0.313,,K14939
RP04693,0.312,4.2.3.19,K04121
RP15547,0.312,4.2.3.103,K16082
RP12125,0.309,3.7.1.12,K02189 K13541
RP14593,0.304,,K15927
RP04435,0.300,5.3.3.5,K01824
RP11499,0.300,,K09829
RP02970,0.300,5.3.3.5,K01824
