RPAIR,Score,EC,KO
RP00160,1.000,2.4.1.47 3.2.1.46 3.2.1.62,K01202 K04628
RP00414,1.000,2.4.1.80 3.2.1.45 3.2.1.62,K00720 K01201 K17108
RP02999,0.566,2.4.1.50,K11703 K13646
RP00448,0.557,3.2.1.22,K01189 K07406 K07407
RP02608,0.519,3.2.1.22,K01189 K07406 K07407
RP15821,0.513,3.2.1.21,K01188 K05349 K05350 K16266
RP11359,0.499,2.4.1.-,K13496
RP02415,0.494,2.4.1.46,K03715
RP02413,0.494,2.4.1.157,K03429
RP06028,0.492,3.2.1.21,K01188 K05349 K05350
RP00806,0.489,2.4.1.178 2.4.1.63 2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP03237,0.489,2.4.1.63 3.2.1.21,K01188 K05349 K05350 K16266
RP00666,0.488,2.4.1.274 3.2.1.23,K01190 K07553 K12309
RP00725,0.488,3.2.1.22,K01189 K07406 K07407
RP15154,0.477,3.2.1.169,K15719
RP15156,0.465,3.2.1.169,K15719
RP11200,0.409,,K06119
RP05356,0.406,2.4.1.217,K05947
RP11953,0.398,2.4.1.215,K13495
RP01980,0.398,2.4.1.203,K13492
RP13408,0.392,2.4.1.17,K00699
RP01540,0.392,3.2.1.31,K01195 K14756
RP14751,0.382,2.4.1.17,K00699
RP12013,0.371,,K14597
RP12036,0.364,,K14597
RP02308,0.361,3.2.1.118 3.2.1.21,K01188 K05349 K05350 K13032
RP09308,0.354,2.4.1.85 3.2.1.21,K01188 K05349 K05350 K13030
RP10196,0.345,2.4.1.17,K00699
RP01306,0.342,3.2.1.22,K01189 K07406 K07407
RP01436,0.342,3.2.1.22,K01189 K07406 K07407
RP12713,0.342,3.2.1.10,K01182 K01203
RP01981,0.340,2.4.2.40,K13494
RP00261,0.340,2.4.1.241 3.2.1.22,K01189 K07406 K07407 K09480
RP02661,0.336,3.2.1.117 3.2.1.21,K01188 K05349 K05350 K13031
RP00235,0.311,2.4.1.82 3.2.1.22,K01189 K06617 K07406 K07407
RP13324,0.308,4.2.1.126,K07106
RP04256,0.307,2.4.1.182,K00748
RP00773,0.304,3.2.1.23,K12309
RP11535,0.301,2.4.99.12,K02527
