RPAIR,Score,EC,KO
RP13558,0.119,4.2.3.124,K13546
RP13167,0.091,5.-.-.-,K06726
RP14193,0.080,5.4.99.30,K13379
RP11142,0.077,4.2.3.23,K14179
RP01348,0.077,1.13.99.1,K00469
RP01734,0.075,1.1.1.46,K13873
RP12979,0.075,4.2.3.71,K15801
RP10933,0.073,5.5.1.4,K01858
RP11272,0.070,1.1.1.122 1.1.1.316,K00064
RP00430,0.070,1.1.1.120 1.1.1.48,K00035
RP10352,0.051,2.5.1.103 2.5.1.21 2.5.1.96,K00801 K10208
RP05617,0.050,,K16008
RP11102,0.048,2.5.1.32 2.5.1.99,K02291
RP10266,0.045,2.5.1.18,K00799 K13299
RP10263,0.045,2.5.1.18,K00799 K13299
RP10265,0.044,3.3.2.9,K01253
RP10262,0.044,3.3.2.9,K01253
RP02086,0.042,5.3.99.4,K01831
RP01154,0.038,5.3.1.5,K01805
RP05628,0.038,1.14.-.-,K14372
RP05630,0.038,1.14.-.-,K14372
RP05373,0.037,3.3.2.8,K10533
RP01545,0.036,5.3.1.12,K01812
RP01891,0.036,5.3.1.12,K01812
