RPAIR,Score,EC,KO
RP14149,0.991,1.1.1.213,K00089 K04119
RP03963,0.989,1.1.1.50,K00037
RP14145,0.988,1.1.1.213,K00089 K04119
RP14146,0.987,1.1.1.213,K00089 K04119
RP00794,0.987,1.1.1.50,K00037
RP00748,0.981,1.1.1.152 1.1.1.50,K00037
RP15617,0.981,1.1.1.51,K05296
RP00381,0.981,1.1.1.209 1.1.1.213 1.1.1.50,K00037
RP00791,0.977,1.1.1.50,K00037
RP00793,0.975,1.1.1.50,K00037
RP00786,0.972,1.1.1.50,K00037
RP00790,0.970,1.1.1.50,K00037
RP00789,0.966,1.1.1.50,K00037
RP00788,0.963,1.1.1.50,K00037
RP15618,0.955,1.1.1.51,K05296
RP12004,0.954,1.14.-.-,K09589
RP09136,0.948,1.1.1.50,K00037
RP11539,0.943,1.1.1.270,K09827 K13373
RP11993,0.940,1.14.-.-,K09589
RP00675,0.920,1.1.1.51,K05296
RP00491,0.916,1.1.1.239 1.1.1.51 1.1.1.64,K04119 K05296 K10207 K13368 K13369 K13370
RP02161,0.903,1.1.3.16,K10724
RP14139,0.899,1.1.1.62,K00044 K10251 K13368 K13369 K13370 K13373
RP05632,0.817,,K14373
RP05634,0.816,,K14373
RP05633,0.813,,K14373
RP05635,0.812,,K14373
RP14621,0.796,1.14.13.106,K12645
RP14618,0.796,1.14.13.106,K12645
RP14082,0.795,1.1.1.295,K13070
RP15487,0.782,1.3.99.4,K05898
RP07501,0.745,1.14.99.9,K00512
RP01796,0.742,1.14.99.9,K00512
RP11999,0.729,1.14.-.-,K09590 K12640
RP00350,0.723,1.1.1.51 1.1.1.62,K00044 K05296 K10251 K13368 K13369 K13370 K13373
RP00792,0.722,1.1.1.146,K15680
RP00714,0.713,1.1.1.- 1.1.1.146,K00071 K15680
RP00785,0.701,1.1.1.146,K15680
RP00777,0.699,1.1.1.62,K00044 K10251 K13368 K13369 K13370 K13373
RP00415,0.695,1.1.1.- 1.1.1.146,K00071 K15680
RP14985,0.648,1.14.13.121,K15472
RP12008,0.639,1.1.1.170,K07748
RP00698,0.613,1.1.1.218,K03378
RP04720,0.612,1.1.1.247,K13394
RP04335,0.579,1.1.1.248,K13392
RP02594,0.573,1.1.1.236,K05354
RP02541,0.573,1.1.1.206,K08081
RP00472,0.530,1.1.1.145 5.3.3.1,K00070 K01822
RP00731,0.530,1.1.1.145 5.3.3.1,K00070 K01822
RP00386,0.530,1.1.1.145 5.3.3.1,K00070 K01822
RP01523,0.528,1.1.1.145 1.1.3.6 5.3.3.1,K03333 K16045
RP00494,0.526,1.1.1.145 5.3.3.1,K00070 K01822
RP00795,0.526,1.1.1.145 5.3.3.1,K00070 K01822
RP00661,0.525,1.1.1.145 5.3.3.1,K00070 K01822
RP00776,0.525,1.1.1.145 5.3.3.1,K00070 K01822
RP03893,0.520,1.1.1.181,K12408
RP14036,0.520,1.1.1.181,K12408
RP13718,0.520,1.1.1.181,K12408
RP13728,0.520,1.1.1.181,K12408
RP13719,0.520,1.1.1.181,K12408
RP15616,0.519,5.3.3.1,K01822
RP00422,0.517,1.1.1.145 5.3.3.1,K00070 K01822
RP09445,0.506,,K12920
RP11654,0.472,1.14.11.31,K14976
