RPAIR,Score,EC,KO
RP03942,0.120,4.4.1.14,K01762
RP03918,0.089,4.2.3.12,K01737
RP01909,0.087,4.2.3.16,K15088
RP05467,0.087,4.2.3.20,K15096
RP05585,0.083,4.2.3.108,K07385
RP15064,0.083,4.2.3.60,K15802
RP11143,0.082,4.2.3.75,K10187 K15803
RP15063,0.082,4.2.3.55,K15794
RP15287,0.081,4.2.3.38,K14177
RP15054,0.081,4.2.3.40,K15795
RP15053,0.081,4.2.3.59,K15796
RP12985,0.080,4.2.3.56,K14186
RP12980,0.079,4.2.3.- 4.2.3.104,K14184
RP11144,0.078,4.2.3.22,K10187 K15803
RP04589,0.077,1.-.-.- 3.2.1.31,K01195
RP05354,0.072,4.2.3.120,K07384
RP05353,0.070,4.2.3.119,K07384
RP15747,0.066,4.2.3.130,K16188
RP12978,0.064,4.2.3.57,K14184 K15808
RP14370,0.058,4.2.3.29,K14037
RP14371,0.058,4.2.3.30,K14038
RP15066,0.058,4.2.3.67,K15809
RP05498,0.055,4.2.3.32,K14041
RP02565,0.055,1.3.1.96 2.5.1.21,K00801
RP15377,0.054,2.5.1.96,K10208
RP05497,0.053,4.2.3.32,K14041
RP11452,0.048,2.5.1.32 2.5.1.99,K02291
RP03850,0.048,2.5.1.32,K02291
RP09093,0.046,,K16020
RP02749,0.045,4.2.3.4,K01735 K13829 K13830
RP14367,0.040,4.2.3.35,K14046
RP14360,0.040,4.2.3.44,K14042
RP05496,0.039,4.2.3.18,K12927
RP14369,0.037,4.2.3.28,K14036
