RPAIR,Score,EC,KO
RP01159,0.098,5.1.3.18,K10046
RP15613,0.090,5.3.99.-,K06606
RP01154,0.086,5.3.1.5,K01805
RP13643,0.085,1.1.1.- 5.1.3.-,K12451
RP01508,0.085,5.3.1.5,K01805
RP01736,0.085,5.3.1.4,K01804
RP05296,0.084,1.1.1.271,K02377
RP01891,0.083,5.3.1.12,K01812
RP01545,0.083,5.3.1.12,K01812
RP02454,0.081,5.3.1.9,K01810 K06859 K13810 K15916
RP01780,0.081,5.3.1.8,K01809 K15916 K16011
RP02940,0.081,5.3.1.9,K01810 K06859 K13810 K15916
RP02869,0.081,5.3.1.26,K01819
RP14213,0.081,5.3.1.6,K01808
RP05664,0.079,5.1.3.13,K01790
RP14200,0.079,1.1.1.-,K12451
RP10987,0.076,,K12449
RP09043,0.073,1.14.13.22,K03379
RP15844,0.072,1.1.3.8,K00103
RP00554,0.072,1.3.2.3 1.3.3.12,K00225 K05276
RP15452,0.072,5.3.3.18,K15866
RP13558,0.071,4.2.3.124,K13546
RP10990,0.069,1.1.1.305,K10011
RP02087,0.066,5.3.99.5,K01832
RP14720,0.064,1.14.14.1,K07411
RP15190,0.060,4.2.1.115,K15894
RP02055,0.060,1.14.13.22,K03379
RP01025,0.056,1.1.3.8,K00103
RP14723,0.055,1.14.14.1,K07409 K07411 K07424
RP14722,0.055,1.14.14.1,K07409
RP05599,0.054,2.1.1.-,K13317
RP01711,0.050,5.4.99.5,K01850 K04092 K04093 K04516 K06208 K06209 K13853 K14170 K14187
RP05605,0.049,,K13322
RP05496,0.046,4.2.3.18,K12927
RP01787,0.045,2.2.1.2,K00616 K13810
RP14208,0.043,5.3.1.-,K13324
RP03084,0.041,4.1.1.44,K01607 K14727
RP09599,0.040,1.1.1.288,K09841
RP01348,0.039,1.13.99.1,K00469
RP11730,0.035,5.3.99.8,K14593
RP15837,0.035,2.2.1.11,K16305
RP10933,0.034,5.5.1.4,K01858
RP11762,0.032,1.14.-.-,K12640
RP13885,0.031,1.14.14.-,K12640
RP13886,0.031,1.14.14.-,K12640
