reactionsA/ECA	reactionsB/ECB	Tanimoto_FBI_Scores	 TL0	TL1	TL2	TL3	TL4	TL5	TL6	TL7
R11875/1.13.12A1/1.14.13.239;	1805/1.13.12A1;	0.446184	0.730769	0.461538	0.444444	0.443299	0.41958	0.44086	0.437209	0.442688
R07969/1.13.12A1/1.14.13.178;	1805/1.13.12A1;	0.353462	0.653846	0.357143	0.323944	0.31405	0.329545	0.344538	0.349442	0.374582
R07965/1.13.12A1/1.14.13.128;	1805/1.13.12A1;	0.35261	0.653846	0.410256	0.305556	0.311475	0.318681	0.344538	0.35206	0.374582
R07967/1.13.12A1/1.14.13.179;	1805/1.13.12A1;	0.347101	0.653846	0.325581	0.297297	0.299213	0.313514	0.343096	0.350746	0.377104
R07973/1.13.12A1/1.14.13.178;	1805/1.13.12A1;	0.344044	0.653846	0.357143	0.315068	0.304	0.320442	0.333333	0.34058	0.364821
R07957/1.13.12A1/1.14.13.178;	1805/1.13.12A1;	0.343505	0.653846	0.357143	0.323944	0.308943	0.322222	0.337449	0.33452	0.358974
R07963/1.13.12A1/;	1805/1.13.12A1;	0.3419	0.653846	0.410256	0.305556	0.306452	0.308511	0.329317	0.338129	0.363636
R07959/1.13.12A1/;	1805/1.13.12A1;	0.341634	0.653846	0.410256	0.305556	0.306452	0.311828	0.331984	0.336918	0.358974
R07975/1.13.12A1/1.14.13.179;	1805/1.13.12A1;	0.335895	0.653846	0.325581	0.289474	0.290076	0.305263	0.331984	0.336918	0.36246
R07961/1.13.12A1/1.14.13.179;	1805/1.13.12A1;	0.335123	0.653846	0.325581	0.297297	0.294574	0.303665	0.328	0.33452	0.36129
R07955/1.13.12A1/1.14.13.178;	1805/1.13.12A1;	0.334094	0.653846	0.357143	0.315068	0.299213	0.313514	0.326693	0.326389	0.347826
R07971/1.13.12A1/;	1805/1.13.12A1;	0.331071	0.653846	0.410256	0.305556	0.301587	0.302083	0.317829	0.321918	0.34891
R07954/1.13.12A1/1.14.13.179;	1805/1.13.12A1;	0.324184	0.653846	0.325581	0.289474	0.285714	0.295918	0.317829	0.321918	0.345679
R07965(r)/1.13.12A1(rev)/1.14.13.128;	1805/1.13.12A1;	0.160579	0.653846	0.375	0.220779	0.167883	0.126761	0.134752	0.138801	0.144847
R07969(r)/1.13.12A1(rev)/1.14.13.178;	1805/1.13.12A1;	0.158511	0.653846	0.295455	0.220779	0.160584	0.130435	0.134752	0.137931	0.144847
R07967(r)/1.13.12A1(rev)/1.14.13.179;	1805/1.13.12A1;	0.156889	0.653846	0.266667	0.21519	0.161972	0.125	0.134276	0.138365	0.145658
R07963(r)/1.13.12A1(rev)/;	1805/1.13.12A1;	0.156376	0.653846	0.375	0.220779	0.165468	0.123288	0.129693	0.134146	0.141304
R07959(r)/1.13.12A1(rev)/;	1805/1.13.12A1;	0.156271	0.653846	0.375	0.220779	0.165468	0.124424	0.130584	0.133739	0.139785
R07973(r)/1.13.12A1(rev)/1.14.13.178;	1805/1.13.12A1;	0.154882	0.653846	0.295455	0.21519	0.156028	0.127358	0.131034	0.134969	0.141689
R07957(r)/1.13.12A1(rev)/1.14.13.178;	1805/1.13.12A1;	0.154674	0.653846	0.295455	0.220779	0.158273	0.127962	0.132404	0.132931	0.139785
R07975(r)/1.13.12A1(rev)/1.14.13.179;	1805/1.13.12A1;	0.15252	0.653846	0.266667	0.209877	0.157534	0.122172	0.130584	0.133739	0.140921
R07961(r)/1.13.12A1(rev)/1.14.13.179;	1805/1.13.12A1;	0.152217	0.653846	0.266667	0.21519	0.159722	0.121622	0.129252	0.132931	0.140541
R07971(r)/1.13.12A1(rev)/;	1805/1.13.12A1;	0.152089	0.653846	0.375	0.220779	0.163121	0.121076	0.125828	0.128655	0.136483
R07955(r)/1.13.12A1(rev)/1.14.13.178;	1805/1.13.12A1;	0.151018	0.653846	0.295455	0.21519	0.153846	0.125	0.128814	0.130178	0.136126
R07954(r)/1.13.12A1(rev)/1.14.13.179;	1805/1.13.12A1;	0.14791	0.653846	0.266667	0.209877	0.155405	0.118943	0.125828	0.128655	0.135417
R02702/1.13.11A2/1.13.11.52;	1805/1.13.12A1;	0.097479	0.375	0.3125	0.272727	0.234694	0.151899	0.0742358	0.0442804	0.0185759
