RPAIR,Score,EC,KO
RP01120,0.297,1.14.13.1,K00480
RP03032,0.287,1.14.13.114,K14974
RP01248,0.281,1.14.12.13,K08686
RP00543,0.281,1.14.12.1,K00529 K05599 K05600 K05710 K11311 K16319 K16320
RP09286,0.270,1.14.13.1,K00480
RP09393,0.264,1.14.13.1,K00480
RP09641,0.242,1.14.13.1,K00480
RP01377,0.232,4.1.1.61,K01612
RP01123,0.216,4.1.1.46,K14333
RP04981,0.193,4.1.1.55,K04102
RP11614,0.178,4.1.1.-,K03182 K03186
RP14551,0.169,,K15063
RP01649,0.164,4.1.1.55,K04102
RP01117,0.148,1.14.13.- 1.14.13.7,K03380 K16242 K16243 K16244 K16245 K16246 K16249
RP03175,0.148,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP15830,0.146,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP03176,0.146,1.14.13.-,K15760 K15761 K15762 K15763 K15764 K15765
RP03185,0.142,,K15760 K15761 K15762 K15763 K15764 K15765
RP05049,0.140,1.14.13.20,K10676
RP03182,0.140,1.14.13.7,K03380
RP03217,0.133,1.14.13.-,K16242 K16243 K16244 K16245 K16246 K16249
RP05085,0.132,1.14.13.-,K10437
RP02171,0.130,1.14.13.- 1.14.18.1,K00505
RP03120,0.130,4.1.1.48,K01609 K01656 K13498 K13501
RP04849,0.128,1.14.13.7,K03380
RP13883,0.125,1.14.13.11,K00487
RP09575,0.122,1.14.13.127,K05712
RP09312,0.122,1.14.13.127,K05712
RP11165,0.122,1.3.7.9,K04107 K04108 K04109
RP02071,0.122,1.14.13.11,K00487
RP00553,0.121,1.14.13.63,K10438
RP02416,0.120,1.14.14.9,K00483 K00484 K16901
RP00123,0.120,1.10.3.1 1.14.16.2 1.14.18.1,K00422 K00501 K00505
RP01464,0.119,1.13.11.27,K00457
RP00474,0.119,1.14.13.2 1.14.13.33,K00481
RP11780,0.118,1.14.13.21,K05280
RP13210,0.118,1.14.14.1,K07414
RP01761,0.117,1.14.16.1,K00500
RP01415,0.117,1.14.13.12,K07824
RP13057,0.117,1.14.14.1,K07414
RP00780,0.116,1.14.13.71 1.14.18.1,K00505 K13385
RP11309,0.115,1.14.13.21,K05280
RP15759,0.115,1.14.13.163 3.7.1.-,K15359
RP01777,0.114,1.14.14.8,K16901
RP09058,0.113,1.14.13.36,K09754
RP01876,0.113,1.14.13.9,K00486
RP03618,0.112,1.14.13.20,K10676
RP02923,0.111,1.14.14.9,K00483 K00484 K16901
RP13756,0.110,,K03688
RP09103,0.109,1.14.13.36,K09754
RP09057,0.108,1.14.13.-,K09755
RP09037,0.108,1.14.13.-,K09755
RP02219,0.108,1.14.13.21 1.14.13.88,K05280 K13083
RP11483,0.106,1.14.13.50,K03391
RP02777,0.106,1.14.13.21 1.14.13.88,K05280 K13083
RP09557,0.104,,K12706
RP03195,0.104,1.14.13.-,K09755
RP11792,0.101,1.14.13.-,K13267
RP05236,0.100,1.14.13.1 1.14.13.135,K00480
RP13102,0.099,1.14.14.1,K07412 K07424
RP04894,0.097,1.14.12.-,K15766 K15767
RP13135,0.094,1.14.14.1,K07415 K07424
RP02273,0.094,1.13.11.27,K00457
RP13113,0.093,1.14.14.1,K07409 K07424
RP04507,0.090,1.14.13.88,K13083
